Locality Number	Station Number	Locality Name	Address Name
67000	160	כנרת	"פיק""א"
67000	170	כנרת	שד הרצל
67000	180	כנרת	"פיק""א"
67000	190	כנרת	הרב כהן משה
67000	200	כנרת	ביבאס 99
67000	210	כנרת	החשמונאים
67000	220	כנרת	החשמונאים
67000	230	כנרת	טרומפלדור
67000	240	כנרת	אלחדיף 8
67000	250	כנרת	"מעלה קק""ל 27"
67000	260	כנרת	"פיק""א"
67000	270	כנרת	החשמונאים
67000	280	כנרת	"פיק""א"
67000	290	כנרת	טרומפלדור
67000	300	כנרת	שד אלנטאון 17
67000	310	כנרת	שד אלנטאון 17
67000	320	כנרת	האבות 23.
67000	330	כנרת	אירוסים 1
67000	340	כנרת	הנשיא ויצמן 1
67000	350	כנרת	חזון איש 1
67000	360	כנרת	אור חיים 1
67000	370	כנרת	חזון איש 1
67000	381	כנרת	מורדות טבריה
67000	382	כנרת	מורדות טבריה
67000	383	כנרת	מורדות טבריה
67000	384	כנרת	מורדות טבריה
67000	390	כנרת	שד אלנטאון 17
67000	400	כנרת	הרב עוזיאל
67000	410	כנרת	הרב עוזיאל
67000	420	כנרת	שרת משה 10
67000	440	כנרת	אור חיים 1
67000	450	כנרת	הנשיא ויצמן 1
67000	460	כנרת	שרת משה 10
67000	480	כנרת	הנשיא ויצמן 1
67000	490	כנרת	הוז דב 14
67000	500	כנרת	מורן 4.
67000	510	כנרת	המגינים 54
67000	520	כנרת	החשמונאים
67000	531	כנרת	הנרקיס 480
67000	532	כנרת	הנרקיס 480
67000	533	כנרת	הנרקיס 480
67000	550	כנרת	טרומפלדור
67000	560	כנרת	שד אלנטאון 17
67000	570	כנרת	הרב אליישיב 11
67000	590	כנרת	חזון איש 1
3300	10	כנרת	אלומות
1760	10	כנרת	אפיקים
1760	20	כנרת	אפיקים
1990	10	כנרת	אשדות יעקב (איחוד)
1880	10	כנרת	אשדות יעקב (מאוחד)
1430	10	כנרת	בית זרע
3050	10	כנרת	גשר
620	10	כנרת	דגניה א'
790	10	כנרת	דגניה ב'
3070	10	כנרת	הזורעים 1
460	10	כנרת	יבנאל 1
460	20	כנרת	יבנאל 1
460	30	כנרת	יבנאל 1
460	40	כנרת	יבנאל 1
630	10	כנרת	כנרת (מושבה)
570	10	כנרת	כנרת (קבוצה)
480	10	כנרת	שכ עופר
480	20	כנרת	שכ עופר
2630	10	כנרת	מסדה
11040	10	כנרת	פוריה - כפר עבודה
11050	10	כנרת	פוריה - נווה עובד
11050	20	כנרת	פוריה - נווה עובד
13130	10	כנרת	פוריה עילית 1
13130	20	כנרת	פוריה עילית 1
2640	10	כנרת	שער הגולן
490	10	כנרת	אילניה 1
11250	10	כנרת	אלמגור
12530	10	כנרת	אמנון
7010	10	כנרת	ארבל
3650	10	כנרת	בית קשת
12930	11	כנרת	גבעת אבני
12930	12	כנרת	גבעת אבני
12930	13	כנרת	גבעת אבני
2620	10	כנרת	גינוסר
3740	10	כנרת	חוקוק
12140	10	כנרת	טפחות
12290	10	כנרת	כלנית
7860	10	כנרת	כפר זיתים
2550	10	כנרת	כפר חיטים
3880	10	כנרת	כפר קיש
470	10	כנרת	שכ המיסדים 1
470	20	כנרת	שכ המיסדים 1
470	30	כנרת	שכ המיסדים 2
470	40	כנרת	שכ המיסדים 2
470	50	כנרת	שכ המיסדים 2
5850	10	כנרת	לביא
12300	10	כנרת	לבנים
650	10	כנרת	נוף הארבל 12
650	20	כנרת	נוף הארבל 12
12580	10	כנרת	מסד
580	10	כנרת	מצפה
11900	10	כנרת	מצפה נטופה
7210	10	כנרת	שדה אילן
3060	10	כנרת	שדמות דבורה 1
2920	10	כנרת	שרונה
40110	10	כנרת	אבני איתן
40020	10	כנרת	אלי-עד
40120	10	כנרת	אניעם
43010	10	כנרת	אפיק
40150	10	כנרת	בני יהודה 1
40150	20	כנרת	בני יהודה 1
40210	10	כנרת	גבעת יואב
40220	10	כנרת	גשור
7020	10	כנרת	האון
40260	10	כנרת	חד-נס 1
40050	10	כנרת	חספין
40050	20	כנרת	חספין
40070	10	כנרת	יונתן
40280	10	כנרת	כנף
40040	10	כנרת	כפר חרוב
42040	10	כנרת	מבוא חמה
40190	10	כנרת	מיצר
6780	10	כנרת	מעגן
40080	10	כנרת	מעלה גמלא
45510	10	כנרת	נאות גולן
43040	10	כנרת	נוב
40140	10	כנרת	נטור
2730	10	כנרת	עין גב
47020	10	כנרת	רמות
47010	10	כנרת	רמת מגשימים
7190	10	כנרת	תל קציר
9930	10	כנרת	חמאם
9930	20	כנרת	חמאם
5080	10	כנרת	כפר כמא
5080	20	כנרת	כפר כמא 1
5080	30	כנרת	כפר כמא
5080	40	כנרת	כפר כמא
4810	10	כנרת	מגאר
4810	20	כנרת	מגאר
4810	30	כנרת	מגאר
4810	40	כנרת	מגאר
4810	50	כנרת	מגאר
4810	60	כנרת	מגאר
4810	70	כנרת	מגאר
4810	80	כנרת	מגאר
4810	90	כנרת	מגאר
4810	100	כנרת	מגאר
4810	110	כנרת	מגאר
4810	120	כנרת	מגאר
4810	130	כנרת	מגאר
4810	140	כנרת	מגאר 1
4810	150	כנרת	מגאר 1
4810	160	כנרת	מגאר
4810	170	כנרת	מגאר 1
4810	180	כנרת	מגאר
4810	190	כנרת	מגאר
4810	200	כנרת	מגאר 1
4810	210	כנרת	מגאר
4810	220	כנרת	מגאר
5300	10	כנרת	עיילבון
5300	20	כנרת	עיילבון
5300	30	כנרת	עיילבון 1
5300	40	כנרת	עיילבון 1
5300	50	כנרת	עיילבון
5300	60	כנרת	עיילבון
13300	10	יזרעאל	אחוזת ברק
13300	20	יזרעאל	אחוזת ברק
13300	30	יזרעאל	אחוזת ברק
4570	10	יזרעאל	גזית
4070	10	יזרעאל	דברת
4750	10	יזרעאל	דחי
5120	10	יזרעאל	כפר מצר
5120	20	יזרעאל	כפר מצר
5120	30	יזרעאל	כפר מצר
5230	10	יזרעאל	ניין
5230	20	יזרעאל	ניין
4360	10	יזרעאל	עין דור
4360	20	יזרעאל	עין דור
77000	10	יזרעאל	סולד הנריטה 39
77000	20	יזרעאל	טשרניחובסקי 9
77000	30	יזרעאל	ז'בוטינסקי 3
77000	40	יזרעאל	ש גבעת המורה
77000	50	יזרעאל	קפלן
77000	60	יזרעאל	עלית הנוער
77000	70	יזרעאל	סולד הנריטה 3
77000	80	יזרעאל	פנקס צבי 12
77000	90	יזרעאל	"רש""י"
77000	100	יזרעאל	שדה יצחק 6
77000	110	יזרעאל	שדה יצחק 6
77000	120	יזרעאל	קפלן
77000	130	יזרעאל	ז'בוטינסקי 3
77000	150	יזרעאל	סולד הנריטה 8
77000	161	יזרעאל	האגס 4
77000	162	יזרעאל	האגס 4
77000	163	יזרעאל	האגס 4
77000	164	יזרעאל	האגס 4
77000	165	יזרעאל	האגס 4
77000	166	יזרעאל	האגס 4
77000	167	יזרעאל	האגס 4
77000	168	יזרעאל	האגס 4
77000	170	יזרעאל	ההדרים 2
77000	180	יזרעאל	יצפור 4
77000	200	יזרעאל	ההדרים 2
77000	210	יזרעאל	קרן היסוד 3
77000	220	יזרעאל	הקישון 17
77000	230	יזרעאל	וולפסון 28
77000	240	יזרעאל	ההדרים 2
77000	250	יזרעאל	וולפסון 30
77000	260	יזרעאל	חנקין יהושע
77000	290	יזרעאל	וולפסון 28
77000	300	יזרעאל	קרן היסוד 3
77000	320	יזרעאל	הגלבוע 27
77000	340	יזרעאל	קרן היסוד 3
77000	360	יזרעאל	סולד הנריטה 39
77000	370	יזרעאל	ז'בוטינסקי 3
77000	380	יזרעאל	האלה
77000	390	יזרעאל	האלה
77000	400	יזרעאל	האלה
77000	420	יזרעאל	ההדרים 2
77000	430	יזרעאל	קרן היסוד 3
77000	440	יזרעאל	שדה יצחק 6
77000	450	יזרעאל	ש גבעת המורה
77000	460	יזרעאל	עלית הנוער
77000	470	יזרעאל	ש גבעת המורה
77000	480	יזרעאל	וולפסון 30
77000	500	יזרעאל	קרן היסוד 3
77000	510	יזרעאל	וולפסון 30
77000	520	יזרעאל	ההדרים 2
77000	531	יזרעאל	הקונגרס הציוני 39
77000	532	יזרעאל	הקונגרס הציוני 39
77000	533	יזרעאל	הקונגרס הציוני 39
77000	534	יזרעאל	הקונגרס הציוני 39
77000	540	יזרעאל	הגלבוע 27
77000	550	יזרעאל	הקישון 17
77000	570	יזרעאל	ההדרים 2
77000	590	יזרעאל	ההדרים 2
77000	600	יזרעאל	וולפסון 30
77000	610	יזרעאל	רובע יזרעאל
77000	620	יזרעאל	לשם
77000	640	יזרעאל	לשם
77000	650	יזרעאל	רובע יזרעאל
77000	660	יזרעאל	רובע יזרעאל
77000	670	יזרעאל	לשם
77000	680	יזרעאל	חביבה רייך 3
77000	9520	יזרעאל	חביבה רייך 3
9130	10	יזרעאל	שבלי - אום אל-גנם
9130	20	יזרעאל	שבלי - אום אל-גנם
9130	30	יזרעאל	שבלי - אום אל-גנם
9130	40	יזרעאל	שבלי - אום אל-גנם
9130	50	יזרעאל	אום אל-גנם
9130	60	יזרעאל	אום אל-גנם
20520	10	יזרעאל	אביטל
1130	10	יזרעאל	אדירים
11080	10	יזרעאל	אומן
1410	10	יזרעאל	ברק
860	10	יזרעאל	גבע
1450	10	יזרעאל	גדיש
4420	10	יזרעאל	גדעונה
12740	10	יזרעאל	גן נר
12740	20	יזרעאל	גן נר
12740	30	יזרעאל	גן נר
1460	10	יזרעאל	דבורה
4890	10	יזרעאל	דבוריה
4890	20	יזרעאל	דבוריה
4890	30	יזרעאל	דבוריה
4890	40	יזרעאל	דבוריה 1
4890	50	יזרעאל	דבוריה
4890	60	יזרעאל	דבוריה
4890	70	יזרעאל	דבוריה
4890	80	יזרעאל	דבוריה
4890	90	יזרעאל	דבוריה 1
4890	100	יזרעאל	דבוריה 1
11100	10	יזרעאל	חבר
4970	10	יזרעאל	טייבה (בעמק)
4970	20	יזרעאל	טייבה (בעמק)
5470	10	יזרעאל	טמרה (יזרעאל)
5470	20	יזרעאל	טמרה (יזרעאל)
4520	10	יזרעאל	יזרעאל
850	10	יזרעאל	כפר יחזקאל
11550	10	יזרעאל	מגן שאול
2690	10	יזרעאל	מולדת
2690	20	יזרעאל	מולדת
6350	10	יזרעאל	מוקייבלה
6350	20	יזרעאל	מוקייבלה
6350	30	יזרעאל	מוקייבלה
6350	40	יזרעאל	מוקייבלה
20540	10	יזרעאל	מיטב
1640	10	יזרעאל	מלאה
970	10	יזרעאל	מרחביה (מושב)
660	10	יזרעאל	מרחביה (קיבוץ)
660	20	יזרעאל	מרחביה (קיבוץ)
5240	10	יזרעאל	נאעורה
5240	20	יזרעאל	נאעורה
8330	10	יזרעאל	נורית
1650	10	יזרעאל	ניר יפה
5260	10	יזרעאל	סולם
5260	20	יזרעאל	סולם
5260	30	יזרעאל	סולם
890	10	יזרעאל	עין חרוד (איחוד)
20530	10	יזרעאל	פרזון
6360	10	יזרעאל	צנדלה
6360	20	יזרעאל	צנדלה
10690	10	יזרעאל	רם-און
3390	10	יזרעאל	רמת צבי
35980	10	יזרעאל	ארגמן
950	10	יזרעאל	בית אלפא
2420	10	יזרעאל	בית השיטה
2420	20	יזרעאל	בית השיטה
2650	10	יזרעאל	בית יוסף
92000	10	יזרעאל	שכ נווה הנחל
92000	20	יזרעאל	שכ נווה הנחל
92000	30	יזרעאל	שכ נוף קדומים
92000	40	יזרעאל	טולידנו
92000	50	יזרעאל	הרב קוק
92000	60	יזרעאל	שדרות הארבעה 6
92000	70	יזרעאל	שכ אליהו 18
92000	80	יזרעאל	שכ אליהו 18
92000	90	יזרעאל	התומר 1
92000	100	יזרעאל	גולדה מאיר 1
92000	110	יזרעאל	גולדה מאיר 1
92000	120	יזרעאל	שכ נוף גלעד
92000	130	יזרעאל	רמז 6
92000	140	יזרעאל	שדרות הארבעה
92000	150	יזרעאל	שכ נוף גלעד
92000	160	יזרעאל	שכ נוף גלעד
92000	170	יזרעאל	ירושלים הבירה 2
92000	180	יזרעאל	אחד העם 33
92000	190	יזרעאל	שכ אליהו
92000	200	יזרעאל	שכ אליהו
92000	210	יזרעאל	הרב קוק
92000	220	יזרעאל	שדרות הארבעה 6
92000	230	יזרעאל	הרב יצחק הרצוג 10
92000	240	יזרעאל	גולדה מאיר 1
36120	10	יזרעאל	בקעות
36130	10	יזרעאל	גיתית
3430	10	יזרעאל	חמדיה
36460	10	יזרעאל	חמדת
36090	10	יזרעאל	חמרה
900	10	יזרעאל	חפצי-בה
2680	10	יזרעאל	טירת צבי
35660	10	יזרעאל	יפית
20260	10	יזרעאל	ירדנה
2950	10	יזרעאל	כפר רופין
35990	10	יזרעאל	מחולה
12820	10	יזרעאל	מירב
36140	10	יזרעאל	מכורה
2980	10	יזרעאל	מסילות
2720	10	יזרעאל	מעוז חיים
36080	10	יזרעאל	מעלה אפרים
36080	20	יזרעאל	מעלה אפרים
11270	10	יזרעאל	מעלה גלבוע
36050	10	יזרעאל	משואה
37850	10	יזרעאל	משכיות
5900	10	יזרעאל	נווה אור 1
2960	10	יזרעאל	נווה איתן
2560	10	יזרעאל	ניר דוד (תל עמל)
3830	10	יזרעאל	"עין הנצי""ב"
820	10	יזרעאל	עין חרוד (מאוחד)
36150	10	יזרעאל	פצאל
20160	10	יזרעאל	רוויה
36190	10	יזרעאל	רועי
8540	10	יזרעאל	רחוב
4370	10	יזרעאל	רשפים
3040	10	יזרעאל	שדה אליהו
2590	10	יזרעאל	שדה נחום
20570	10	יזרעאל	שדי תרומות
35780	10	יזרעאל	שדמות מחולה
4390	10	יזרעאל	שלוחות
840	10	יזרעאל	תל יוסף
12830	10	יזרעאל	תל תאומים
4990	10	יזרעאל	יפיע
4990	20	יזרעאל	יפיע
4990	30	יזרעאל	יפיע
4990	40	יזרעאל	יפיע
4990	50	יזרעאל	יפיע
4990	60	יזרעאל	יפיע
4990	70	יזרעאל	יפיע
4990	80	יזרעאל	יפיע
4990	90	יזרעאל	יפיע
4990	100	יזרעאל	מראח אלע'זלאן
4990	110	יזרעאל	יפיע
4990	120	יזרעאל	יפיע
4990	130	יזרעאל	מראח אלע'זלאן
4990	140	יזרעאל	יפיע
4990	150	יזרעאל	יפיע
4990	160	יזרעאל	יפיע
4990	170	יזרעאל	יפיע
4990	180	יזרעאל	יפיע
5090	10	יזרעאל	כפר כנא
5090	20	יזרעאל	כפר כנא
5090	30	יזרעאל	כפר כנא
5090	40	יזרעאל	כפר כנא
5090	50	יזרעאל	כפר כנא
5090	60	יזרעאל	כפר כנא
5090	70	יזרעאל	כפר כנא
5090	80	יזרעאל	כפר כנא
5090	90	יזרעאל	כפר כנא
5090	100	יזרעאל	כפר כנא
5090	110	יזרעאל	כפר כנא
5090	120	יזרעאל	כפר כנא
5090	130	יזרעאל	כפר כנא
5090	140	יזרעאל	כפר כנא
5090	150	יזרעאל	כפר כנא
5090	160	יזרעאל	כפר כנא
5090	170	יזרעאל	כפר כנא
5090	180	יזרעאל	כפר כנא
5090	190	יזרעאל	כפר כנא
5090	200	יזרעאל	כפר כנא
5200	10	יזרעאל	משהד
5200	20	יזרעאל	משהד
5200	30	יזרעאל	משהד
5200	40	יזרעאל	משהד
5200	50	יזרעאל	משהד
5200	60	יזרעאל	משהד
5200	70	יזרעאל	משהד
5200	80	יזרעאל	משהד
5110	10	יזרעאל	עילוט
5110	20	יזרעאל	עילוט
5110	30	יזרעאל	עילוט
5110	40	יזרעאל	עילוט
5110	50	יזרעאל	עילוט
5110	60	יזרעאל	עילוט
5110	70	יזרעאל	עילוט
5320	10	יזרעאל	עין מאהל
5320	20	יזרעאל	עין מאהל
5320	30	יזרעאל	עין מאהל
5320	40	יזרעאל	עין מאהל
5320	50	יזרעאל	עין מאהל
5320	60	יזרעאל	עין מאהל
5320	70	יזרעאל	עין מאהל
5320	80	יזרעאל	עין מאהל
5320	90	יזרעאל	עין מאהל
5320	100	יזרעאל	עין מאהל
5320	110	יזרעאל	עין מאהל
5320	120	יזרעאל	עין מאהל
5320	130	יזרעאל	עין מאהל
5420	10	יזרעאל	ריינה
5420	20	יזרעאל	ריינה
5420	30	יזרעאל	ריינה
5420	40	יזרעאל	ריינה
5420	50	יזרעאל	ריינה
5420	60	יזרעאל	ריינה
5420	70	יזרעאל	ריינה
5420	80	יזרעאל	ריינה
5420	90	יזרעאל	ריינה
5420	100	יזרעאל	ריינה
5420	110	יזרעאל	ריינה
5420	120	יזרעאל	ריינה
5420	130	יזרעאל	ריינה
5420	140	יזרעאל	ריינה
5420	150	יזרעאל	ריינה
5420	160	יזרעאל	ריינה
5420	170	יזרעאל	ריינה
4780	10	יזרעאל	אכסאל
4780	20	יזרעאל	אכסאל
4780	30	יזרעאל	אכסאל
4780	40	יזרעאל	אכסאל
4780	50	יזרעאל	אכסאל
4780	60	יזרעאל	אכסאל
4780	70	יזרעאל	אכסאל
4780	80	יזרעאל	אכסאל
4780	90	יזרעאל	אכסאל
4780	100	יזרעאל	אכסאל
4780	110	יזרעאל	אכסאל
4780	120	יזרעאל	אכסאל
4780	130	יזרעאל	אכסאל
4780	140	יזרעאל	אכסאל
73000	10	יזרעאל	הגליל 10
73000	20	יזרעאל	הגליל 10
73000	30	יזרעאל	הגליל 10
73000	40	יזרעאל	הגליל 10
73000	50	יזרעאל	הגליל 10
73000	60	יזרעאל	א-שוהדא' 37
73000	70	יזרעאל	אניס כרדוש 8
73000	80	יזרעאל	אניס כרדוש 8
73000	90	יזרעאל	רח 6053 12
73000	100	יזרעאל	רח 6053 12
73000	110	יזרעאל	איכסאל 50
73000	120	יזרעאל	רח 4021 30
73000	130	יזרעאל	רח 6053 12
73000	140	יזרעאל	רח 6100 2
73000	150	יזרעאל	רח 1006 50
73000	161	יזרעאל	רח 5070 9
73000	162	יזרעאל	רח 5070 9
73000	163	יזרעאל	רח 5070 9
73000	164	יזרעאל	רח 5070 9
73000	165	יזרעאל	רח 5070 9
73000	166	יזרעאל	רח 5070 9
73000	167	יזרעאל	רח 5070 9
73000	168	יזרעאל	רח 5070 9
73000	170	יזרעאל	רח 6100 2
73000	180	יזרעאל	רח 6098 10
73000	200	יזרעאל	רח 7039 3
73000	210	יזרעאל	רח 5070 2
73000	230	יזרעאל	רח 5097 16
73000	240	יזרעאל	רח 5097 16
73000	270	יזרעאל	רח 5035 28
73000	290	יזרעאל	רח 5097 16
73000	300	יזרעאל	רח 4032
73000	310	יזרעאל	איכסאל 50
73000	320	יזרעאל	רח 4021 30
73000	330	יזרעאל	א-שוהדא' 37
73000	340	יזרעאל	איכסאל 50
73000	350	יזרעאל	א-שוהדא' 37
73000	360	יזרעאל	רח 4021 30
73000	370	יזרעאל	חאלת א-דיר 22
73000	380	יזרעאל	חאלת א-דיר 22
73000	390	יזרעאל	איכסאל 50
73000	400	יזרעאל	רח 1006 50
73000	410	יזרעאל	רח 1006 50
73000	420	יזרעאל	רח 1006 50
73000	430	יזרעאל	רח 1006 50
73000	440	יזרעאל	נצרת
73000	450	יזרעאל	רח 7025
73000	460	יזרעאל	רח 7025
73000	470	יזרעאל	רח 7025
73000	480	יזרעאל	נצרת
73000	490	יזרעאל	רח 1006 50
73000	500	יזרעאל	רח 5035 12
73000	510	יזרעאל	רח 5035 28
73000	520	יזרעאל	כרם א-סאחב
73000	530	יזרעאל	רח 5035 12
73000	540	יזרעאל	רח 5097 16
73000	550	יזרעאל	רח 5097 16
73000	560	יזרעאל	אל-פאח'ורה 14
73000	570	יזרעאל	נצרת
73000	580	יזרעאל	רח 7039 3
73000	590	יזרעאל	רח 7039 3
73000	600	יזרעאל	חאלת א-דיר 22
73000	620	יזרעאל	חאלת א-דיר 22
73000	640	יזרעאל	חאלת א-דיר 22
73000	650	יזרעאל	רח 4032
73000	660	יזרעאל	א-שוהדא' 37
73000	670	יזרעאל	רח 4021 30
73000	680	יזרעאל	א-שוהדא' 37
73000	690	יזרעאל	רח 4032
73000	700	יזרעאל	כרם א-סאחב
73000	710	יזרעאל	רח 6100 2
73000	720	יזרעאל	רח 5035 12
73000	730	יזרעאל	אל-פאח'ורה 14
73000	740	יזרעאל	שיכון שנלר
73000	750	יזרעאל	רח 1006 50
73000	800	יזרעאל	רח 7025
73000	810	יזרעאל	נצרת
73000	820	יזרעאל	רח 7039 3
73000	830	יזרעאל	רח 1006 50
73000	840	יזרעאל	הגליל 10
73000	850	יזרעאל	רח 6135 6135
73000	860	יזרעאל	רח 7025
73000	870	יזרעאל	רח 7025
73000	880	יזרעאל	שיכון שנלר
73000	890	יזרעאל	רח 1006 50
73000	9500	יזרעאל	אל-פאח'ורה 14
4290	10	יזרעאל	אלוני אבא
2850	10	יזרעאל	אלונים
3530	10	יזרעאל	כפר תקווה
4300	10	יזרעאל	בית לחם הגלילית
2480	10	יזרעאל	בית שערים
12880	10	יזרעאל	גבעת אלה
12880	20	יזרעאל	גבעת אלה
12880	30	יזרעאל	גבעת אלה
1920	10	יזרעאל	כפר החורש
1400	10	יזרעאל	כפר יהושע
1400	20	יזרעאל	כפר יהושע
8740	10	יזרעאל	קרן היסוד 26
8740	20	יזרעאל	קרן היסוד 26
8740	30	יזרעאל	הנשיאים 11
8740	40	יזרעאל	הנשיאים 11
8740	50	יזרעאל	יפה נוף 4
8740	60	יזרעאל	רמת יזרעאל 5
8740	70	יזרעאל	הניצנים 4
8740	80	יזרעאל	שלום עליכם 4
8740	90	יזרעאל	הרב בוסקילה רפאל 4
8740	100	יזרעאל	זבולון 29
8740	110	יזרעאל	הרב בוסקילה רפאל 4
8740	120	יזרעאל	זבולון 33
8740	130	יזרעאל	זבולון 29
8740	140	יזרעאל	קרן היסוד 26
8740	150	יזרעאל	הנשיאים 11
8740	160	יזרעאל	השקד 1
8740	170	יזרעאל	רמת יזרעאל 5
8740	180	יזרעאל	זבולון 33
8740	210	יזרעאל	הניצנים 4
8740	220	יזרעאל	הניצנים 4
8740	230	יזרעאל	הניצנים
8740	290	יזרעאל	הקיצנית
8740	300	יזרעאל	החבצלת 3
8740	310	יזרעאל	החבצלת 3
8740	320	יזרעאל	הקיצנית
8740	330	יזרעאל	השוהם 10
8740	340	יזרעאל	קריית חינוך 6
8740	350	יזרעאל	החבצלת 3
8740	360	יזרעאל	קריית חינוך 7
8740	370	יזרעאל	קריית חינוך 6
8740	380	יזרעאל	ציפורי 23
8740	400	יזרעאל	אלי כהן 4
8740	410	יזרעאל	רמת יזרעאל 5
8740	420	יזרעאל	קריית חינוך 6
8740	430	יזרעאל	קריית חינוך 7
8740	440	יזרעאל	נחל הצבי 43
1420	10	יזרעאל	שדה יעקב
12440	10	יזרעאל	תמרת
12440	30	יזרעאל	תמרת
11820	10	יזרעאל	אלון הגליל
11820	20	יזרעאל	אלון הגליל
11620	10	יזרעאל	בית רימון
940	10	יזרעאל	בלפוריה
1330	10	יזרעאל	גבת
920	10	יזרעאל	גיניגר
11860	10	יזרעאל	הושעיה
11860	20	יזרעאל	הושעיה
6770	10	יזרעאל	הסוללים
12570	10	יזרעאל	חנתון
1340	10	יזרעאל	יפעת 1
1340	20	יזרעאל	יפעת 1
1320	10	יזרעאל	כפר ברוך
1060	10	יזרעאל	כפר גדעון 1
1040	10	יזרעאל	מזרע
14130	10	יזרעאל	מחנה יהודית
800	10	יזרעאל	נהלל
10610	10	יזרעאל	מגידו
10610	20	יזרעאל	מנחם אריאב
10610	30	יזרעאל	חרמון 3
10610	40	יזרעאל	גולן
10610	50	יזרעאל	עצמון 3
10610	60	יזרעאל	מנחם אריאב
10610	80	יזרעאל	מנחם אריאב
10610	100	יזרעאל	עצמון 7
10610	110	יזרעאל	עצמון 7
10610	130	יזרעאל	גולן
10610	140	יזרעאל	מנחם אריאב
10610	150	יזרעאל	העליה 23
10610	160	יזרעאל	גולן
10610	171	יזרעאל	מנחם אריאב 55
10610	172	יזרעאל	מנחם אריאב 55
10610	173	יזרעאל	מנחם אריאב 55
10610	180	יזרעאל	החיטה
10610	190	יזרעאל	העליה 23
10610	200	יזרעאל	השקמה 9
10610	210	יזרעאל	תירוש 2
10610	220	יזרעאל	השקמה 9
10610	230	יזרעאל	השקמה 6
10610	240	יזרעאל	תירוש 2
10610	250	יזרעאל	החצב 9 ג
10610	260	יזרעאל	השקמה 9
10610	270	יזרעאל	יזרעאל
10610	280	יזרעאל	שקד 41
10610	290	יזרעאל	יזרעאל 17
10610	300	יזרעאל	שקד 41
10610	310	יזרעאל	חרוב 15
10610	320	יזרעאל	שקד 41
10610	330	יזרעאל	העליה 23
10610	340	יזרעאל	השקמה 1
10610	350	יזרעאל	דולב 8
10610	360	יזרעאל	ורדים
10610	370	יזרעאל	גלעד 24
10610	380	יזרעאל	שכ זאב
10610	390	יזרעאל	דולב 8
10610	400	יזרעאל	שכ זאב
10610	410	יזרעאל	סביון 1
10610	420	יזרעאל	אורה 2 א
10610	430	יזרעאל	דרך אריאל שרון 2
10610	440	יזרעאל	סביון 1
10610	450	יזרעאל	סביון 1
10610	460	יזרעאל	סביון 1
10610	470	יזרעאל	סביון 1
10610	480	יזרעאל	השקמה 6
10610	490	יזרעאל	שקד 41
10610	500	יזרעאל	חמניות 14
10610	510	יזרעאל	חמניות 14
10610	520	יזרעאל	הפסגות 9
10610	550	יזרעאל	יקינטון 7
10610	560	יזרעאל	מורן 40
10610	570	יזרעאל	יקינטון 7
10610	580	יזרעאל	יקינטון
10610	590	יזרעאל	יזרעאל 17
10610	600	יזרעאל	הרב אהרן ליב שטימן
10610	700	יזרעאל	אשוח
10610	710	יזרעאל	רותם 2
10610	720	יזרעאל	כרכום 12
10610	730	יזרעאל	אשוח
10610	740	יזרעאל	כליל החורש
10610	750	יזרעאל	אשוח
10610	760	יזרעאל	כליל החורש
10610	9510	יזרעאל	כרכום 12
6130	10	יזרעאל	ציפורי 1
1350	10	יזרעאל	רמת דוד
13370	10	יזרעאל	שמשית 1
13370	20	יזרעאל	שמשית 1
13370	30	יזרעאל	שמשית 1
1260	10	יזרעאל	שריד
1260	20	יזרעאל	שריד
1030	10	יזרעאל	תל עדשים
1030	20	יזרעאל	תל עדשים
6820	10	יזרעאל	אליקים
7030	10	יזרעאל	גבעת עוז
3690	10	יזרעאל	גלעד (אבן יצחק)
3000	10	יזרעאל	דליה
2500	10	יזרעאל	הזורע
2500	20	יזרעאל	הזורע
6840	10	יזרעאל	היוגב
2410	10	יזרעאל	יקנעם (מושבה)
2410	20	יזרעאל	יקנעם (מושבה)
2400	20	יזרעאל	לילך 2
2400	30	יזרעאל	לילך 2
2400	60	יזרעאל	שד יצחק רבין 4
2400	70	יזרעאל	האלונים 31
2400	80	יזרעאל	שד יצחק רבין 4
2400	90	יזרעאל	הערבה 1
2400	100	יזרעאל	האורנים 2
2400	110	יזרעאל	שד יצחק רבין 4
2400	120	יזרעאל	האורנים 2
2400	130	יזרעאל	האלונים 31
2400	140	יזרעאל	יער אודם 29
2400	150	יזרעאל	הגיא 11
2400	160	יזרעאל	דליות 15
2400	170	יזרעאל	דליות 15
2400	180	יזרעאל	דליות 15
2400	200	יזרעאל	יער אודם 17
2400	210	יזרעאל	יער אודם 17
2400	220	יזרעאל	יער אודם 29
2400	230	יזרעאל	האלונים 31
2400	240	יזרעאל	האלונים 31
2400	250	יזרעאל	הרימון 5
2400	260	יזרעאל	החרמון 89
2400	270	יזרעאל	גלבוע
2400	280	יזרעאל	הגיא 11
2400	290	יזרעאל	גלבוע
2400	300	יזרעאל	גלבוע
2400	310	יזרעאל	הגיא 11
2400	320	יזרעאל	הגיא 11
2400	330	יזרעאל	הגיא 11
5860	10	יזרעאל	מגידו 1
20290	10	יזרעאל	מדרך עוז
1300	10	יזרעאל	משמר העמק
1300	20	יזרעאל	משמר העמק
3670	10	יזרעאל	עין העמק
2700	10	יזרעאל	עין השופט
2700	20	יזרעאל	עין השופט
4450	10	יזרעאל	רמות מנשה
