Bloc	Knesset	Locality	Station	Votes
Micro	25	700	2155	5
Right	25	700	2155	119
Orthodox	25	700	2155	74
Arab-Israeli	25	700	2155	1
Secular Centre	25	700	2155	77
Left	25	700	2180	5
Micro	25	700	2180	6
Right	25	700	2180	191
Orthodox	25	700	2180	83
Arab-Israeli	25	700	2180	0
Secular Centre	25	700	2180	97
Left	25	700	2190	8
Micro	25	700	2190	4
Right	25	700	2190	229
Orthodox	25	700	2190	86
Arab-Israeli	25	700	2190	0
Secular Centre	25	700	2190	119
Left	25	700	2200	10
Micro	25	700	2200	9
Right	25	700	2200	230
Orthodox	25	700	2200	126
Arab-Israeli	25	700	2200	0
Secular Centre	25	700	2200	109
Left	25	700	2210	3
Micro	25	700	2210	4
Right	25	700	2210	219
Orthodox	25	700	2210	99
Arab-Israeli	25	700	2210	0
Secular Centre	25	700	2210	90
Left	25	700	2220	3
Micro	25	700	2220	2
Right	25	700	2220	156
Orthodox	25	700	2220	95
Arab-Israeli	25	700	2220	0
Secular Centre	25	700	2220	54
Left	25	700	2250	7
Micro	25	700	2250	6
Right	25	700	2250	213
Orthodox	25	700	2250	128
Arab-Israeli	25	700	2250	0
Secular Centre	25	700	2250	120
Left	25	700	2280	4
Micro	25	700	2280	6
Right	25	700	2280	150
Orthodox	25	700	2280	72
Arab-Israeli	25	700	2280	0
Secular Centre	25	700	2280	61
Left	25	700	2290	2
Micro	25	700	2290	10
Right	25	700	2290	180
Orthodox	25	700	2290	55
Arab-Israeli	25	700	2290	0
Secular Centre	25	700	2290	99
Left	25	700	2310	5
Micro	25	700	2310	8
Right	25	700	2310	232
Orthodox	25	700	2310	68
Arab-Israeli	25	700	2310	0
Secular Centre	25	700	2310	86
Left	25	700	2320	7
Micro	25	700	2320	4
Right	25	700	2320	166
Orthodox	25	700	2320	75
Arab-Israeli	25	700	2320	0
Secular Centre	25	700	2320	70
Left	25	700	2340	11
Micro	25	700	2340	5
Right	25	700	2340	204
Orthodox	25	700	2340	66
Arab-Israeli	25	700	2340	0
Secular Centre	25	700	2340	111
Left	25	700	2360	5
Micro	25	700	2360	8
Right	25	700	2360	178
Orthodox	25	700	2360	78
Arab-Israeli	25	700	2360	0
Secular Centre	25	700	2360	92
Left	25	700	2371	7
Micro	25	700	2371	6
Right	25	700	2371	224
Orthodox	25	700	2371	135
Arab-Israeli	25	700	2371	0
Secular Centre	25	700	2371	69
Left	25	700	2372	4
Micro	25	700	2372	8
Right	25	700	2372	173
Orthodox	25	700	2372	95
Arab-Israeli	25	700	2372	0
Secular Centre	25	700	2372	143
Left	25	700	2373	5
Micro	25	700	2373	5
Right	25	700	2373	215
Orthodox	25	700	2373	107
Arab-Israeli	25	700	2373	0
Secular Centre	25	700	2373	111
Left	25	700	2374	6
Micro	25	700	2374	5
Right	25	700	2374	214
Orthodox	25	700	2374	66
Arab-Israeli	25	700	2374	0
Secular Centre	25	700	2374	123
Left	25	700	2380	10
Micro	25	700	2380	4
Right	25	700	2380	223
Orthodox	25	700	2380	143
Arab-Israeli	25	700	2380	0
Secular Centre	25	700	2380	139
Left	25	700	2401	7
Micro	25	700	2401	5
Right	25	700	2401	218
Orthodox	25	700	2401	112
Arab-Israeli	25	700	2401	0
Secular Centre	25	700	2401	126
Left	25	700	2402	14
Micro	25	700	2402	6
Right	25	700	2402	187
Orthodox	25	700	2402	115
Arab-Israeli	25	700	2402	0
Secular Centre	25	700	2402	149
Left	25	700	2403	4
Micro	25	700	2403	6
Right	25	700	2403	214
Orthodox	25	700	2403	105
Arab-Israeli	25	700	2403	0
Secular Centre	25	700	2403	138
Left	25	700	2404	17
Micro	25	700	2404	7
Right	25	700	2404	188
Orthodox	25	700	2404	82
Arab-Israeli	25	700	2404	0
Secular Centre	25	700	2404	168
Left	25	700	2411	4
Micro	25	700	2411	2
Right	25	700	2411	220
Orthodox	25	700	2411	103
Arab-Israeli	25	700	2411	0
Secular Centre	25	700	2411	107
Left	25	700	2412	16
Micro	25	700	2412	3
Right	25	700	2412	183
Orthodox	25	700	2412	82
Arab-Israeli	25	700	2412	0
Secular Centre	25	700	2412	126
Left	25	700	2413	11
Micro	25	700	2413	5
Right	25	700	2413	177
Orthodox	25	700	2413	117
Arab-Israeli	25	700	2413	0
Secular Centre	25	700	2413	127
Left	25	700	2414	10
Micro	25	700	2414	6
Right	25	700	2414	204
Orthodox	25	700	2414	82
Arab-Israeli	25	700	2414	0
Secular Centre	25	700	2414	132
Left	25	700	2415	4
Micro	25	700	2415	5
Right	25	700	2415	188
Orthodox	25	700	2415	76
Arab-Israeli	25	700	2415	0
Secular Centre	25	700	2415	152
Left	25	700	2416	8
Micro	25	700	2416	3
Right	25	700	2416	182
Orthodox	25	700	2416	75
Arab-Israeli	25	700	2416	0
Secular Centre	25	700	2416	133
Left	25	700	2440	1
Micro	25	700	2440	3
Right	25	700	2440	217
Orthodox	25	700	2440	88
Arab-Israeli	25	700	2440	0
Secular Centre	25	700	2440	91
Left	25	700	2450	7
Micro	25	700	2450	7
Right	25	700	2450	211
Orthodox	25	700	2450	119
Arab-Israeli	25	700	2450	0
Secular Centre	25	700	2450	123
Left	25	700	2461	2
Micro	25	700	2461	4
Right	25	700	2461	61
Orthodox	25	700	2461	349
Arab-Israeli	25	700	2461	0
Secular Centre	25	700	2461	26
Left	25	700	2462	0
Micro	25	700	2462	4
Right	25	700	2462	23
Orthodox	25	700	2462	456
Arab-Israeli	25	700	2462	0
Secular Centre	25	700	2462	7
Left	25	700	2463	1
Micro	25	700	2463	4
Right	25	700	2463	39
Orthodox	25	700	2463	386
Arab-Israeli	25	700	2463	0
Secular Centre	25	700	2463	24
Left	25	700	2464	2
Micro	25	700	2464	4
Right	25	700	2464	42
Orthodox	25	700	2464	380
Arab-Israeli	25	700	2464	0
Secular Centre	25	700	2464	20
Left	25	700	2465	0
Micro	25	700	2465	1
Right	25	700	2465	20
Orthodox	25	700	2465	460
Arab-Israeli	25	700	2465	0
Secular Centre	25	700	2465	4
Left	25	700	2480	7
Micro	25	700	2480	3
Right	25	700	2480	80
Orthodox	25	700	2480	57
Arab-Israeli	25	700	2480	1
Secular Centre	25	700	2480	25
Left	25	700	2490	3
Micro	25	700	2490	6
Right	25	700	2490	89
Orthodox	25	700	2490	275
Arab-Israeli	25	700	2490	0
Secular Centre	25	700	2490	29
Left	25	700	2500	5
Micro	25	700	2500	2
Right	25	700	2500	143
Orthodox	25	700	2500	55
Arab-Israeli	25	700	2500	0
Secular Centre	25	700	2500	31
Left	25	700	2510	14
Micro	25	700	2510	6
Right	25	700	2510	179
Orthodox	25	700	2510	89
Arab-Israeli	25	700	2510	1
Secular Centre	25	700	2510	119
Left	25	700	2530	0
Micro	25	700	2530	4
Right	25	700	2530	16
Orthodox	25	700	2530	455
Arab-Israeli	25	700	2530	0
Secular Centre	25	700	2530	2
Left	25	700	2540	2
Micro	25	700	2540	5
Right	25	700	2540	167
Orthodox	25	700	2540	110
Arab-Israeli	25	700	2540	0
Secular Centre	25	700	2540	75
Left	25	700	2550	8
Micro	25	700	2550	5
Right	25	700	2550	125
Orthodox	25	700	2550	71
Arab-Israeli	25	700	2550	0
Secular Centre	25	700	2550	122
Left	25	700	2601	4
Micro	25	700	2601	6
Right	25	700	2601	236
Orthodox	25	700	2601	111
Arab-Israeli	25	700	2601	0
Secular Centre	25	700	2601	78
Left	25	700	2602	9
Micro	25	700	2602	1
Right	25	700	2602	201
Orthodox	25	700	2602	116
Arab-Israeli	25	700	2602	0
Secular Centre	25	700	2602	116
Left	25	700	2603	8
Micro	25	700	2603	9
Right	25	700	2603	203
Orthodox	25	700	2603	124
Arab-Israeli	25	700	2603	0
Secular Centre	25	700	2603	110
Left	25	700	2604	12
Micro	25	700	2604	8
Right	25	700	2604	168
Orthodox	25	700	2604	136
Arab-Israeli	25	700	2604	2
Secular Centre	25	700	2604	110
Left	25	700	2605	7
Micro	25	700	2605	5
Right	25	700	2605	212
Orthodox	25	700	2605	82
Arab-Israeli	25	700	2605	0
Secular Centre	25	700	2605	113
Left	25	700	2610	6
Micro	25	700	2610	5
Right	25	700	2610	172
Orthodox	25	700	2610	96
Arab-Israeli	25	700	2610	1
Secular Centre	25	700	2610	120
Left	25	700	2640	9
Micro	25	700	2640	6
Right	25	700	2640	180
Orthodox	25	700	2640	106
Arab-Israeli	25	700	2640	1
Secular Centre	25	700	2640	87
Left	25	700	2740	4
Micro	25	700	2740	6
Right	25	700	2740	166
Orthodox	25	700	2740	58
Arab-Israeli	25	700	2740	0
Secular Centre	25	700	2740	82
Left	25	700	2761	6
Micro	25	700	2761	1
Right	25	700	2761	213
Orthodox	25	700	2761	164
Arab-Israeli	25	700	2761	0
Secular Centre	25	700	2761	75
Left	25	700	2762	0
Micro	25	700	2762	3
Right	25	700	2762	207
Orthodox	25	700	2762	105
Arab-Israeli	25	700	2762	0
Secular Centre	25	700	2762	96
Left	25	700	2763	3
Micro	25	700	2763	3
Right	25	700	2763	182
Orthodox	25	700	2763	148
Arab-Israeli	25	700	2763	0
Secular Centre	25	700	2763	82
Left	25	700	2764	4
Micro	25	700	2764	3
Right	25	700	2764	202
Orthodox	25	700	2764	124
Arab-Israeli	25	700	2764	0
Secular Centre	25	700	2764	100
Left	25	700	2765	3
Micro	25	700	2765	6
Right	25	700	2765	186
Orthodox	25	700	2765	93
Arab-Israeli	25	700	2765	0
Secular Centre	25	700	2765	119
Left	25	700	2766	5
Micro	25	700	2766	5
Right	25	700	2766	184
Orthodox	25	700	2766	107
Arab-Israeli	25	700	2766	0
Secular Centre	25	700	2766	115
Left	25	700	2811	3
Micro	25	700	2811	5
Right	25	700	2811	219
Orthodox	25	700	2811	120
Arab-Israeli	25	700	2811	0
Secular Centre	25	700	2811	122
Left	25	700	2812	8
Micro	25	700	2812	5
Right	25	700	2812	221
Orthodox	25	700	2812	123
Arab-Israeli	25	700	2812	0
Secular Centre	25	700	2812	112
Left	25	700	2813	11
Micro	25	700	2813	9
Right	25	700	2813	212
Orthodox	25	700	2813	99
Arab-Israeli	25	700	2813	0
Secular Centre	25	700	2813	145
Left	25	700	2814	7
Micro	25	700	2814	13
Right	25	700	2814	248
Orthodox	25	700	2814	109
Arab-Israeli	25	700	2814	0
Secular Centre	25	700	2814	106
Left	25	700	2815	7
Micro	25	700	2815	5
Right	25	700	2815	222
Orthodox	25	700	2815	88
Arab-Israeli	25	700	2815	0
Secular Centre	25	700	2815	134
Left	25	700	2816	10
Micro	25	700	2816	12
Right	25	700	2816	194
Orthodox	25	700	2816	79
Arab-Israeli	25	700	2816	1
Secular Centre	25	700	2816	169
Left	25	700	2817	5
Micro	25	700	2817	11
Right	25	700	2817	204
Orthodox	25	700	2817	89
Arab-Israeli	25	700	2817	0
Secular Centre	25	700	2817	155
Left	25	700	2831	13
Micro	25	700	2831	4
Right	25	700	2831	223
Orthodox	25	700	2831	115
Arab-Israeli	25	700	2831	1
Secular Centre	25	700	2831	108
Left	25	700	2832	12
Micro	25	700	2832	5
Right	25	700	2832	198
Orthodox	25	700	2832	93
Arab-Israeli	25	700	2832	0
Secular Centre	25	700	2832	128
Left	25	700	2833	9
Micro	25	700	2833	3
Right	25	700	2833	177
Orthodox	25	700	2833	89
Arab-Israeli	25	700	2833	1
Secular Centre	25	700	2833	128
Left	25	700	2834	13
Micro	25	700	2834	4
Right	25	700	2834	190
Orthodox	25	700	2834	92
Arab-Israeli	25	700	2834	0
Secular Centre	25	700	2834	127
Left	25	700	2835	8
Micro	25	700	2835	11
Right	25	700	2835	182
Orthodox	25	700	2835	56
Arab-Israeli	25	700	2835	0
Secular Centre	25	700	2835	153
Left	25	700	2841	0
Micro	25	700	2841	0
Right	25	700	2841	7
Orthodox	25	700	2841	564
Arab-Israeli	25	700	2841	0
Secular Centre	25	700	2841	0
Left	25	700	2842	0
Micro	25	700	2842	0
Right	25	700	2842	2
Orthodox	25	700	2842	651
Arab-Israeli	25	700	2842	0
Secular Centre	25	700	2842	1
Left	25	700	2843	0
Micro	25	700	2843	0
Right	25	700	2843	2
Orthodox	25	700	2843	570
Arab-Israeli	25	700	2843	0
Secular Centre	25	700	2843	1
Left	25	700	2844	0
Micro	25	700	2844	0
Right	25	700	2844	2
Orthodox	25	700	2844	616
Arab-Israeli	25	700	2844	0
Secular Centre	25	700	2844	0
Left	25	700	2845	0
Micro	25	700	2845	0
Right	25	700	2845	1
Orthodox	25	700	2845	601
Arab-Israeli	25	700	2845	0
Secular Centre	25	700	2845	0
Left	25	700	2846	1
Micro	25	700	2846	0
Right	25	700	2846	3
Orthodox	25	700	2846	599
Arab-Israeli	25	700	2846	0
Secular Centre	25	700	2846	0
Left	25	700	2850	1
Micro	25	700	2850	7
Right	25	700	2850	129
Orthodox	25	700	2850	52
Arab-Israeli	25	700	2850	2
Secular Centre	25	700	2850	28
Left	25	700	2900	3
Micro	25	700	2900	1
Right	25	700	2900	145
Orthodox	25	700	2900	162
Arab-Israeli	25	700	2900	0
Secular Centre	25	700	2900	43
Left	25	700	2910	1
Micro	25	700	2910	7
Right	25	700	2910	137
Orthodox	25	700	2910	168
Arab-Israeli	25	700	2910	1
Secular Centre	25	700	2910	40
Left	25	700	2920	2
Micro	25	700	2920	2
Right	25	700	2920	184
Orthodox	25	700	2920	54
Arab-Israeli	25	700	2920	0
Secular Centre	25	700	2920	104
Left	25	700	2961	0
Micro	25	700	2961	0
Right	25	700	2961	6
Orthodox	25	700	2961	513
Arab-Israeli	25	700	2961	0
Secular Centre	25	700	2961	0
Left	25	700	2962	0
Micro	25	700	2962	2
Right	25	700	2962	1
Orthodox	25	700	2962	510
Arab-Israeli	25	700	2962	0
Secular Centre	25	700	2962	0
Left	25	700	2963	0
Micro	25	700	2963	0
Right	25	700	2963	5
Orthodox	25	700	2963	512
Arab-Israeli	25	700	2963	1
Secular Centre	25	700	2963	0
Left	25	700	2964	1
Micro	25	700	2964	1
Right	25	700	2964	7
Orthodox	25	700	2964	524
Arab-Israeli	25	700	2964	0
Secular Centre	25	700	2964	0
Left	25	700	2965	1
Micro	25	700	2965	0
Right	25	700	2965	3
Orthodox	25	700	2965	525
Arab-Israeli	25	700	2965	0
Secular Centre	25	700	2965	0
Left	25	700	3010	9
Micro	25	700	3010	8
Right	25	700	3010	208
Orthodox	25	700	3010	123
Arab-Israeli	25	700	3010	0
Secular Centre	25	700	3010	102
Left	25	700	3060	1
Micro	25	700	3060	3
Right	25	700	3060	59
Orthodox	25	700	3060	306
Arab-Israeli	25	700	3060	1
Secular Centre	25	700	3060	10
Left	25	700	9521	7
Micro	25	700	9521	3
Right	25	700	9521	188
Orthodox	25	700	9521	126
Arab-Israeli	25	700	9521	0
Secular Centre	25	700	9521	80
Left	25	700	9522	5
Micro	25	700	9522	8
Right	25	700	9522	183
Orthodox	25	700	9522	113
Arab-Israeli	25	700	9522	0
Secular Centre	25	700	9522	104
Left	25	700	9523	6
Micro	25	700	9523	10
Right	25	700	9523	180
Orthodox	25	700	9523	77
Arab-Israeli	25	700	9523	0
Secular Centre	25	700	9523	105
Left	25	700	9524	10
Micro	25	700	9524	4
Right	25	700	9524	193
Orthodox	25	700	9524	118
Arab-Israeli	25	700	9524	0
Secular Centre	25	700	9524	108
Left	25	700	9525	11
Micro	25	700	9525	6
Right	25	700	9525	201
Orthodox	25	700	9525	89
Arab-Israeli	25	700	9525	0
Secular Centre	25	700	9525	91
Left	25	700	9526	8
Micro	25	700	9526	10
Right	25	700	9526	179
Orthodox	25	700	9526	92
Arab-Israeli	25	700	9526	0
Secular Centre	25	700	9526	126
Left	25	700	9540	4
Micro	25	700	9540	6
Right	25	700	9540	237
Orthodox	25	700	9540	114
Arab-Israeli	25	700	9540	1
Secular Centre	25	700	9540	90
Left	25	1990	10	112
Micro	25	1990	10	8
Right	25	1990	10	72
Orthodox	25	1990	10	20
Arab-Israeli	25	1990	10	0
Secular Centre	25	1990	10	264
Left	25	1880	10	91
Micro	25	1880	10	10
Right	25	1880	10	66
Orthodox	25	1880	10	32
Arab-Israeli	25	1880	10	0
Secular Centre	25	1880	10	204
Left	25	11880	10	99
Micro	25	11880	10	13
Right	25	11880	10	97
Orthodox	25	11880	10	49
Arab-Israeli	25	11880	10	0
Secular Centre	25	11880	10	231
Left	25	37220	10	4
Micro	25	37220	10	8
Right	25	37220	10	106
Orthodox	25	37220	10	43
Arab-Israeli	25	37220	10	0
Secular Centre	25	37220	10	123
Left	25	20210	10	1
Micro	25	20210	10	3
Right	25	20210	10	24
Orthodox	25	20210	10	11
Arab-Israeli	25	20210	10	0
Secular Centre	25	20210	10	25
Left	25	11520	10	39
Micro	25	11520	10	10
Right	25	11520	10	93
Orthodox	25	11520	10	35
Arab-Israeli	25	11520	10	0
Secular Centre	25	11520	10	126
Left	25	71000	10	4
Micro	25	71000	10	3
Right	25	71000	10	96
Orthodox	25	71000	10	48
Arab-Israeli	25	71000	10	2
Secular Centre	25	71000	10	25
Left	25	71000	20	3
Micro	25	71000	20	5
Right	25	71000	20	161
Orthodox	25	71000	20	79
Arab-Israeli	25	71000	20	0
Secular Centre	25	71000	20	49
Left	25	71000	30	4
Micro	25	71000	30	8
Right	25	71000	30	183
Orthodox	25	71000	30	148
Arab-Israeli	25	71000	30	0
Secular Centre	25	71000	30	59
Left	25	71000	41	8
Micro	25	71000	41	7
Right	25	71000	41	181
Orthodox	25	71000	41	62
Arab-Israeli	25	71000	41	2
Secular Centre	25	71000	41	74
Left	25	71000	42	7
Micro	25	71000	42	2
Right	25	71000	42	205
Orthodox	25	71000	42	44
Arab-Israeli	25	71000	42	0
Secular Centre	25	71000	42	64
Left	25	71000	43	5
Micro	25	71000	43	4
Right	25	71000	43	201
Orthodox	25	71000	43	74
Arab-Israeli	25	71000	43	0
Secular Centre	25	71000	43	84
Left	25	71000	44	7
Micro	25	71000	44	4
Right	25	71000	44	175
Orthodox	25	71000	44	55
Arab-Israeli	25	71000	44	0
Secular Centre	25	71000	44	75
Left	25	71000	45	6
Micro	25	71000	45	7
Right	25	71000	45	163
Orthodox	25	71000	45	52
Arab-Israeli	25	71000	45	0
Secular Centre	25	71000	45	73
Left	25	71000	51	8
Micro	25	71000	51	3
Right	25	71000	51	244
Orthodox	25	71000	51	139
Arab-Israeli	25	71000	51	0
Secular Centre	25	71000	51	76
Left	25	71000	52	11
Micro	25	71000	52	13
Right	25	71000	52	221
Orthodox	25	71000	52	112
Arab-Israeli	25	71000	52	1
Secular Centre	25	71000	52	78
Left	25	71000	53	10
Micro	25	71000	53	9
Right	25	71000	53	233
Orthodox	25	71000	53	141
Arab-Israeli	25	71000	53	0
Secular Centre	25	71000	53	85
Left	25	71000	54	7
Micro	25	71000	54	6
Right	25	71000	54	235
Orthodox	25	71000	54	134
Arab-Israeli	25	71000	54	0
Secular Centre	25	71000	54	82
Left	25	71000	55	6
Micro	25	71000	55	16
Right	25	71000	55	245
Orthodox	25	71000	55	96
Arab-Israeli	25	71000	55	2
Secular Centre	25	71000	55	92
Left	25	71000	56	10
Micro	25	71000	56	10
Right	25	71000	56	227
Orthodox	25	71000	56	90
Arab-Israeli	25	71000	56	0
Secular Centre	25	71000	56	101
Left	25	71000	60	2
Micro	25	71000	60	11
Right	25	71000	60	213
Orthodox	25	71000	60	84
Arab-Israeli	25	71000	60	0
Secular Centre	25	71000	60	55
Left	25	71000	71	1
Micro	25	71000	71	4
Right	25	71000	71	181
Orthodox	25	71000	71	124
Arab-Israeli	25	71000	71	0
Secular Centre	25	71000	71	20
Left	25	71000	72	1
Micro	25	71000	72	6
Right	25	71000	72	197
Orthodox	25	71000	72	103
Arab-Israeli	25	71000	72	1
Secular Centre	25	71000	72	19
Left	25	71000	90	3
Micro	25	71000	90	6
Right	25	71000	90	182
Orthodox	25	71000	90	118
Arab-Israeli	25	71000	90	0
Secular Centre	25	71000	90	19
Left	25	71000	130	6
Micro	25	71000	130	3
Right	25	71000	130	145
Orthodox	25	71000	130	193
Arab-Israeli	25	71000	130	0
Secular Centre	25	71000	130	37
Left	25	71000	140	4
Micro	25	71000	140	2
Right	25	71000	140	195
Orthodox	25	71000	140	158
Arab-Israeli	25	71000	140	0
Secular Centre	25	71000	140	29
Left	25	71000	150	5
Micro	25	71000	150	3
Right	25	71000	150	179
Orthodox	25	71000	150	177
Arab-Israeli	25	71000	150	0
Secular Centre	25	71000	150	22
Left	25	71000	170	4
Micro	25	71000	170	6
Right	25	71000	170	133
Orthodox	25	71000	170	40
Arab-Israeli	25	71000	170	0
Secular Centre	25	71000	170	46
Left	25	71000	181	5
Micro	25	71000	181	4
Right	25	71000	181	163
Orthodox	25	71000	181	190
Arab-Israeli	25	71000	181	0
Secular Centre	25	71000	181	33
Left	25	71000	182	3
Micro	25	71000	182	4
Right	25	71000	182	164
Orthodox	25	71000	182	144
Arab-Israeli	25	71000	182	0
Secular Centre	25	71000	182	17
Left	25	71000	183	3
Micro	25	71000	183	2
Right	25	71000	183	186
Orthodox	25	71000	183	177
Arab-Israeli	25	71000	183	0
Secular Centre	25	71000	183	15
Left	25	71000	184	1
Micro	25	71000	184	1
Right	25	71000	184	192
Orthodox	25	71000	184	181
Arab-Israeli	25	71000	184	0
Secular Centre	25	71000	184	24
Left	25	71000	185	4
Micro	25	71000	185	6
Right	25	71000	185	140
Orthodox	25	71000	185	119
Arab-Israeli	25	71000	185	0
Secular Centre	25	71000	185	32
Left	25	71000	210	5
Micro	25	71000	210	2
Right	25	71000	210	219
Orthodox	25	71000	210	209
Arab-Israeli	25	71000	210	0
Secular Centre	25	71000	210	24
Left	25	71000	220	0
Micro	25	71000	220	4
Right	25	71000	220	160
Orthodox	25	71000	220	193
Arab-Israeli	25	71000	220	0
Secular Centre	25	71000	220	33
Left	25	71000	230	3
Micro	25	71000	230	8
Right	25	71000	230	96
Orthodox	25	71000	230	49
Arab-Israeli	25	71000	230	1
Secular Centre	25	71000	230	19
Left	25	71000	240	7
Micro	25	71000	240	9
Right	25	71000	240	175
Orthodox	25	71000	240	65
Arab-Israeli	25	71000	240	1
Secular Centre	25	71000	240	45
Left	25	71000	250	4
Micro	25	71000	250	3
Right	25	71000	250	194
Orthodox	25	71000	250	164
Arab-Israeli	25	71000	250	0
Secular Centre	25	71000	250	22
Left	25	71000	261	4
Micro	25	71000	261	2
Right	25	71000	261	195
Orthodox	25	71000	261	94
Arab-Israeli	25	71000	261	0
Secular Centre	25	71000	261	29
Left	25	71000	262	0
Micro	25	71000	262	12
Right	25	71000	262	182
Orthodox	25	71000	262	77
Arab-Israeli	25	71000	262	0
Secular Centre	25	71000	262	42
Left	25	71000	270	0
Micro	25	71000	270	4
Right	25	71000	270	161
Orthodox	25	71000	270	31
Arab-Israeli	25	71000	270	0
Secular Centre	25	71000	270	18
Left	25	71000	281	2
Micro	25	71000	281	5
Right	25	71000	281	156
Orthodox	25	71000	281	61
Arab-Israeli	25	71000	281	1
Secular Centre	25	71000	281	35
Left	25	71000	282	2
Micro	25	71000	282	8
Right	25	71000	282	147
Orthodox	25	71000	282	62
Arab-Israeli	25	71000	282	1
Secular Centre	25	71000	282	31
Left	25	71000	283	2
Micro	25	71000	283	3
Right	25	71000	283	112
Orthodox	25	71000	283	49
Arab-Israeli	25	71000	283	0
Secular Centre	25	71000	283	30
Left	25	71000	290	1
Micro	25	71000	290	7
Right	25	71000	290	138
Orthodox	25	71000	290	80
Arab-Israeli	25	71000	290	2
Secular Centre	25	71000	290	21
Left	25	71000	300	3
Micro	25	71000	300	4
Right	25	71000	300	134
Orthodox	25	71000	300	63
Arab-Israeli	25	71000	300	0
Secular Centre	25	71000	300	30
Left	25	71000	320	5
Micro	25	71000	320	3
Right	25	71000	320	100
Orthodox	25	71000	320	74
Arab-Israeli	25	71000	320	0
Secular Centre	25	71000	320	33
Left	25	71000	331	3
Micro	25	71000	331	6
Right	25	71000	331	169
Orthodox	25	71000	331	156
Arab-Israeli	25	71000	331	0
Secular Centre	25	71000	331	17
Left	25	71000	332	7
Micro	25	71000	332	7
Right	25	71000	332	183
Orthodox	25	71000	332	95
Arab-Israeli	25	71000	332	0
Secular Centre	25	71000	332	28
Left	25	71000	333	3
Micro	25	71000	333	0
Right	25	71000	333	133
Orthodox	25	71000	333	105
Arab-Israeli	25	71000	333	0
Secular Centre	25	71000	333	39
Left	25	71000	340	0
Micro	25	71000	340	3
Right	25	71000	340	137
Orthodox	25	71000	340	63
Arab-Israeli	25	71000	340	1
Secular Centre	25	71000	340	31
Left	25	71000	350	3
Micro	25	71000	350	4
Right	25	71000	350	139
Orthodox	25	71000	350	111
Arab-Israeli	25	71000	350	0
Secular Centre	25	71000	350	27
Left	25	71000	370	3
Micro	25	71000	370	7
Right	25	71000	370	178
Orthodox	25	71000	370	51
Arab-Israeli	25	71000	370	0
Secular Centre	25	71000	370	26
Left	25	71000	380	3
Micro	25	71000	380	2
Right	25	71000	380	147
Orthodox	25	71000	380	70
Arab-Israeli	25	71000	380	0
Secular Centre	25	71000	380	15
Left	25	71000	390	5
Micro	25	71000	390	6
Right	25	71000	390	188
Orthodox	25	71000	390	64
Arab-Israeli	25	71000	390	1
Secular Centre	25	71000	390	32
Left	25	71000	400	24
Micro	25	71000	400	4
Right	25	71000	400	139
Orthodox	25	71000	400	94
Arab-Israeli	25	71000	400	0
Secular Centre	25	71000	400	141
Left	25	71000	410	11
Micro	25	71000	410	8
Right	25	71000	410	185
Orthodox	25	71000	410	116
Arab-Israeli	25	71000	410	0
Secular Centre	25	71000	410	85
Left	25	71000	430	5
Micro	25	71000	430	8
Right	25	71000	430	166
Orthodox	25	71000	430	86
Arab-Israeli	25	71000	430	1
Secular Centre	25	71000	430	104
Left	25	71000	441	10
Micro	25	71000	441	4
Right	25	71000	441	172
Orthodox	25	71000	441	65
Arab-Israeli	25	71000	441	1
Secular Centre	25	71000	441	57
Left	25	71000	442	8
Micro	25	71000	442	6
Right	25	71000	442	179
Orthodox	25	71000	442	35
Arab-Israeli	25	71000	442	1
Secular Centre	25	71000	442	57
Left	25	71000	443	11
Micro	25	71000	443	3
Right	25	71000	443	160
Orthodox	25	71000	443	66
Arab-Israeli	25	71000	443	1
Secular Centre	25	71000	443	80
Left	25	71000	444	6
Micro	25	71000	444	4
Right	25	71000	444	208
Orthodox	25	71000	444	45
Arab-Israeli	25	71000	444	4
Secular Centre	25	71000	444	58
Left	25	71000	445	19
Micro	25	71000	445	3
Right	25	71000	445	144
Orthodox	25	71000	445	43
Arab-Israeli	25	71000	445	0
Secular Centre	25	71000	445	84
Left	25	71000	470	6
Micro	25	71000	470	6
Right	25	71000	470	163
Orthodox	25	71000	470	82
Arab-Israeli	25	71000	470	0
Secular Centre	25	71000	470	100
Left	25	71000	500	9
Micro	25	71000	500	3
Right	25	71000	500	185
Orthodox	25	71000	500	97
Arab-Israeli	25	71000	500	0
Secular Centre	25	71000	500	135
Left	25	71000	521	18
Micro	25	71000	521	8
Right	25	71000	521	206
Orthodox	25	71000	521	91
Arab-Israeli	25	71000	521	0
Secular Centre	25	71000	521	134
Left	25	71000	522	17
Micro	25	71000	522	9
Right	25	71000	522	188
Orthodox	25	71000	522	105
Arab-Israeli	25	71000	522	0
Secular Centre	25	71000	522	138
Left	25	71000	523	22
Micro	25	71000	523	8
Right	25	71000	523	161
Orthodox	25	71000	523	75
Arab-Israeli	25	71000	523	0
Secular Centre	25	71000	523	167
Left	25	71000	530	4
Micro	25	71000	530	1
Right	25	71000	530	95
Orthodox	25	71000	530	49
Arab-Israeli	25	71000	530	0
Secular Centre	25	71000	530	63
Left	25	71000	540	5
Micro	25	71000	540	4
Right	25	71000	540	119
Orthodox	25	71000	540	61
Arab-Israeli	25	71000	540	0
Secular Centre	25	71000	540	34
Left	25	71000	551	4
Micro	25	71000	551	4
Right	25	71000	551	180
Orthodox	25	71000	551	91
