Bloc	Knesset	Votes	Latitude	Longitude
Arab-Israeli	21	266	32.95803	35.171969
Right	21	10	32.95803	35.171969
Micro	21	13	32.95803	35.171969
Secular Centre	21	54	32.95803	35.171969
Left	21	18	32.95803	35.171969
Orthodox	21	3	32.95803	35.171969
Arab-Israeli	21	203	32.95803	35.171969
Right	21	26	32.95803	35.171969
Micro	21	8	32.95803	35.171969
Secular Centre	21	66	32.95803	35.171969
Left	21	19	32.95803	35.171969
Orthodox	21	3	32.95803	35.171969
Arab-Israeli	21	193	32.95803	35.171969
Right	21	23	32.95803	35.171969
Micro	21	6	32.95803	35.171969
Secular Centre	21	82	32.95803	35.171969
Left	21	26	32.95803	35.171969
Orthodox	21	11	32.95803	35.171969
Arab-Israeli	21	94	32.95803	35.171969
Right	21	52	32.95803	35.171969
Micro	21	15	32.95803	35.171969
Secular Centre	21	145	32.95803	35.171969
Left	21	20	32.95803	35.171969
Orthodox	21	5	32.95803	35.171969
Arab-Israeli	21	84	32.95803	35.171969
Right	21	55	32.95803	35.171969
Micro	21	20	32.95803	35.171969
Secular Centre	21	168	32.95803	35.171969
Left	21	12	32.95803	35.171969
Orthodox	21	0	32.95803	35.171969
Arab-Israeli	21	177	32.95803	35.171969
Right	21	26	32.95803	35.171969
Micro	21	13	32.95803	35.171969
Secular Centre	21	111	32.95803	35.171969
Left	21	5	31.30139699999999	34.841655
Orthodox	21	0	31.30139699999999	34.841655
Arab-Israeli	21	5	31.30139699999999	34.841655
Right	21	0	31.30139699999999	34.841655
Micro	21	2	31.30139699999999	34.841655
Secular Centre	21	0	31.30139699999999	34.841655
Left	21	10	31.103115	34.952003
Orthodox	21	1	31.103115	34.952003
Arab-Israeli	21	135	31.103115	34.952003
Right	21	7	31.103115	34.952003
Micro	21	8	31.103115	34.952003
Secular Centre	21	31	31.103115	34.952003
Left	21	5	31.103115	34.952003
Orthodox	21	0	31.103115	34.952003
Arab-Israeli	21	125	31.103115	34.952003
Right	21	3	31.103115	34.952003
Micro	21	3	31.103115	34.952003
Secular Centre	21	23	31.103115	34.952003
Left	21	5	31.103115	34.952003
Orthodox	21	1	31.103115	34.952003
Arab-Israeli	21	122	31.103115	34.952003
Right	21	2	31.103115	34.952003
Micro	21	10	31.103115	34.952003
Secular Centre	21	21	31.103115	34.952003
Left	21	10	31.103115	34.952003
Orthodox	21	0	31.103115	34.952003
Arab-Israeli	21	85	31.103115	34.952003
Right	21	2	31.103115	34.952003
Micro	21	2	31.103115	34.952003
Secular Centre	21	18	31.103115	34.952003
Left	21	15	31.103115	34.952003
Orthodox	21	2	31.103115	34.952003
Arab-Israeli	21	106	31.103115	34.952003
Right	21	6	31.103115	34.952003
Micro	21	2	31.103115	34.952003
Secular Centre	21	78	31.103115	34.952003
Left	21	9	31.249246	35.083681
Orthodox	21	0	31.249246	35.083681
Arab-Israeli	21	71	31.249246	35.083681
Right	21	7	31.249246	35.083681
Micro	21	9	31.249246	35.083681
Secular Centre	21	7	31.249246	35.083681
Left	21	4	31.249246	35.083681
Orthodox	21	1	31.249246	35.083681
Arab-Israeli	21	72	31.249246	35.083681
Right	21	1	31.249246	35.083681
Micro	21	3	31.249246	35.083681
Secular Centre	21	6	31.249246	35.083681
Left	21	10	31.249246	35.083681
Orthodox	21	0	31.249246	35.083681
Arab-Israeli	21	111	31.249246	35.083681
Right	21	2	31.249246	35.083681
Micro	21	2	31.249246	35.083681
Secular Centre	21	16	31.249246	35.083681
Left	21	8	31.249246	35.083681
Orthodox	21	1	31.249246	35.083681
Arab-Israeli	21	86	31.249246	35.083681
Right	21	1	31.249246	35.083681
Micro	21	4	31.249246	35.083681
Secular Centre	21	18	31.249246	35.083681
Left	21	11	31.249246	35.083681
Orthodox	21	0	31.249246	35.083681
Arab-Israeli	21	84	31.249246	35.083681
Right	21	0	31.249246	35.083681
Micro	21	8	31.249246	35.083681
Secular Centre	21	7	31.249246	35.083681
Left	21	12	31.249246	35.083681
Orthodox	21	2	31.249246	35.083681
Arab-Israeli	21	163	31.249246	35.083681
Right	21	1	31.249246	35.083681
Micro	21	0	31.249246	35.083681
Secular Centre	21	16	31.249246	35.083681
Left	21	0	31.25954	34.863897
Orthodox	21	2	31.25954	34.863897
Arab-Israeli	21	102	31.25954	34.863897
Right	21	0	31.25954	34.863897
Micro	21	0	31.25954	34.863897
Secular Centre	21	2	31.25954	34.863897
Left	21	7	31.25954	34.863897
Orthodox	21	1	31.25954	34.863897
Arab-Israeli	21	110	31.25954	34.863897
Right	21	4	31.25954	34.863897
Micro	21	4	31.25954	34.863897
Secular Centre	21	6	31.25954	34.863897
Left	21	5	31.25954	34.863897
Orthodox	21	3	31.25954	34.863897
Arab-Israeli	21	186	31.25954	34.863897
Right	21	1	31.25954	34.863897
Micro	21	2	31.25954	34.863897
Secular Centre	21	5	31.25954	34.863897
Left	21	3	31.25954	34.863897
Orthodox	21	0	31.25954	34.863897
Arab-Israeli	21	274	31.25954	34.863897
Right	21	0	31.25954	34.863897
Micro	21	1	31.25954	34.863897
Secular Centre	21	0	31.25954	34.863897
Left	21	9	31.25954	34.863897
Orthodox	21	0	31.25954	34.863897
Arab-Israeli	21	137	31.25954	34.863897
Right	21	1	31.25954	34.863897
Micro	21	5	31.25954	34.863897
Secular Centre	21	5	31.25954	34.863897
Left	21	3	31.25954	34.863897
Orthodox	21	0	31.25954	34.863897
Arab-Israeli	21	90	31.25954	34.863897
Right	21	4	31.25954	34.863897
Micro	21	1	31.25954	34.863897
Secular Centre	21	5	31.25954	34.863897
Left	21	3	31.25954	34.863897
Orthodox	21	0	31.25954	34.863897
Arab-Israeli	21	126	31.25954	34.863897
Right	21	4	31.25954	34.863897
Micro	21	1	31.25954	34.863897
Secular Centre	21	4	31.25954	34.863897
Left	21	2	31.142612	34.913514
Orthodox	21	0	31.142612	34.913514
Arab-Israeli	21	185	31.142612	34.913514
Right	21	2	31.142612	34.913514
Micro	21	4	31.142612	34.913514
Secular Centre	21	0	31.142612	34.913514
Left	21	3	31.142612	34.913514
Orthodox	21	1	31.142612	34.913514
Arab-Israeli	21	180	31.142612	34.913514
Right	21	3	31.142612	34.913514
Micro	21	1	31.142612	34.913514
Secular Centre	21	5	31.142612	34.913514
Left	21	9	32.759963	35.114601
Orthodox	21	84	32.759963	35.114601
Arab-Israeli	21	37	32.759963	35.114601
Right	21	6	32.759963	35.114601
Micro	21	2	32.759963	35.114601
Secular Centre	21	37	32.759963	35.114601
Left	21	9	32.759963	35.114601
Orthodox	21	49	32.759963	35.114601
Arab-Israeli	21	90	32.759963	35.114601
Right	21	2	32.759963	35.114601
Micro	21	2	32.759963	35.114601
Secular Centre	21	10	32.759963	35.114601
Left	21	11	32.759963	35.114601
Orthodox	21	18	32.759963	35.114601
Arab-Israeli	21	224	32.759963	35.114601
Right	21	3	32.759963	35.114601
Micro	21	2	32.759963	35.114601
Secular Centre	21	32	32.759963	35.114601
Left	21	51	32.835781	35.350442
Orthodox	21	0	32.835781	35.350442
Arab-Israeli	21	3	32.835781	35.350442
Right	21	41	32.835781	35.350442
Micro	21	1	32.835781	35.350442
Secular Centre	21	133	32.835781	35.350442
Left	21	71	32.43871	34.918828
Orthodox	21	1	32.43871	34.918828
Arab-Israeli	21	2	32.43871	34.918828
Right	21	89	32.43871	34.918828
Micro	21	0	32.43871	34.918828
Secular Centre	21	247	32.43871	34.918828
Left	21	1	33.089381	35.470338
Orthodox	21	35	33.089381	35.470338
Arab-Israeli	21	0	33.089381	35.470338
Right	21	151	33.089381	35.470338
Micro	21	2	33.089381	35.470338
Secular Centre	21	56	33.089381	35.470338
Left	21	70	31.711901	34.740369
Orthodox	21	5	31.711901	34.740369
Arab-Israeli	21	0	31.711901	34.740369
Right	21	76	31.711901	34.740369
Micro	21	1	31.711901	34.740369
Secular Centre	21	346	31.711901	34.740369
Left	21	60	32.350708	34.871229
Orthodox	21	0	32.350708	34.871229
Arab-Israeli	21	2	32.350708	34.871229
Right	21	49	32.350708	34.871229
Micro	21	2	32.350708	34.871229
Secular Centre	21	187	32.350708	34.871229
Left	21	66	32.350708	34.871229
Orthodox	21	2	32.350708	34.871229
Arab-Israeli	21	0	32.350708	34.871229
Right	21	67	32.350708	34.871229
Micro	21	5	32.350708	34.871229
Secular Centre	21	304	32.350708	34.871229
Left	21	6	32.557676	35.306412
Orthodox	21	20	32.557676	35.306412
Arab-Israeli	21	0	32.557676	35.306412
Right	21	225	32.557676	35.306412
Micro	21	5	32.557676	35.306412
Secular Centre	21	37	32.557676	35.306412
Left	21	54	31.681996	35.018821
Orthodox	21	17	31.681996	35.018821
Arab-Israeli	21	3	31.681996	35.018821
Right	21	222	31.681996	35.018821
Micro	21	1	31.681996	35.018821
Secular Centre	21	145	31.681996	35.018821
Left	21	67	32.9221847	35.0693227
Orthodox	21	1	32.9221847	35.0693227
Arab-Israeli	21	2	32.9221847	35.0693227
Right	21	14	32.9221847	35.0693227
Micro	21	0	32.9221847	35.0693227
Secular Centre	21	68	32.9221847	35.0693227
Left	21	45	32.2802227	34.8616962
Orthodox	21	13	32.2802227	34.8616962
Arab-Israeli	21	1	32.2802227	34.8616962
Right	21	179	32.2802227	34.8616962
Micro	21	1	32.2802227	34.8616962
Secular Centre	21	196	32.2802227	34.8616962
Left	21	30	32.2802227	34.8616962
Orthodox	21	18	32.2802227	34.8616962
Arab-Israeli	21	0	32.2802227	34.8616962
Right	21	228	32.2802227	34.8616962
Micro	21	1	32.2802227	34.8616962
Secular Centre	21	153	32.2802227	34.8616962
Left	21	35	32.2802227	34.8616962
Orthodox	21	24	32.2802227	34.8616962
Arab-Israeli	21	0	32.2802227	34.8616962
Right	21	232	32.2802227	34.8616962
Micro	21	3	32.2802227	34.8616962
Secular Centre	21	141	32.2802227	34.8616962
Left	21	48	32.321458	34.853196
Orthodox	21	23	32.321458	34.853196
Arab-Israeli	21	0	32.321458	34.853196
Right	21	159	32.321458	34.853196
Micro	21	4	32.321458	34.853196
Secular Centre	21	183	32.321458	34.853196
Left	21	79	32.335049	34.855921
Orthodox	21	0	32.335049	34.855921
Arab-Israeli	21	1	32.335049	34.855921
Right	21	104	32.335049	34.855921
Micro	21	5	32.335049	34.855921
Secular Centre	21	357	32.335049	34.855921
Left	21	88	32.265357	34.8814265
Orthodox	21	3	32.265357	34.8814265
Arab-Israeli	21	1	32.265357	34.8814265
Right	21	113	32.265357	34.8814265
Micro	21	6	32.265357	34.8814265
Secular Centre	21	357	32.265357	34.8814265
Left	21	34	32.2683995	34.8529803
Orthodox	21	4	32.2683995	34.8529803
Arab-Israeli	21	0	32.2683995	34.8529803
Right	21	144	32.2683995	34.8529803
Micro	21	1	32.2683995	34.8529803
Secular Centre	21	259	32.2683995	34.8529803
Left	21	57	32.3464873	34.9004502
Orthodox	21	2	32.3464873	34.9004502
Arab-Israeli	21	0	32.3464873	34.9004502
Right	21	93	32.3464873	34.9004502
Micro	21	2	32.3464873	34.9004502
Secular Centre	21	341	32.3464873	34.9004502
Left	21	62	32.265357	34.8814265
Orthodox	21	0	32.265357	34.8814265
Arab-Israeli	21	0	32.265357	34.8814265
Right	21	129	32.265357	34.8814265
Micro	21	3	32.265357	34.8814265
Secular Centre	21	436	32.265357	34.8814265
Left	21	97	32.265357	34.8814265
Orthodox	21	1	32.265357	34.8814265
Arab-Israeli	21	0	32.265357	34.8814265
Right	21	74	32.265357	34.8814265
Micro	21	2	32.265357	34.8814265
Secular Centre	21	373	32.265357	34.8814265
Left	21	41	32.3464873	34.9004502
Orthodox	21	9	32.3464873	34.9004502
Arab-Israeli	21	0	32.3464873	34.9004502
Right	21	165	32.3464873	34.9004502
Micro	21	4	32.3464873	34.9004502
Secular Centre	21	264	32.3464873	34.9004502
Left	21	88	32.265357	34.8814265
Orthodox	21	0	32.265357	34.8814265
Arab-Israeli	21	1	32.265357	34.8814265
Right	21	110	32.265357	34.8814265
Micro	21	1	32.265357	34.8814265
Secular Centre	21	390	32.265357	34.8814265
Left	21	74	32.321458	34.853196
Orthodox	21	2	32.321458	34.853196
Arab-Israeli	21	2	32.321458	34.853196
Right	21	81	32.321458	34.853196
Micro	21	2	32.321458	34.853196
Secular Centre	21	309	32.321458	34.853196
Left	21	94	32.265357	34.8814265
Orthodox	21	7	32.265357	34.8814265
Arab-Israeli	21	1	32.265357	34.8814265
Right	21	127	32.265357	34.8814265
Micro	21	2	32.265357	34.8814265
Secular Centre	21	344	32.265357	34.8814265
Left	21	69	32.265357	34.8814265
Orthodox	21	0	32.265357	34.8814265
Arab-Israeli	21	1	32.265357	34.8814265
Right	21	91	32.265357	34.8814265
Micro	21	2	32.265357	34.8814265
Secular Centre	21	336	32.265357	34.8814265
Left	21	16	33.075143	35.295219
Orthodox	21	20	33.075143	35.295219
Arab-Israeli	21	0	33.075143	35.295219
Right	21	124	33.075143	35.295219
Micro	21	1	33.075143	35.295219
Secular Centre	21	40	33.075143	35.295219
Left	21	25	31.7625	35.134991
Orthodox	21	12	31.7625	35.134991
Arab-Israeli	21	0	31.7625	35.134991
Right	21	202	31.7625	35.134991
Micro	21	1	31.7625	35.134991
Secular Centre	21	115	31.7625	35.134991
Left	21	3	31.6687885	34.5742523
Orthodox	21	33	31.6687885	34.5742523
Arab-Israeli	21	0	31.6687885	34.5742523
Right	21	338	31.6687885	34.5742523
Micro	21	0	31.6687885	34.5742523
Secular Centre	21	12	31.6687885	34.5742523
Left	21	4	31.6687885	34.5742523
Orthodox	21	36	31.6687885	34.5742523
Arab-Israeli	21	0	31.6687885	34.5742523
Right	21	312	31.6687885	34.5742523
Micro	21	0	31.6687885	34.5742523
Secular Centre	21	16	31.6687885	34.5742523
Left	21	2	32.824808	35.765777
Orthodox	21	0	32.824808	35.765777
Arab-Israeli	21	0	32.824808	35.765777
Right	21	290	32.824808	35.765777
Micro	21	2	32.824808	35.765777
Secular Centre	21	28	32.824808	35.765777
Left	21	1	32.321458	34.853196
Orthodox	21	29	32.321458	34.853196
Arab-Israeli	21	0	32.321458	34.853196
Right	21	381	32.321458	34.853196
Micro	21	0	32.321458	34.853196
Secular Centre	21	2	32.321458	34.853196
Left	21	0	32.321458	34.853196
Orthodox	21	44	32.321458	34.853196
Arab-Israeli	21	0	32.321458	34.853196
Right	21	391	32.321458	34.853196
Micro	21	0	32.321458	34.853196
Secular Centre	21	7	32.321458	34.853196
Left	21	6	31.2674088	34.7669839
Orthodox	21	3	31.2674088	34.7669839
Arab-Israeli	21	0	31.2674088	34.7669839
Right	21	90	31.2674088	34.7669839
Micro	21	2	31.2674088	34.7669839
Secular Centre	21	40	31.2674088	34.7669839
Left	21	7	31.552219	35.017634
Orthodox	21	2	31.552219	35.017634
Arab-Israeli	21	0	31.552219	35.017634
Right	21	149	31.552219	35.017634
Micro	21	0	31.552219	35.017634
Secular Centre	21	37	31.552219	35.017634
Left	21	0	32.54894100000001	35.271637
Orthodox	21	50	32.54894100000001	35.271637
Arab-Israeli	21	0	32.54894100000001	35.271637
Right	21	113	32.54894100000001	35.271637
Micro	21	2	32.54894100000001	35.271637
Secular Centre	21	10	32.54894100000001	35.271637
Left	21	59	33.078842	35.20951
Orthodox	21	0	33.078842	35.20951
Arab-Israeli	21	0	33.078842	35.20951
Right	21	52	33.078842	35.20951
Micro	21	0	33.078842	35.20951
Secular Centre	21	83	33.078842	35.20951
Left	21	20	31.659715	34.99444
Orthodox	21	42	31.659715	34.99444
Arab-Israeli	21	0	31.659715	34.99444
Right	21	300	31.659715	34.99444
Micro	21	1	31.659715	34.99444
Secular Centre	21	45	31.659715	34.99444
Left	21	53	32.266865	34.846995
Orthodox	21	1	32.266865	34.846995
Arab-Israeli	21	0	32.266865	34.846995
Right	21	62	32.266865	34.846995
Micro	21	2	32.266865	34.846995
Secular Centre	21	182	32.266865	34.846995
Left	21	61	32.266865	34.846995
Orthodox	21	4	32.266865	34.846995
Arab-Israeli	21	1	32.266865	34.846995
Right	21	48	32.266865	34.846995
Micro	21	0	32.266865	34.846995
Secular Centre	21	215	32.266865	34.846995
Left	21	6	32.9671504	35.5107455
Orthodox	21	0	32.9671504	35.5107455
Arab-Israeli	21	0	32.9671504	35.5107455
Right	21	23	32.9671504	35.5107455
Micro	21	0	32.9671504	35.5107455
Secular Centre	21	59	32.9671504	35.5107455
Left	21	16	31.238436	34.431893
Orthodox	21	2	31.238436	34.431893
Arab-Israeli	21	1	31.238436	34.431893
Right	21	86	31.238436	34.431893
Micro	21	0	31.238436	34.431893
Secular Centre	21	81	31.238436	34.431893
Left	21	46	32.4340458	34.9196518
Orthodox	21	2	32.4340458	34.9196518
Arab-Israeli	21	292	32.4340458	34.9196518
Right	21	0	32.4340458	34.9196518
Micro	21	1	32.4340458	34.9196518
Secular Centre	21	0	32.4340458	34.9196518
Left	21	12	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	309	32.4340458	34.9196518
Right	21	1	32.4340458	34.9196518
Micro	21	1	32.4340458	34.9196518
Secular Centre	21	2	32.4340458	34.9196518
Left	21	19	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	325	32.4340458	34.9196518
Right	21	1	32.4340458	34.9196518
Micro	21	2	32.4340458	34.9196518
Secular Centre	21	5	32.4340458	34.9196518
Left	21	10	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	451	32.4340458	34.9196518
Right	21	1	32.4340458	34.9196518
Micro	21	1	32.4340458	34.9196518
Secular Centre	21	11	32.4340458	34.9196518
Left	21	7	32.4340458	34.9196518
Orthodox	21	2	32.4340458	34.9196518
Arab-Israeli	21	484	32.4340458	34.9196518
Right	21	1	32.4340458	34.9196518
Micro	21	0	32.4340458	34.9196518
Secular Centre	21	44	32.4340458	34.9196518
Left	21	15	32.4945148	35.0899083
Orthodox	21	0	32.4945148	35.0899083
Arab-Israeli	21	259	32.4945148	35.0899083
Right	21	0	32.4945148	35.0899083
Micro	21	0	32.4945148	35.0899083
Secular Centre	21	4	32.4945148	35.0899083
Left	21	20	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	217	32.4340458	34.9196518
Right	21	2	32.4340458	34.9196518
Micro	21	0	32.4340458	34.9196518
Secular Centre	21	0	32.4340458	34.9196518
Left	21	8	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	201	32.4340458	34.9196518
Right	21	1	32.4340458	34.9196518
Micro	21	0	32.4340458	34.9196518
Secular Centre	21	1	32.4340458	34.9196518
Left	21	0	32.517127	35.148529
Orthodox	21	0	32.517127	35.148529
Arab-Israeli	21	323	32.517127	35.148529
Right	21	0	32.517127	35.148529
Micro	21	0	32.517127	35.148529
Secular Centre	21	0	32.517127	35.148529
Left	21	56	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	332	32.4340458	34.9196518
Right	21	0	32.4340458	34.9196518
Micro	21	0	32.4340458	34.9196518
Secular Centre	21	9	32.4340458	34.9196518
Left	21	15	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	244	32.4340458	34.9196518
Right	21	2	32.4340458	34.9196518
Micro	21	1	32.4340458	34.9196518
Secular Centre	21	4	32.4340458	34.9196518
Left	21	6	32.4771359	34.9684838
Orthodox	21	0	32.4771359	34.9684838
Arab-Israeli	21	190	32.4771359	34.9684838
Right	21	1	32.4771359	34.9684838
Micro	21	2	32.4771359	34.9684838
Secular Centre	21	3	32.4771359	34.9684838
Left	21	1	32.4771359	34.9684838
Orthodox	21	0	32.4771359	34.9684838
Arab-Israeli	21	322	32.4771359	34.9684838
Right	21	0	32.4771359	34.9684838
Micro	21	0	32.4771359	34.9684838
Secular Centre	21	0	32.4771359	34.9684838
Left	21	13	32.4771359	34.9684838
Orthodox	21	0	32.4771359	34.9684838
Arab-Israeli	21	286	32.4771359	34.9684838
Right	21	0	32.4771359	34.9684838
Micro	21	0	32.4771359	34.9684838
Secular Centre	21	2	32.4771359	34.9684838
Left	21	10	32.4771359	34.9684838
Orthodox	21	0	32.4771359	34.9684838
Arab-Israeli	21	252	32.4771359	34.9684838
Right	21	2	32.4771359	34.9684838
Micro	21	1	32.4771359	34.9684838
Secular Centre	21	3	32.4771359	34.9684838
Left	21	7	32.4379658	34.9134404
Orthodox	21	1	32.4379658	34.9134404
Arab-Israeli	21	385	32.4379658	34.9134404
Right	21	5	32.4379658	34.9134404
Micro	21	0	32.4379658	34.9134404
Secular Centre	21	84	32.4379658	34.9134404
Left	21	19	32.516014	35.144618
Orthodox	21	2	32.516014	35.144618
Arab-Israeli	21	189	32.516014	35.144618
Right	21	0	32.516014	35.144618
Micro	21	1	32.516014	35.144618
Secular Centre	21	3	32.516014	35.144618
Left	21	13	32.516014	35.144618
Orthodox	21	2	32.516014	35.144618
Arab-Israeli	21	172	32.516014	35.144618
Right	21	2	32.516014	35.144618
Micro	21	4	32.516014	35.144618
Secular Centre	21	2	32.516014	35.144618
Left	21	13	32.4340458	34.9196518
Orthodox	21	2	32.4340458	34.9196518
Arab-Israeli	21	291	32.4340458	34.9196518
Right	21	3	32.4340458	34.9196518
Micro	21	4	32.4340458	34.9196518
Secular Centre	21	4	32.4340458	34.9196518
Left	21	19	32.516014	35.144618
Orthodox	21	0	32.516014	35.144618
Arab-Israeli	21	313	32.516014	35.144618
Right	21	1	32.516014	35.144618
Micro	21	1	32.516014	35.144618
Secular Centre	21	2	32.516014	35.144618
Left	21	17	32.510051	35.142063
Orthodox	21	0	32.510051	35.142063
Arab-Israeli	21	303	32.510051	35.142063
Right	21	1	32.510051	35.142063
Micro	21	0	32.510051	35.142063
Secular Centre	21	0	32.510051	35.142063
Left	21	13	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	270	32.4340458	34.9196518
Right	21	0	32.4340458	34.9196518
Micro	21	0	32.4340458	34.9196518
Secular Centre	21	1	32.4340458	34.9196518
Left	21	19	32.510051	35.142063
Orthodox	21	1	32.510051	35.142063
Arab-Israeli	21	188	32.510051	35.142063
Right	21	1	32.510051	35.142063
Micro	21	3	32.510051	35.142063
Secular Centre	21	1	32.510051	35.142063
Left	21	10	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	211	32.4340458	34.9196518
Right	21	4	32.4340458	34.9196518
Micro	21	1	32.4340458	34.9196518
Secular Centre	21	4	32.4340458	34.9196518
Left	21	12	32.4340458	34.9196518
Orthodox	21	0	32.4340458	34.9196518
Arab-Israeli	21	236	32.4340458	34.9196518
Right	21	0	32.4340458	34.9196518
Micro	21	6	32.4340458	34.9196518
Secular Centre	21	1	32.4340458	34.9196518
Left	21	31	32.510051	35.142063
Orthodox	21	0	32.510051	35.142063
Arab-Israeli	21	320	32.510051	35.142063
Right	21	1	32.510051	35.142063
Micro	21	1	32.510051	35.142063
Secular Centre	21	1	32.510051	35.142063
Left	21	14	32.517127	35.148529
Orthodox	21	0	32.517127	35.148529
Arab-Israeli	21	255	32.517127	35.148529
Right	21	3	32.517127	35.148529
Micro	21	1	32.517127	35.148529
Secular Centre	21	3	32.517127	35.148529
Left	21	13	32.517127	35.148529
Orthodox	21	0	32.517127	35.148529
Arab-Israeli	21	207	32.517127	35.148529
Right	21	1	32.517127	35.148529
Micro	21	1	32.517127	35.148529
