Bloc	Knesset	Votes	Latitude	Longitude
Left	18	10	32.95803	35.171969
Micro	18	2	32.95803	35.171969
Right	18	6	32.95803	35.171969
Orthodox	18	4	32.95803	35.171969
Arab-Israeli	18	305	32.95803	35.171969
Secular Centre	18	8	32.95803	35.171969
Left	18	30	32.95803	35.171969
Micro	18	2	32.95803	35.171969
Right	18	68	32.95803	35.171969
Orthodox	18	5	32.95803	35.171969
Arab-Israeli	18	219	32.95803	35.171969
Secular Centre	18	31	32.95803	35.171969
Left	18	49	32.95803	35.171969
Micro	18	3	32.95803	35.171969
Right	18	117	32.95803	35.171969
Orthodox	18	18	32.95803	35.171969
Arab-Israeli	18	155	32.95803	35.171969
Secular Centre	18	78	32.95803	35.171969
Left	18	6	31.103115	34.952003
Micro	18	3	31.103115	34.952003
Right	18	1	31.103115	34.952003
Orthodox	18	1	31.103115	34.952003
Arab-Israeli	18	112	31.103115	34.952003
Secular Centre	18	12	31.103115	34.952003
Left	18	0	31.103115	34.952003
Micro	18	2	31.103115	34.952003
Right	18	2	31.103115	34.952003
Orthodox	18	1	31.103115	34.952003
Arab-Israeli	18	84	31.103115	34.952003
Secular Centre	18	5	31.103115	34.952003
Left	18	15	31.103115	34.952003
Micro	18	12	31.103115	34.952003
Right	18	4	31.103115	34.952003
Orthodox	18	7	31.103115	34.952003
Arab-Israeli	18	153	31.103115	34.952003
Secular Centre	18	10	31.103115	34.952003
Left	18	2	31.103115	34.952003
Micro	18	5	31.103115	34.952003
Right	18	1	31.103115	34.952003
Orthodox	18	1	31.103115	34.952003
Arab-Israeli	18	71	31.103115	34.952003
Secular Centre	18	8	31.103115	34.952003
Left	18	0	31.25954	34.863897
Micro	18	4	31.25954	34.863897
Right	18	3	31.25954	34.863897
Orthodox	18	0	31.25954	34.863897
Arab-Israeli	18	83	31.25954	34.863897
Secular Centre	18	0	31.25954	34.863897
Left	18	0	31.25954	34.863897
Micro	18	5	31.25954	34.863897
Right	18	1	31.25954	34.863897
Orthodox	18	0	31.25954	34.863897
Arab-Israeli	18	93	31.25954	34.863897
Secular Centre	18	2	31.25954	34.863897
Left	18	2	31.25954	34.863897
Micro	18	8	31.25954	34.863897
Right	18	2	31.25954	34.863897
Orthodox	18	1	31.25954	34.863897
Arab-Israeli	18	72	31.25954	34.863897
Secular Centre	18	0	31.25954	34.863897
Left	18	5	31.25954	34.863897
Micro	18	4	31.25954	34.863897
Right	18	0	31.25954	34.863897
Orthodox	18	1	31.25954	34.863897
Arab-Israeli	18	132	31.25954	34.863897
Secular Centre	18	0	31.25954	34.863897
Left	18	0	31.25954	34.863897
Micro	18	4	31.25954	34.863897
Right	18	1	31.25954	34.863897
Orthodox	18	1	31.25954	34.863897
Arab-Israeli	18	133	31.25954	34.863897
Secular Centre	18	0	31.25954	34.863897
Left	18	1	31.25954	34.863897
Micro	18	5	31.25954	34.863897
Right	18	0	31.25954	34.863897
Orthodox	18	2	31.25954	34.863897
Arab-Israeli	18	89	31.25954	34.863897
Secular Centre	18	0	31.25954	34.863897
Left	18	3	32.759963	35.114601
Micro	18	0	32.759963	35.114601
Right	18	1	32.759963	35.114601
Orthodox	18	1	32.759963	35.114601
Arab-Israeli	18	304	32.759963	35.114601
Secular Centre	18	4	32.759963	35.114601
Left	18	0	32.759963	35.114601
Micro	18	8	32.759963	35.114601
Right	18	3	32.759963	35.114601
Orthodox	18	3	32.759963	35.114601
Arab-Israeli	18	105	32.759963	35.114601
Secular Centre	18	1	32.759963	35.114601
Left	18	4	32.759963	35.114601
Micro	18	6	32.759963	35.114601
Right	18	4	32.759963	35.114601
Orthodox	18	3	32.759963	35.114601
Arab-Israeli	18	241	32.759963	35.114601
Secular Centre	18	0	32.759963	35.114601
Left	18	35	32.835781	35.350442
Micro	18	8	32.835781	35.350442
Right	18	22	32.835781	35.350442
Orthodox	18	0	32.835781	35.350442
Arab-Israeli	18	0	32.835781	35.350442
Secular Centre	18	68	32.835781	35.350442
Left	18	42	32.531346	34.993493
Micro	18	29	32.531346	34.993493
Right	18	111	32.531346	34.993493
Orthodox	18	10	32.531346	34.993493
Arab-Israeli	18	1	32.531346	34.993493
Secular Centre	18	142	32.531346	34.993493
Left	18	70	33.089381	35.470338
Micro	18	1	33.089381	35.470338
Right	18	68	33.089381	35.470338
Orthodox	18	61	33.089381	35.470338
Arab-Israeli	18	0	33.089381	35.470338
Secular Centre	18	4	33.089381	35.470338
Left	18	131	32.350708	34.871229
Micro	18	17	32.350708	34.871229
Right	18	60	32.350708	34.871229
Orthodox	18	3	32.350708	34.871229
Arab-Israeli	18	0	32.350708	34.871229
Secular Centre	18	106	32.350708	34.871229
Left	18	123	32.350708	34.871229
Micro	18	19	32.350708	34.871229
Right	18	63	32.350708	34.871229
Orthodox	18	1	32.350708	34.871229
Arab-Israeli	18	1	32.350708	34.871229
Secular Centre	18	147	32.350708	34.871229
Left	18	24	32.557676	35.306412
Micro	18	2	32.557676	35.306412
Right	18	197	32.557676	35.306412
Orthodox	18	17	32.557676	35.306412
Arab-Israeli	18	0	32.557676	35.306412
Secular Centre	18	21	32.557676	35.306412
Left	18	24	31.681996	35.018821
Micro	18	22	31.681996	35.018821
Right	18	123	31.681996	35.018821
Orthodox	18	26	31.681996	35.018821
Arab-Israeli	18	2	31.681996	35.018821
Secular Centre	18	46	31.681996	35.018821
Left	18	42	33.038086	35.286044
Micro	18	14	33.038086	35.286044
Right	18	19	33.038086	35.286044
Orthodox	18	1	33.038086	35.286044
Arab-Israeli	18	6	33.038086	35.286044
Secular Centre	18	28	33.038086	35.286044
Left	18	125	32.2807061	34.8835505
Micro	18	8	32.2807061	34.8835505
Right	18	147	32.2807061	34.8835505
Orthodox	18	21	32.2807061	34.8835505
Arab-Israeli	18	0	32.2807061	34.8835505
Secular Centre	18	162	32.2807061	34.8835505
Left	18	53	32.279823	34.889856
Micro	18	7	32.279823	34.889856
Right	18	147	32.279823	34.889856
Orthodox	18	28	32.279823	34.889856
Arab-Israeli	18	1	32.279823	34.889856
Secular Centre	18	115	32.279823	34.889856
Left	18	129	32.2713437	34.889855
Micro	18	14	32.2713437	34.889855
Right	18	106	32.2713437	34.889855
Orthodox	18	3	32.2713437	34.889855
Arab-Israeli	18	5	32.2713437	34.889855
Secular Centre	18	174	32.2713437	34.889855
Left	18	132	32.265357	34.8814265
Micro	18	16	32.265357	34.8814265
Right	18	88	32.265357	34.8814265
Orthodox	18	6	32.265357	34.8814265
Arab-Israeli	18	1	32.265357	34.8814265
Secular Centre	18	192	32.265357	34.8814265
Left	18	57	32.2713858	34.8865452
Micro	18	11	32.2713858	34.8865452
Right	18	128	32.2713858	34.8865452
Orthodox	18	18	32.2713858	34.8865452
Arab-Israeli	18	0	32.2713858	34.8865452
Secular Centre	18	156	32.2713858	34.8865452
Left	18	105	32.2697294	34.8853487
Micro	18	19	32.2697294	34.8853487
Right	18	96	32.2697294	34.8853487
Orthodox	18	9	32.2697294	34.8853487
Arab-Israeli	18	2	32.2697294	34.8853487
Secular Centre	18	211	32.2697294	34.8853487
Left	18	156	32.265357	34.8814265
Micro	18	10	32.265357	34.8814265
Right	18	133	32.265357	34.8814265
Orthodox	18	8	32.265357	34.8814265
Arab-Israeli	18	1	32.265357	34.8814265
Secular Centre	18	259	32.265357	34.8814265
Left	18	27	32.2807061	34.8835505
Micro	18	9	32.2807061	34.8835505
Right	18	133	32.2807061	34.8835505
Orthodox	18	41	32.2807061	34.8835505
Arab-Israeli	18	0	32.2807061	34.8835505
Secular Centre	18	67	32.2807061	34.8835505
Left	18	158	32.265357	34.8814265
Micro	18	21	32.265357	34.8814265
Right	18	101	32.265357	34.8814265
Orthodox	18	4	32.265357	34.8814265
Arab-Israeli	18	3	32.265357	34.8814265
Secular Centre	18	305	32.265357	34.8814265
Left	18	100	32.2699512	34.8866868
Micro	18	23	32.2699512	34.8866868
Right	18	164	32.2699512	34.8866868
Orthodox	18	16	32.2699512	34.8866868
Arab-Israeli	18	1	32.2699512	34.8866868
Secular Centre	18	149	32.2699512	34.8866868
Left	18	101	32.265357	34.8814265
Micro	18	14	32.265357	34.8814265
Right	18	80	32.265357	34.8814265
Orthodox	18	5	32.265357	34.8814265
Arab-Israeli	18	2	32.265357	34.8814265
Secular Centre	18	123	32.265357	34.8814265
Left	18	101	32.279823	34.889856
Micro	18	9	32.279823	34.889856
Right	18	83	32.279823	34.889856
Orthodox	18	6	32.279823	34.889856
Arab-Israeli	18	2	32.279823	34.889856
Secular Centre	18	142	32.279823	34.889856
Left	18	17	32.2807061	34.8835505
Micro	18	4	32.2807061	34.8835505
Right	18	150	32.2807061	34.8835505
Orthodox	18	46	32.2807061	34.8835505
Arab-Israeli	18	0	32.2807061	34.8835505
Secular Centre	18	53	32.2807061	34.8835505
Left	18	111	33.075143	35.295219
Micro	18	1	33.075143	35.295219
Right	18	33	33.075143	35.295219
Orthodox	18	20	33.075143	35.295219
Arab-Israeli	18	0	33.075143	35.295219
Secular Centre	18	11	33.075143	35.295219
Left	18	55	31.7625	35.134991
Micro	18	11	31.7625	35.134991
Right	18	150	31.7625	35.134991
Orthodox	18	21	31.7625	35.134991
Arab-Israeli	18	2	31.7625	35.134991
Secular Centre	18	55	31.7625	35.134991
Left	18	4	31.576402	34.763616
Micro	18	1	31.576402	34.763616
Right	18	184	31.576402	34.763616
Orthodox	18	72	31.576402	34.763616
Arab-Israeli	18	0	31.576402	34.763616
Secular Centre	18	3	31.576402	34.763616
Left	18	2	32.824808	35.765777
Micro	18	4	32.824808	35.765777
Right	18	188	32.824808	35.765777
Orthodox	18	5	32.824808	35.765777
Arab-Israeli	18	0	32.824808	35.765777
Secular Centre	18	2	32.824808	35.765777
Left	18	1	32.284628	35.074551
Micro	18	1	32.284628	35.074551
Right	18	369	32.284628	35.074551
Orthodox	18	70	32.284628	35.074551
Arab-Israeli	18	0	32.284628	35.074551
Secular Centre	18	2	32.284628	35.074551
Left	18	1	31.552219	35.017634
Micro	18	3	31.552219	35.017634
Right	18	67	31.552219	35.017634
Orthodox	18	4	31.552219	35.017634
Arab-Israeli	18	0	31.552219	35.017634
Secular Centre	18	28	31.552219	35.017634
Left	18	6	32.54894100000001	35.271637
Micro	18	1	32.54894100000001	35.271637
Right	18	67	32.54894100000001	35.271637
Orthodox	18	74	32.54894100000001	35.271637
Arab-Israeli	18	0	32.54894100000001	35.271637
Secular Centre	18	5	32.54894100000001	35.271637
Left	18	53	33.078842	35.20951
Micro	18	6	33.078842	35.20951
Right	18	14	33.078842	35.20951
Orthodox	18	1	33.078842	35.20951
Arab-Israeli	18	5	33.078842	35.20951
Secular Centre	18	23	33.078842	35.20951
Left	18	2	31.659715	34.99444
Micro	18	20	31.659715	34.99444
Right	18	184	31.659715	34.99444
Orthodox	18	52	31.659715	34.99444
Arab-Israeli	18	0	31.659715	34.99444
Secular Centre	18	13	31.659715	34.99444
Left	18	118	32.266865	34.846995
Micro	18	23	32.266865	34.846995
Right	18	99	32.266865	34.846995
Orthodox	18	5	32.266865	34.846995
Arab-Israeli	18	1	32.266865	34.846995
Secular Centre	18	220	32.266865	34.846995
Left	18	3	33.1933716	35.7495651
Micro	18	10	33.1933716	35.7495651
Right	18	18	33.1933716	35.7495651
Orthodox	18	0	33.1933716	35.7495651
Arab-Israeli	18	0	33.1933716	35.7495651
Secular Centre	18	27	33.1933716	35.7495651
Left	18	42	31.238436	34.431893
Micro	18	1	31.238436	34.431893
Right	18	61	31.238436	34.431893
Orthodox	18	6	31.238436	34.431893
Arab-Israeli	18	2	31.238436	34.431893
Secular Centre	18	41	31.238436	34.431893
Left	18	2	32.526932	35.163213
Micro	18	0	32.526932	35.163213
Right	18	0	32.526932	35.163213
Orthodox	18	3	32.526932	35.163213
Arab-Israeli	18	271	32.526932	35.163213
Secular Centre	18	0	32.526932	35.163213
Left	18	4	32.526932	35.163213
Micro	18	3	32.526932	35.163213
Right	18	2	32.526932	35.163213
Orthodox	18	0	32.526932	35.163213
Arab-Israeli	18	363	32.526932	35.163213
Secular Centre	18	0	32.526932	35.163213
Left	18	0	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	349	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	1	32.516816	35.165234
Micro	18	4	32.516816	35.165234
Right	18	0	32.516816	35.165234
Orthodox	18	0	32.516816	35.165234
Arab-Israeli	18	250	32.516816	35.165234
Secular Centre	18	0	32.516816	35.165234
Left	18	1	32.517127	35.148529
Micro	18	2	32.517127	35.148529
Right	18	1	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	361	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	4	32.5239358	35.1528693
Micro	18	2	32.5239358	35.1528693
Right	18	1	32.5239358	35.1528693
Orthodox	18	2	32.5239358	35.1528693
Arab-Israeli	18	341	32.5239358	35.1528693
Secular Centre	18	2	32.5239358	35.1528693
Left	18	1	32.532246	35.15617
Micro	18	1	32.532246	35.15617
Right	18	0	32.532246	35.15617
Orthodox	18	0	32.532246	35.15617
Arab-Israeli	18	436	32.532246	35.15617
Secular Centre	18	1	32.532246	35.15617
Left	18	2	32.526932	35.163213
Micro	18	7	32.526932	35.163213
Right	18	0	32.526932	35.163213
Orthodox	18	0	32.526932	35.163213
Arab-Israeli	18	331	32.526932	35.163213
Secular Centre	18	0	32.526932	35.163213
Left	18	3	32.535879	35.145327
Micro	18	3	32.535879	35.145327
Right	18	0	32.535879	35.145327
Orthodox	18	1	32.535879	35.145327
Arab-Israeli	18	299	32.535879	35.145327
Secular Centre	18	1	32.535879	35.145327
Left	18	12	32.517127	35.148529
Micro	18	4	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	2	32.517127	35.148529
Arab-Israeli	18	237	32.517127	35.148529
Secular Centre	18	3	32.517127	35.148529
Left	18	1	32.517127	35.148529
Micro	18	2	32.517127	35.148529
Right	18	1	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	358	32.517127	35.148529
Secular Centre	18	4	32.517127	35.148529
Left	18	3	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	1	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	269	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	4	32.517127	35.148529
Micro	18	1	32.517127	35.148529
Right	18	2	32.517127	35.148529
Orthodox	18	3	32.517127	35.148529
Arab-Israeli	18	289	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	2	32.517127	35.148529
Micro	18	1	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	256	32.517127	35.148529
Secular Centre	18	4	32.517127	35.148529
Left	18	2	32.517127	35.148529
Micro	18	2	32.517127	35.148529
Right	18	3	32.517127	35.148529
Orthodox	18	5	32.517127	35.148529
Arab-Israeli	18	255	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	1	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	4	32.517127	35.148529
Arab-Israeli	18	215	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	3	32.517127	35.148529
Micro	18	4	32.517127	35.148529
Right	18	2	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	657	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	0	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	2	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	259	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	1	32.516014	35.144618
Micro	18	6	32.516014	35.144618
Right	18	0	32.516014	35.144618
Orthodox	18	0	32.516014	35.144618
Arab-Israeli	18	398	32.516014	35.144618
Secular Centre	18	1	32.516014	35.144618
Left	18	0	32.510051	35.142063
Micro	18	0	32.510051	35.142063
Right	18	0	32.510051	35.142063
Orthodox	18	0	32.510051	35.142063
Arab-Israeli	18	552	32.510051	35.142063
Secular Centre	18	0	32.510051	35.142063
Left	18	1	32.5103125	35.154926
Micro	18	0	32.5103125	35.154926
Right	18	0	32.5103125	35.154926
Orthodox	18	3	32.5103125	35.154926
Arab-Israeli	18	487	32.5103125	35.154926
Secular Centre	18	0	32.5103125	35.154926
Left	18	1	32.510051	35.142063
Micro	18	1	32.510051	35.142063
Right	18	1	32.510051	35.142063
Orthodox	18	0	32.510051	35.142063
Arab-Israeli	18	493	32.510051	35.142063
Secular Centre	18	0	32.510051	35.142063
Left	18	2	32.526932	35.163213
Micro	18	2	32.526932	35.163213
Right	18	1	32.526932	35.163213
Orthodox	18	1	32.526932	35.163213
Arab-Israeli	18	559	32.526932	35.163213
Secular Centre	18	0	32.526932	35.163213
Left	18	5	32.517127	35.148529
Micro	18	2	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	465	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	1	32.517127	35.148529
Micro	18	0	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	353	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	4	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	183	32.517127	35.148529
Secular Centre	18	1	32.517127	35.148529
Left	18	3	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	1	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	333	32.517127	35.148529
Secular Centre	18	1	32.517127	35.148529
Left	18	1	32.5103125	35.154926
Micro	18	9	32.5103125	35.154926
Right	18	1	32.5103125	35.154926
Orthodox	18	4	32.5103125	35.154926
Arab-Israeli	18	570	32.5103125	35.154926
Secular Centre	18	10	32.5103125	35.154926
Left	18	0	32.517127	35.148529
Micro	18	4	32.517127	35.148529
Right	18	1	32.517127	35.148529
Orthodox	18	1	32.517127	35.148529
Arab-Israeli	18	430	32.517127	35.148529
Secular Centre	18	3	32.517127	35.148529
Left	18	2	32.535879	35.145327
Micro	18	5	32.535879	35.145327
Right	18	2	32.535879	35.145327
Orthodox	18	2	32.535879	35.145327
Arab-Israeli	18	249	32.535879	35.145327
Secular Centre	18	0	32.535879	35.145327
Left	18	0	32.510051	35.142063
Micro	18	1	32.510051	35.142063
Right	18	0	32.510051	35.142063
Orthodox	18	0	32.510051	35.142063
Arab-Israeli	18	445	32.510051	35.142063
Secular Centre	18	0	32.510051	35.142063
Left	18	1	32.517127	35.148529
Micro	18	5	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	2	32.517127	35.148529
Arab-Israeli	18	272	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	0	32.517127	35.148529
Micro	18	0	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	392	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	2	32.517127	35.148529
Micro	18	1	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	213	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	0	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	1	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	302	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	3	32.516014	35.144618
Micro	18	3	32.516014	35.144618
Right	18	1	32.516014	35.144618
Orthodox	18	1	32.516014	35.144618
Arab-Israeli	18	566	32.516014	35.144618
Secular Centre	18	0	32.516014	35.144618
Left	18	2	32.517127	35.148529
Micro	18	3	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	3	32.517127	35.148529
Arab-Israeli	18	244	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	1	32.517127	35.148529
Micro	18	2	32.517127	35.148529
Right	18	3	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	371	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	3	32.517127	35.148529
Micro	18	2	32.517127	35.148529
Right	18	0	32.517127	35.148529
Orthodox	18	0	32.517127	35.148529
Arab-Israeli	18	237	32.517127	35.148529
Secular Centre	18	0	32.517127	35.148529
Left	18	0	32.516816	35.165234
Micro	18	2	32.516816	35.165234
Right	18	0	32.516816	35.165234
Orthodox	18	0	32.516816	35.165234
Arab-Israeli	18	348	32.516816	35.165234
Secular Centre	18	0	32.516816	35.165234
Left	18	32	32.468084	35.059149
Micro	18	0	32.468084	35.059149
Right	18	3	32.468084	35.059149
Orthodox	18	0	32.468084	35.059149
Arab-Israeli	18	259	32.468084	35.059149
Secular Centre	18	1	32.468084	35.059149
Left	18	11	31.27674369999999	34.8829215
Micro	18	8	31.27674369999999	34.8829215
Right	18	6	31.27674369999999	34.8829215
Orthodox	18	1	31.27674369999999	34.8829215
Arab-Israeli	18	173	31.27674369999999	34.8829215
Secular Centre	18	0	31.27674369999999	34.8829215
Left	18	4	48.74939269999999	30.2214499
Micro	18	4	48.74939269999999	30.2214499
Right	18	102	48.74939269999999	30.2214499
Orthodox	18	14	48.74939269999999	30.2214499
Arab-Israeli	18	0	48.74939269999999	30.2214499
Secular Centre	18	23	48.74939269999999	30.2214499
Left	18	32	31.3206527	34.6177053
Micro	18	17	31.3206527	34.6177053
Right	18	96	31.3206527	34.6177053
Orthodox	18	50	31.3206527	34.6177053
Arab-Israeli	18	0	31.3206527	34.6177053
Secular Centre	18	20	31.3206527	34.6177053
Left	18	24	31.311546	34.6186866
Micro	18	11	31.311546	34.6186866
Right	18	122	31.311546	34.6186866
Orthodox	18	79	31.311546	34.6186866
Arab-Israeli	18	0	31.311546	34.6186866
Secular Centre	18	38	31.311546	34.6186866
Left	18	25	31.3151245	34.61864
Micro	18	15	31.3151245	34.61864
Right	18	149	31.3151245	34.61864
Orthodox	18	61	31.3151245	34.61864
Arab-Israeli	18	0	31.3151245	34.61864
Secular Centre	18	25	31.3151245	34.61864
Left	18	46	31.3128412	34.6173954
Micro	18	13	31.3128412	34.6173954
Right	18	142	31.3128412	34.6173954
Orthodox	18	71	31.3128412	34.6173954
Arab-Israeli	18	1	31.3128412	34.6173954
Secular Centre	18	26	31.3128412	34.6173954
Left	18	17	31.3188549	34.6173015
Micro	18	4	31.3188549	34.6173015
Right	18	112	31.3188549	34.6173015
Orthodox	18	30	31.3188549	34.6173015
Arab-Israeli	18	0	31.3188549	34.6173015
Secular Centre	18	37	31.3188549	34.6173015
Left	18	28	31.3131474	34.6144746
Micro	18	6	31.3131474	34.6144746
Right	18	182	31.3131474	34.6144746
Orthodox	18	59	31.3131474	34.6144746
Arab-Israeli	18	0	31.3131474	34.6144746
Secular Centre	18	31	31.3131474	34.6144746
Left	18	26	31.311546	34.6186866
Micro	18	9	31.311546	34.6186866
Right	18	191	31.311546	34.6186866
Orthodox	18	42	31.311546	34.6186866
Arab-Israeli	18	1	31.311546	34.6186866
Secular Centre	18	41	31.311546	34.6186866
Left	18	34	31.311337	34.622824
Micro	18	11	31.311337	34.622824
Right	18	222	31.311337	34.622824
Orthodox	18	81	31.311337	34.622824
Arab-Israeli	18	0	31.311337	34.622824
Secular Centre	18	35	31.311337	34.622824
Left	18	53	31.3128412	34.6173954
Micro	18	24	31.3128412	34.6173954
Right	18	178	31.3128412	34.6173954
Orthodox	18	45	31.3128412	34.6173954
Arab-Israeli	18	1	31.3128412	34.6173954
Secular Centre	18	49	31.3128412	34.6173954
Left	18	15	31.3074487	34.62315210000001
Micro	18	5	31.3074487	34.62315210000001
