Bloc	Knesset	Votes	Latitude	Longitude
Left	20	33	32.841667	35.071389
Orthodox	20	103	32.841667	35.071389
Arab-Israeli	20	4	32.841667	35.071389
Micro	20	3	32.841667	35.071389
Right	20	204	32.841667	35.071389
Secular Centre	20	38	32.841667	35.071389
Sectoral	20	4	32.841667	35.071389
Left	20	165	31.345481	34.739126
Orthodox	20	15	31.345481	34.739126
Arab-Israeli	20	0	31.345481	34.739126
Micro	20	1	31.345481	34.739126
Right	20	114	31.345481	34.739126
Secular Centre	20	106	31.345481	34.739126
Sectoral	20	11	31.345481	34.739126
Left	20	63	31.872478	34.943253
Orthodox	20	26	31.872478	34.943253
Arab-Israeli	20	0	31.872478	34.943253
Micro	20	1	31.872478	34.943253
Right	20	283	31.872478	34.943253
Secular Centre	20	93	31.872478	34.943253
Sectoral	20	5	31.872478	34.943253
Left	20	15	32.783393	35.640119
Orthodox	20	4	32.783393	35.640119
Arab-Israeli	20	440	32.783393	35.640119
Micro	20	5	32.783393	35.640119
Right	20	0	32.783393	35.640119
Secular Centre	20	1	32.783393	35.640119
Sectoral	20	0	32.783393	35.640119
Left	20	10	32.49407	35.550767
Orthodox	20	0	32.49407	35.550767
Arab-Israeli	20	512	32.49407	35.550767
Micro	20	1	32.49407	35.550767
Right	20	0	32.49407	35.550767
Secular Centre	20	2	32.49407	35.550767
Sectoral	20	0	32.49407	35.550767
Left	20	15	32.750515	35.08828099999999
Orthodox	20	0	32.750515	35.08828099999999
Arab-Israeli	20	618	32.750515	35.08828099999999
Micro	20	9	32.750515	35.08828099999999
Right	20	0	32.750515	35.08828099999999
Secular Centre	20	0	32.750515	35.08828099999999
Sectoral	20	0	32.750515	35.08828099999999
Left	20	52	31.6669456	34.5810955
Orthodox	20	32	31.6669456	34.5810955
Arab-Israeli	20	1	31.6669456	34.5810955
Micro	20	1	31.6669456	34.5810955
Right	20	227	31.6669456	34.5810955
Secular Centre	20	99	31.6669456	34.5810955
Sectoral	20	5	31.6669456	34.5810955
Left	20	2	32.58925	35.076965
Orthodox	20	394	32.58925	35.076965
Arab-Israeli	20	0	32.58925	35.076965
Micro	20	0	32.58925	35.076965
Right	20	14	32.58925	35.076965
Secular Centre	20	1	32.58925	35.076965
Sectoral	20	0	32.58925	35.076965
Left	20	3	32.58925	35.076965
Orthodox	20	178	32.58925	35.076965
Arab-Israeli	20	0	32.58925	35.076965
Micro	20	0	32.58925	35.076965
Right	20	16	32.58925	35.076965
Secular Centre	20	1	32.58925	35.076965
Sectoral	20	0	32.58925	35.076965
Left	20	222	31.745864	34.755932
Orthodox	20	13	31.745864	34.755932
Arab-Israeli	20	2	31.745864	34.755932
Micro	20	1	31.745864	34.755932
Right	20	107	31.745864	34.755932
Secular Centre	20	88	31.745864	34.755932
Sectoral	20	5	31.745864	34.755932
Left	20	15	31.6720254	34.5589218
Orthodox	20	51	31.6720254	34.5589218
Arab-Israeli	20	83	31.6720254	34.5589218
Micro	20	4	31.6720254	34.5589218
Right	20	243	31.6720254	34.5589218
Secular Centre	20	41	31.6720254	34.5589218
Sectoral	20	2	31.6720254	34.5589218
Left	20	20	31.6720254	34.5589218
Orthodox	20	4	31.6720254	34.5589218
Arab-Israeli	20	233	31.6720254	34.5589218
Micro	20	1	31.6720254	34.5589218
Right	20	74	31.6720254	34.5589218
Secular Centre	20	22	31.6720254	34.5589218
Sectoral	20	1	31.6720254	34.5589218
Left	20	85	31.82552	34.68254
Orthodox	20	61	31.82552	34.68254
Arab-Israeli	20	0	31.82552	34.68254
Micro	20	2	31.82552	34.68254
Right	20	153	31.82552	34.68254
Secular Centre	20	77	31.82552	34.68254
Sectoral	20	3	31.82552	34.68254
Left	20	27	32.947834	35.548516
Orthodox	20	0	32.947834	35.548516
Arab-Israeli	20	380	32.947834	35.548516
Micro	20	0	32.947834	35.548516
Right	20	16	32.947834	35.548516
Secular Centre	20	4	32.947834	35.548516
Sectoral	20	3	32.947834	35.548516
Left	20	39	32.644516	35.11918
Orthodox	20	25	32.644516	35.11918
Arab-Israeli	20	6	32.644516	35.11918
Micro	20	4	32.644516	35.11918
Right	20	156	32.644516	35.11918
Secular Centre	20	46	32.644516	35.11918
Sectoral	20	7	32.644516	35.11918
Left	20	81	32.644516	35.11918
Orthodox	20	15	32.644516	35.11918
Arab-Israeli	20	2	32.644516	35.11918
Micro	20	1	32.644516	35.11918
Right	20	149	32.644516	35.11918
Secular Centre	20	113	32.644516	35.11918
Sectoral	20	8	32.644516	35.11918
Left	20	40	31.780385	35.010102
Orthodox	20	50	31.780385	35.010102
Arab-Israeli	20	0	31.780385	35.010102
Micro	20	0	31.780385	35.010102
Right	20	214	31.780385	35.010102
Secular Centre	20	65	31.780385	35.010102
Sectoral	20	4	31.780385	35.010102
Left	20	11	31.326275	34.612069
Orthodox	20	3	31.326275	34.612069
Arab-Israeli	20	548	31.326275	34.612069
Micro	20	1	31.326275	34.612069
Right	20	0	31.326275	34.612069
Secular Centre	20	0	31.326275	34.612069
Sectoral	20	0	31.326275	34.612069
Left	20	26	31.8988877	34.772969
Orthodox	20	56	31.8988877	34.772969
Arab-Israeli	20	24	31.8988877	34.772969
Micro	20	1	31.8988877	34.772969
Right	20	242	31.8988877	34.772969
Secular Centre	20	50	31.8988877	34.772969
Sectoral	20	3	31.8988877	34.772969
Left	20	24	32.504062	35.457622
Orthodox	20	67	32.504062	35.457622
Arab-Israeli	20	0	32.504062	35.457622
Micro	20	1	32.504062	35.457622
Right	20	171	32.504062	35.457622
Secular Centre	20	55	32.504062	35.457622
Sectoral	20	8	32.504062	35.457622
Left	20	22	32.529504	34.926734
Orthodox	20	31	32.529504	34.926734
Arab-Israeli	20	0	32.529504	34.926734
Micro	20	0	32.529504	34.926734
Right	20	160	32.529504	34.926734
Secular Centre	20	40	32.529504	34.926734
Sectoral	20	0	32.529504	34.926734
Left	20	220	32.848666	35.523152
Orthodox	20	6	32.848666	35.523152
Arab-Israeli	20	0	32.848666	35.523152
Micro	20	1	32.848666	35.523152
Right	20	101	32.848666	35.523152
Secular Centre	20	102	32.848666	35.523152
Sectoral	20	6	32.848666	35.523152
Left	20	31	32.369216	34.993129
Orthodox	20	62	32.369216	34.993129
Arab-Israeli	20	0	32.369216	34.993129
Micro	20	0	32.369216	34.993129
Right	20	148	32.369216	34.993129
Secular Centre	20	68	32.369216	34.993129
Sectoral	20	7	32.369216	34.993129
Left	20	12	32.682305	35.597657
Orthodox	20	99	32.682305	35.597657
Arab-Israeli	20	0	32.682305	35.597657
Micro	20	4	32.682305	35.597657
Right	20	246	32.682305	35.597657
Secular Centre	20	39	32.682305	35.597657
Sectoral	20	2	32.682305	35.597657
Left	20	90	32.0863966	34.898863
Orthodox	20	19	32.0863966	34.898863
Arab-Israeli	20	0	32.0863966	34.898863
Micro	20	1	32.0863966	34.898863
Right	20	107	32.0863966	34.898863
Secular Centre	20	50	32.0863966	34.898863
Sectoral	20	2	32.0863966	34.898863
Left	20	211	32.0863966	34.898863
Orthodox	20	6	32.0863966	34.898863
Arab-Israeli	20	2	32.0863966	34.898863
Micro	20	0	32.0863966	34.898863
Right	20	62	32.0863966	34.898863
Secular Centre	20	86	32.0863966	34.898863
Sectoral	20	0	32.0863966	34.898863
Left	20	20	31.2521018	34.7867691
Orthodox	20	27	31.2521018	34.7867691
Arab-Israeli	20	1	31.2521018	34.7867691
Micro	20	3	31.2521018	34.7867691
Right	20	183	31.2521018	34.7867691
Secular Centre	20	43	31.2521018	34.7867691
Sectoral	20	3	31.2521018	34.7867691
Left	20	142	31.57794	34.658391
Orthodox	20	16	31.57794	34.658391
Arab-Israeli	20	1	31.57794	34.658391
Micro	20	0	31.57794	34.658391
Right	20	177	31.57794	34.658391
Secular Centre	20	105	31.57794	34.658391
Sectoral	20	7	31.57794	34.658391
Left	20	29	33.087634	35.17343
Orthodox	20	31	33.087634	35.17343
Arab-Israeli	20	1	33.087634	35.17343
Micro	20	0	33.087634	35.17343
Right	20	171	33.087634	35.17343
Secular Centre	20	40	33.087634	35.17343
Sectoral	20	3	33.087634	35.17343
Left	20	32	32.686919	35.604656
Orthodox	20	137	32.686919	35.604656
Arab-Israeli	20	0	32.686919	35.604656
Micro	20	2	32.686919	35.604656
Right	20	265	32.686919	35.604656
Secular Centre	20	54	32.686919	35.604656
Sectoral	20	4	32.686919	35.604656
Left	20	28	31.374545	34.398992
Orthodox	20	65	31.374545	34.398992
Arab-Israeli	20	0	31.374545	34.398992
Micro	20	1	31.374545	34.398992
Right	20	263	31.374545	34.398992
Secular Centre	20	59	31.374545	34.398992
Sectoral	20	3	31.374545	34.398992
Left	20	48	32.387701	34.990826
Orthodox	20	23	32.387701	34.990826
Arab-Israeli	20	30	32.387701	34.990826
Micro	20	0	32.387701	34.990826
Right	20	154	32.387701	34.990826
Secular Centre	20	37	32.387701	34.990826
Sectoral	20	3	32.387701	34.990826
Left	20	36	32.387701	34.990826
Orthodox	20	45	32.387701	34.990826
Arab-Israeli	20	5	32.387701	34.990826
Micro	20	4	32.387701	34.990826
Right	20	113	32.387701	34.990826
Secular Centre	20	55	32.387701	34.990826
Sectoral	20	2	32.387701	34.990826
Left	20	179	32.558698	35.55277299999999
Orthodox	20	16	32.558698	35.55277299999999
Arab-Israeli	20	0	32.558698	35.55277299999999
Micro	20	0	32.558698	35.55277299999999
Right	20	105	32.558698	35.55277299999999
Secular Centre	20	84	32.558698	35.55277299999999
Sectoral	20	4	32.558698	35.55277299999999
Left	20	93	32.09634	34.920628
Orthodox	20	72	32.09634	34.920628
Arab-Israeli	20	0	32.09634	34.920628
Micro	20	1	32.09634	34.920628
Right	20	135	32.09634	34.920628
Secular Centre	20	92	32.09634	34.920628
Sectoral	20	6	32.09634	34.920628
Left	20	28	32.274901	34.93418
Orthodox	20	1	32.274901	34.93418
Arab-Israeli	20	303	32.274901	34.93418
Micro	20	1	32.274901	34.93418
Right	20	88	32.274901	34.93418
Secular Centre	20	20	32.274901	34.93418
Sectoral	20	1	32.274901	34.93418
Left	20	37	32.274901	34.93418
Orthodox	20	0	32.274901	34.93418
Arab-Israeli	20	293	32.274901	34.93418
Micro	20	1	32.274901	34.93418
Right	20	28	32.274901	34.93418
Secular Centre	20	5	32.274901	34.93418
Sectoral	20	0	32.274901	34.93418
