Bloc,Knesset,Votes,Latitude,Longitude
Micro,17,7,32.0331493,34.8571364
Sectoral,17,72,32.0331493,34.8571364
Right,17,66,32.0331493,34.8571364
Secular Centre,17,180,32.0331493,34.8571364
Left,17,111,32.0248894,34.8581982
Orthodox,17,132,32.0248894,34.8581982
Arab-Israeli,17,1,32.0248894,34.8581982
Micro,17,3,32.0248894,34.8581982
Sectoral,17,73,32.0248894,34.8581982
Right,17,65,32.0248894,34.8581982
Secular Centre,17,100,32.0248894,34.8581982
Left,17,91,32.0331493,34.8571364
Orthodox,17,17,32.0331493,34.8571364
Arab-Israeli,17,1,32.0331493,34.8571364
Micro,17,9,32.0331493,34.8571364
Sectoral,17,45,32.0331493,34.8571364
Right,17,53,32.0331493,34.8571364
Secular Centre,17,158,32.0331493,34.8571364
Left,17,89,32.0248894,34.8581982
Orthodox,17,65,32.0248894,34.8581982
Arab-Israeli,17,0,32.0248894,34.8581982
Micro,17,3,32.0248894,34.8581982
Sectoral,17,50,32.0248894,34.8581982
Right,17,72,32.0248894,34.8581982
Secular Centre,17,138,32.0248894,34.8581982
Left,17,53,32.0259822,34.8644212
Orthodox,17,58,32.0259822,34.8644212
Arab-Israeli,17,0,32.0259822,34.8644212
Micro,17,11,32.0259822,34.8644212
Sectoral,17,51,32.0259822,34.8644212
Right,17,90,32.0259822,34.8644212
Secular Centre,17,104,32.0259822,34.8644212
Left,17,28,32.0671624,34.83393909999999
Orthodox,17,60,32.0671624,34.83393909999999
Arab-Israeli,17,0,32.0671624,34.83393909999999
Micro,17,2,32.0671624,34.83393909999999
Sectoral,17,20,32.0671624,34.83393909999999
Right,17,82,32.0671624,34.83393909999999
Secular Centre,17,67,32.0671624,34.83393909999999
Left,17,88,32.762142,35.047105
Orthodox,17,18,32.762142,35.047105
Arab-Israeli,17,0,32.762142,35.047105
Micro,17,20,32.762142,35.047105
Sectoral,17,67,32.762142,35.047105
Right,17,104,32.762142,35.047105
Secular Centre,17,90,32.762142,35.047105
Left,17,90,32.762142,35.047105
Orthodox,17,30,32.762142,35.047105
Arab-Israeli,17,0,32.762142,35.047105
Micro,17,10,32.762142,35.047105
Sectoral,17,55,32.762142,35.047105
Right,17,100,32.762142,35.047105
Secular Centre,17,102,32.762142,35.047105
Left,17,51,32.7654589,35.0498319
Orthodox,17,82,32.7654589,35.0498319
Arab-Israeli,17,0,32.7654589,35.0498319
Micro,17,12,32.7654589,35.0498319
Sectoral,17,42,32.7654589,35.0498319
Right,17,81,32.7654589,35.0498319
Secular Centre,17,89,32.7654589,35.0498319
Left,17,52,32.7629946,35.04755189999999
Orthodox,17,17,32.7629946,35.04755189999999
Arab-Israeli,17,1,32.7629946,35.04755189999999
Micro,17,7,32.7629946,35.04755189999999
Sectoral,17,28,32.7629946,35.04755189999999
Right,17,140,32.7629946,35.04755189999999
Secular Centre,17,85,32.7629946,35.04755189999999
Left,17,18,32.769193,35.0458051
Orthodox,17,56,32.769193,35.0458051
Arab-Israeli,17,1,32.769193,35.0458051
Micro,17,15,32.769193,35.0458051
Sectoral,17,8,32.769193,35.0458051
Right,17,82,32.769193,35.0458051
Secular Centre,17,19,32.769193,35.0458051
Left,17,59,32.769193,35.0458051
Orthodox,17,65,32.769193,35.0458051
Arab-Israeli,17,0,32.769193,35.0458051
Micro,17,21,32.769193,35.0458051
Sectoral,17,7,32.769193,35.0458051
Right,17,123,32.769193,35.0458051
Secular Centre,17,79,32.769193,35.0458051
Left,17,40,32.7707884,35.0458017
Orthodox,17,63,32.7707884,35.0458017
Arab-Israeli,17,1,32.7707884,35.0458017
Micro,17,12,32.7707884,35.0458017
Sectoral,17,25,32.7707884,35.0458017
Right,17,148,32.7707884,35.0458017
Secular Centre,17,67,32.7707884,35.0458017
Left,17,21,32.7729682,35.042829
Orthodox,17,62,32.7729682,35.042829
Arab-Israeli,17,1,32.7729682,35.042829
Micro,17,2,32.7729682,35.042829
Sectoral,17,10,32.7729682,35.042829
Right,17,111,32.7729682,35.042829
Secular Centre,17,52,32.7729682,35.042829
Left,17,56,32.7707884,35.0458017
Orthodox,17,41,32.7707884,35.0458017
Arab-Israeli,17,1,32.7707884,35.0458017
Micro,17,17,32.7707884,35.0458017
Sectoral,17,25,32.7707884,35.0458017
Right,17,137,32.7707884,35.0458017
Secular Centre,17,76,32.7707884,35.0458017
Left,17,28,32.7747552,35.0337395
Orthodox,17,37,32.7747552,35.0337395
Arab-Israeli,17,0,32.7747552,35.0337395
Micro,17,3,32.7747552,35.0337395
Sectoral,17,19,32.7747552,35.0337395
Right,17,133,32.7747552,35.0337395
Secular Centre,17,76,32.7747552,35.0337395
Left,17,45,32.7752642,35.03091879999999
Orthodox,17,9,32.7752642,35.03091879999999
Arab-Israeli,17,2,32.7752642,35.03091879999999
Micro,17,20,32.7752642,35.03091879999999
Sectoral,17,23,32.7752642,35.03091879999999
Right,17,168,32.7752642,35.03091879999999
Secular Centre,17,78,32.7752642,35.03091879999999
Left,17,16,32.7747552,35.0337395
Orthodox,17,10,32.7747552,35.0337395
Arab-Israeli,17,2,32.7747552,35.0337395
Micro,17,1,32.7747552,35.0337395
Sectoral,17,9,32.7747552,35.0337395
Right,17,100,32.7747552,35.0337395
Secular Centre,17,47,32.7747552,35.0337395
Left,17,41,32.7752642,35.03091879999999
Orthodox,17,11,32.7752642,35.03091879999999
Arab-Israeli,17,1,32.7752642,35.03091879999999
Micro,17,6,32.7752642,35.03091879999999
Sectoral,17,20,32.7752642,35.03091879999999
Right,17,119,32.7752642,35.03091879999999
Secular Centre,17,67,32.7752642,35.03091879999999
Left,17,36,32.7745669,35.0333984
Orthodox,17,22,32.7745669,35.0333984
Arab-Israeli,17,1,32.7745669,35.0333984
Micro,17,7,32.7745669,35.0333984
Sectoral,17,34,32.7745669,35.0333984
Right,17,107,32.7745669,35.0333984
Secular Centre,17,76,32.7745669,35.0333984
Left,17,69,32.7722939,35.04059
Orthodox,17,31,32.7722939,35.04059
Arab-Israeli,17,0,32.7722939,35.04059
Micro,17,23,32.7722939,35.04059
Sectoral,17,38,32.7722939,35.04059
Right,17,124,32.7722939,35.04059
Secular Centre,17,126,32.7722939,35.04059
Left,17,60,32.7710591,35.0382406
Orthodox,17,46,32.7710591,35.0382406
Arab-Israeli,17,1,32.7710591,35.0382406
Micro,17,3,32.7710591,35.0382406
Sectoral,17,35,32.7710591,35.0382406
Right,17,122,32.7710591,35.0382406
Secular Centre,17,105,32.7710591,35.0382406
Left,17,52,32.76605970000001,35.0437422
Orthodox,17,4,32.76605970000001,35.0437422
Arab-Israeli,17,0,32.76605970000001,35.0437422
Micro,17,7,32.76605970000001,35.0437422
Sectoral,17,13,32.76605970000001,35.0437422
Right,17,154,32.76605970000001,35.0437422
Secular Centre,17,103,32.76605970000001,35.0437422
Left,17,82,32.7722939,35.04059
Orthodox,17,42,32.7722939,35.04059
Arab-Israeli,17,2,32.7722939,35.04059
Micro,17,14,32.7722939,35.04059
Sectoral,17,61,32.7722939,35.04059
Right,17,124,32.7722939,35.04059
Secular Centre,17,160,32.7722939,35.04059
Left,17,106,32.7710591,35.0382406
Orthodox,17,22,32.7710591,35.0382406
Arab-Israeli,17,0,32.7710591,35.0382406
Micro,17,15,32.7710591,35.0382406
Sectoral,17,47,32.7710591,35.0382406
Right,17,117,32.7710591,35.0382406
Secular Centre,17,173,32.7710591,35.0382406
Left,17,75,32.7724462,35.0322988
Orthodox,17,6,32.7724462,35.0322988
Arab-Israeli,17,5,32.7724462,35.0322988
Micro,17,5,32.7724462,35.0322988
Sectoral,17,37,32.7724462,35.0322988
Right,17,135,32.7724462,35.0322988
Secular Centre,17,111,32.7724462,35.0322988
Left,17,54,32.7671146,35.039892
Orthodox,17,4,32.7671146,35.039892
Arab-Israeli,17,0,32.7671146,35.039892
Micro,17,12,32.7671146,35.039892
Sectoral,17,32,32.7671146,35.039892
Right,17,180,32.7671146,35.039892
Secular Centre,17,109,32.7671146,35.039892
Left,17,99,32.7671146,35.039892
Orthodox,17,10,32.7671146,35.039892
Arab-Israeli,17,0,32.7671146,35.039892
Micro,17,9,32.7671146,35.039892
Sectoral,17,57,32.7671146,35.039892
Right,17,120,32.7671146,35.039892
Secular Centre,17,165,32.7671146,35.039892
Left,17,79,32.7710591,35.0382406
Orthodox,17,29,32.7710591,35.0382406
Arab-Israeli,17,0,32.7710591,35.0382406
Micro,17,14,32.7710591,35.0382406
Sectoral,17,56,32.7710591,35.0382406
Right,17,106,32.7710591,35.0382406
Secular Centre,17,128,32.7710591,35.0382406
Left,17,63,32.76605970000001,35.0437422
Orthodox,17,9,32.76605970000001,35.0437422
Arab-Israeli,17,0,32.76605970000001,35.0437422
Micro,17,10,32.76605970000001,35.0437422
Sectoral,17,31,32.76605970000001,35.0437422
Right,17,167,32.76605970000001,35.0437422
Secular Centre,17,104,32.76605970000001,35.0437422
Left,17,108,32.7671146,35.039892
Orthodox,17,20,32.7671146,35.039892
Arab-Israeli,17,0,32.7671146,35.039892
Micro,17,5,32.7671146,35.039892
Sectoral,17,73,32.7671146,35.039892
Right,17,132,32.7671146,35.039892
Secular Centre,17,220,32.7671146,35.039892
Left,17,97,32.7671146,35.039892
Orthodox,17,23,32.7671146,35.039892
Arab-Israeli,17,0,32.7671146,35.039892
Micro,17,3,32.7671146,35.039892
Sectoral,17,28,32.7671146,35.039892
Right,17,75,32.7671146,35.039892
Secular Centre,17,137,32.7671146,35.039892
Left,17,66,32.7671146,35.039892
Orthodox,17,16,32.7671146,35.039892
Arab-Israeli,17,3,32.7671146,35.039892
Micro,17,6,32.7671146,35.039892
Sectoral,17,27,32.7671146,35.039892
Right,17,93,32.7671146,35.039892
Secular Centre,17,127,32.7671146,35.039892
Left,17,5,32.7729682,35.042829
Orthodox,17,0,32.7729682,35.042829
Arab-Israeli,17,2,32.7729682,35.042829
Micro,17,5,32.7729682,35.042829
Sectoral,17,3,32.7729682,35.042829
Right,17,227,32.7729682,35.042829
Secular Centre,17,79,32.7729682,35.042829
Left,17,117,31.9315356,34.8331405
Orthodox,17,27,31.9315356,34.8331405
Arab-Israeli,17,0,31.9315356,34.8331405
Micro,17,10,31.9315356,34.8331405
Sectoral,17,85,31.9315356,34.8331405
Right,17,76,31.9315356,34.8331405
Secular Centre,17,162,31.9315356,34.8331405
Left,17,51,31.9441066,34.834324
Orthodox,17,113,31.9441066,34.834324
Arab-Israeli,17,1,31.9441066,34.834324
Micro,17,75,31.9441066,34.834324
Sectoral,17,20,31.9441066,34.834324
Right,17,115,31.9441066,34.834324
Secular Centre,17,68,31.9441066,34.834324
Left,17,72,31.9436327,34.8397048
Orthodox,17,97,31.9436327,34.8397048
Arab-Israeli,17,0,31.9436327,34.8397048
Micro,17,15,31.9436327,34.8397048
Sectoral,17,25,31.9436327,34.8397048
Right,17,93,31.9436327,34.8397048
Secular Centre,17,62,31.9436327,34.8397048
Left,17,94,31.9315356,34.8331405
Orthodox,17,53,31.9315356,34.8331405
Arab-Israeli,17,0,31.9315356,34.8331405
Micro,17,13,31.9315356,34.8331405
Sectoral,17,41,31.9315356,34.8331405
Right,17,82,31.9315356,34.8331405
Secular Centre,17,124,31.9315356,34.8331405
Left,17,50,31.9441066,34.834324
Orthodox,17,81,31.9441066,34.834324
Arab-Israeli,17,1,31.9441066,34.834324
Micro,17,15,31.9441066,34.834324
Sectoral,17,41,31.9441066,34.834324
Right,17,87,31.9441066,34.834324
Secular Centre,17,139,31.9441066,34.834324
Left,17,52,31.9436327,34.8397048
Orthodox,17,170,31.9436327,34.8397048
Arab-Israeli,17,0,31.9436327,34.8397048
Micro,17,72,31.9436327,34.8397048
Sectoral,17,24,31.9436327,34.8397048
Right,17,82,31.9436327,34.8397048
Secular Centre,17,53,31.9436327,34.8397048
Left,17,60,31.94023279999999,34.8383134
Orthodox,17,53,31.94023279999999,34.8383134
Arab-Israeli,17,3,31.94023279999999,34.8383134
Micro,17,5,31.94023279999999,34.8383134
Sectoral,17,43,31.94023279999999,34.8383134
Right,17,82,31.94023279999999,34.8383134
Secular Centre,17,66,31.94023279999999,34.8383134
Left,17,34,31.94023279999999,34.8383134
Orthodox,17,90,31.94023279999999,34.8383134
Arab-Israeli,17,0,31.94023279999999,34.8383134
Micro,17,9,31.94023279999999,34.8383134
Sectoral,17,26,31.94023279999999,34.8383134
Right,17,54,31.94023279999999,34.8383134
Secular Centre,17,53,31.94023279999999,34.8383134
Left,17,49,31.81778,34.777593
Orthodox,17,64,31.81778,34.777593
Arab-Israeli,17,0,31.81778,34.777593
Micro,17,3,31.81778,34.777593
Sectoral,17,19,31.81778,34.777593
Right,17,107,31.81778,34.777593
Secular Centre,17,49,31.81778,34.777593
Left,17,52,31.8180603,34.776423
Orthodox,17,64,31.8180603,34.776423
Arab-Israeli,17,0,31.8180603,34.776423
Micro,17,11,31.8180603,34.776423
Sectoral,17,24,31.8180603,34.776423
Right,17,133,31.8180603,34.776423
Secular Centre,17,41,31.8180603,34.776423
Left,17,36,31.8123014,34.77701920000001
Orthodox,17,92,31.8123014,34.77701920000001
Arab-Israeli,17,0,31.8123014,34.77701920000001
Micro,17,23,31.8123014,34.77701920000001
Sectoral,17,12,31.8123014,34.77701920000001
Right,17,193,31.8123014,34.77701920000001
Secular Centre,17,34,31.8123014,34.77701920000001
Left,17,85,31.81361669999999,34.7786105
Orthodox,17,62,31.81361669999999,34.7786105
Arab-Israeli,17,1,31.81361669999999,34.7786105
Micro,17,7,31.81361669999999,34.7786105
Sectoral,17,37,31.81361669999999,34.7786105
Right,17,106,31.81361669999999,34.7786105
Secular Centre,17,93,31.81361669999999,34.7786105
Left,17,33,31.81361669999999,34.7786105
Orthodox,17,72,31.81361669999999,34.7786105
Arab-Israeli,17,3,31.81361669999999,34.7786105
Micro,17,47,31.81361669999999,34.7786105
Sectoral,17,19,31.81361669999999,34.7786105
Right,17,128,31.81361669999999,34.7786105
Secular Centre,17,24,31.81361669999999,34.7786105
Left,17,134,31.8098666,34.7733997
Orthodox,17,4,31.8098666,34.7733997
Arab-Israeli,17,0,31.8098666,34.7733997
Micro,17,12,31.8098666,34.7733997
Sectoral,17,72,31.8098666,34.7733997
Right,17,90,31.8098666,34.7733997
Secular Centre,17,150,31.8098666,34.7733997
Left,17,60,31.8181074,34.77755870000001
Orthodox,17,37,31.8181074,34.77755870000001
Arab-Israeli,17,5,31.8181074,34.77755870000001
Micro,17,100,31.8181074,34.77755870000001
Sectoral,17,32,31.8181074,34.77755870000001
Right,17,105,31.8181074,34.77755870000001
Secular Centre,17,49,31.8181074,34.77755870000001
Left,17,81,31.8150718,34.77457190000001
Orthodox,17,19,31.8150718,34.77457190000001
Arab-Israeli,17,1,31.8150718,34.77457190000001
Micro,17,63,31.8150718,34.77457190000001
Sectoral,17,57,31.8150718,34.77457190000001
Right,17,97,31.8150718,34.77457190000001
Secular Centre,17,99,31.8150718,34.77457190000001
Left,17,107,31.8106116,34.7839398
Orthodox,17,21,31.8106116,34.7839398
Arab-Israeli,17,0,31.8106116,34.7839398
Micro,17,10,31.8106116,34.7839398
Sectoral,17,53,31.8106116,34.7839398
Right,17,110,31.8106116,34.7839398
Secular Centre,17,158,31.8106116,34.7839398
Left,17,65,31.8180603,34.776423
Orthodox,17,107,31.8180603,34.776423
Arab-Israeli,17,0,31.8180603,34.776423
Micro,17,15,31.8180603,34.776423
Sectoral,17,27,31.8180603,34.776423
Right,17,157,31.8180603,34.776423
Secular Centre,17,77,31.8180603,34.776423
Left,17,169,31.8098666,34.7733997
Orthodox,17,4,31.8098666,34.7733997
Arab-Israeli,17,1,31.8098666,34.7733997
Micro,17,8,31.8098666,34.7733997
Sectoral,17,64,31.8098666,34.7733997
Right,17,83,31.8098666,34.7733997
Secular Centre,17,233,31.8098666,34.7733997
Left,17,73,31.8106116,34.7839398
Orthodox,17,30,31.8106116,34.7839398
Arab-Israeli,17,0,31.8106116,34.7839398
Micro,17,10,31.8106116,34.7839398
Sectoral,17,34,31.8106116,34.7839398
Right,17,92,31.8106116,34.7839398
Secular Centre,17,92,31.8106116,34.7839398
Left,17,105,31.8106116,34.7839398
Orthodox,17,10,31.8106116,34.7839398
Arab-Israeli,17,0,31.8106116,34.7839398
Micro,17,6,31.8106116,34.7839398
Sectoral,17,36,31.8106116,34.7839398
Right,17,62,31.8106116,34.7839398
Secular Centre,17,144,31.8106116,34.7839398
Left,17,42,31.81361669999999,34.7786105
Orthodox,17,60,31.81361669999999,34.7786105
Arab-Israeli,17,1,31.81361669999999,34.7786105
Micro,17,23,31.81361669999999,34.7786105
Sectoral,17,18,31.81361669999999,34.7786105
Right,17,138,31.81361669999999,34.7786105
Secular Centre,17,43,31.81361669999999,34.7786105
Left,17,81,31.8106116,34.7839398
Orthodox,17,34,31.8106116,34.7839398
Arab-Israeli,17,0,31.8106116,34.7839398
Micro,17,7,31.8106116,34.7839398
Sectoral,17,56,31.8106116,34.7839398
Right,17,67,31.8106116,34.7839398
Secular Centre,17,87,31.8106116,34.7839398
Left,17,90,31.8106116,34.7839398
Orthodox,17,13,31.8106116,34.7839398
Arab-Israeli,17,2,31.8106116,34.7839398
Micro,17,7,31.8106116,34.7839398
Sectoral,17,38,31.8106116,34.7839398
Right,17,75,31.8106116,34.7839398
Secular Centre,17,113,31.8106116,34.7839398
Left,17,129,31.2617408,35.2156692
Orthodox,17,12,31.2617408,35.2156692
Arab-Israeli,17,0,31.2617408,35.2156692
Micro,17,16,31.2617408,35.2156692
Sectoral,17,57,31.2617408,35.2156692
Right,17,45,31.2617408,35.2156692
Secular Centre,17,124,31.2617408,35.2156692
Left,17,42,31.2611376,35.2120367
Orthodox,17,19,31.2611376,35.2120367
Arab-Israeli,17,2,31.2611376,35.2120367
Micro,17,8,31.2611376,35.2120367
Sectoral,17,16,31.2611376,35.2120367
Right,17,155,31.2611376,35.2120367
Secular Centre,17,53,31.2611376,35.2120367
Left,17,35,31.2575616,35.2053126
Orthodox,17,13,31.2575616,35.2053126
Arab-Israeli,17,1,31.2575616,35.2053126
Micro,17,11,31.2575616,35.2053126
Sectoral,17,17,31.2575616,35.2053126
Right,17,144,31.2575616,35.2053126
Secular Centre,17,52,31.2575616,35.2053126
Left,17,62,31.2560044,35.2071243
Orthodox,17,23,31.2560044,35.2071243
Arab-Israeli,17,4,31.2560044,35.2071243
Micro,17,13,31.2560044,35.2071243
Sectoral,17,16,31.2560044,35.2071243
Right,17,178,31.2560044,35.2071243
Secular Centre,17,68,31.2560044,35.2071243
Left,17,24,31.2577007,35.2133662
Orthodox,17,12,31.2577007,35.2133662
Arab-Israeli,17,1,31.2577007,35.2133662
Micro,17,6,31.2577007,35.2133662
Sectoral,17,9,31.2577007,35.2133662
Right,17,179,31.2577007,35.2133662
Secular Centre,17,47,31.2577007,35.2133662
Left,17,31,31.2577007,35.2133662
Orthodox,17,9,31.2577007,35.2133662
Arab-Israeli,17,1,31.2577007,35.2133662
Micro,17,5,31.2577007,35.2133662
Sectoral,17,6,31.2577007,35.2133662
Right,17,122,31.2577007,35.2133662
Secular Centre,17,36,31.2577007,35.2133662
Left,17,26,31.2546678,35.2178706
Orthodox,17,9,31.2546678,35.2178706
Arab-Israeli,17,1,31.2546678,35.2178706
Micro,17,5,31.2546678,35.2178706
Sectoral,17,11,31.2546678,35.2178706
Right,17,92,31.2546678,35.2178706
Secular Centre,17,37,31.2546678,35.2178706
Left,17,70,31.2502967,35.2173154
Orthodox,17,15,31.2502967,35.2173154
Arab-Israeli,17,0,31.2502967,35.2173154
Micro,17,5,31.2502967,35.2173154
Sectoral,17,22,31.2502967,35.2173154
Right,17,72,31.2502967,35.2173154
Secular Centre,17,81,31.2502967,35.2173154
Left,17,35,31.2560044,35.2071243
Orthodox,17,13,31.2560044,35.2071243
Arab-Israeli,17,9,31.2560044,35.2071243
Micro,17,13,31.2560044,35.2071243
Sectoral,17,13,31.2560044,35.2071243
Right,17,153,31.2560044,35.2071243
Secular Centre,17,48,31.2560044,35.2071243
Left,17,36,31.2582711,35.2090966
Orthodox,17,22,31.2582711,35.2090966
Arab-Israeli,17,1,31.2582711,35.2090966
Micro,17,8,31.2582711,35.2090966
Sectoral,17,13,31.2582711,35.2090966
Right,17,150,31.2582711,35.2090966
Secular Centre,17,54,31.2582711,35.2090966
Left,17,89,31.2617408,35.2156692
Orthodox,17,6,31.2617408,35.2156692
Arab-Israeli,17,0,31.2617408,35.2156692
Micro,17,7,31.2617408,35.2156692
Sectoral,17,39,31.2617408,35.2156692
Right,17,45,31.2617408,35.2156692
Secular Centre,17,75,31.2617408,35.2156692
Left,17,40,31.2606034,35.2034909
Orthodox,17,171,31.2606034,35.2034909
Arab-Israeli,17,1,31.2606034,35.2034909
Micro,17,8,31.2606034,35.2034909
Sectoral,17,21,31.2606034,35.2034909
Right,17,141,31.2606034,35.2034909
Secular Centre,17,63,31.2606034,35.2034909
Left,17,69,31.2502967,35.2173154
Orthodox,17,20,31.2502967,35.2173154
Arab-Israeli,17,0,31.2502967,35.2173154
Micro,17,11,31.2502967,35.2173154
Sectoral,17,21,31.2502967,35.2173154
Right,17,133,31.2502967,35.2173154
Secular Centre,17,87,31.2502967,35.2173154
Left,17,94,31.2617408,35.2156692
Orthodox,17,16,31.2617408,35.2156692
Arab-Israeli,17,2,31.2617408,35.2156692
Micro,17,5,31.2617408,35.2156692
Sectoral,17,41,31.2617408,35.2156692
Right,17,73,31.2617408,35.2156692
Secular Centre,17,102,31.2617408,35.2156692
Left,17,65,31.2617408,35.2156692
Orthodox,17,9,31.2617408,35.2156692
Arab-Israeli,17,2,31.2617408,35.2156692
Micro,17,6,31.2617408,35.2156692
Sectoral,17,30,31.2617408,35.2156692
Right,17,75,31.2617408,35.2156692
Secular Centre,17,71,31.2617408,35.2156692
Left,17,43,31.2611376,35.2120367
Orthodox,17,23,31.2611376,35.2120367
Arab-Israeli,17,0,31.2611376,35.2120367
Micro,17,8,31.2611376,35.2120367
Sectoral,17,29,31.2611376,35.2120367
Right,17,101,31.2611376,35.2120367
Secular Centre,17,51,31.2611376,35.2120367
Left,17,50,31.2611376,35.2120367
Orthodox,17,24,31.2611376,35.2120367
Arab-Israeli,17,1,31.2611376,35.2120367
Micro,17,10,31.2611376,35.2120367
Sectoral,17,20,31.2611376,35.2120367
Right,17,141,31.2611376,35.2120367
Secular Centre,17,60,31.2611376,35.2120367
Left,17,34,31.2582711,35.2090966
Orthodox,17,18,31.2582711,35.2090966
Arab-Israeli,17,0,31.2582711,35.2090966
Micro,17,10,31.2582711,35.2090966
Sectoral,17,19,31.2582711,35.2090966
Right,17,155,31.2582711,35.2090966
Secular Centre,17,46,31.2582711,35.2090966
Left,17,71,31.2527251,35.200574
Orthodox,17,5,31.2527251,35.200574
Arab-Israeli,17,2,31.2527251,35.200574
Micro,17,5,31.2527251,35.200574
Sectoral,17,47,31.2527251,35.200574
Right,17,58,31.2527251,35.200574
Secular Centre,17,99,31.2527251,35.200574
Left,17,17,31.2577007,35.2133662
Orthodox,17,9,31.2577007,35.2133662
Arab-Israeli,17,0,31.2577007,35.2133662
Micro,17,3,31.2577007,35.2133662
Sectoral,17,10,31.2577007,35.2133662
Right,17,110,31.2577007,35.2133662
Secular Centre,17,43,31.2577007,35.2133662
Left,17,139,31.2617408,35.2156692
Orthodox,17,19,31.2617408,35.2156692
Arab-Israeli,17,0,31.2617408,35.2156692
Micro,17,9,31.2617408,35.2156692
Sectoral,17,62,31.2617408,35.2156692
Right,17,87,31.2617408,35.2156692
Secular Centre,17,162,31.2617408,35.2156692
Left,17,37,31.2606034,35.2034909
Orthodox,17,150,31.2606034,35.2034909
Arab-Israeli,17,0,31.2606034,35.2034909
Micro,17,20,31.2606034,35.2034909
Sectoral,17,14,31.2606034,35.2034909
Right,17,159,31.2606034,35.2034909
Secular Centre,17,47,31.2606034,35.2034909
Left,17,79,31.2700821,35.2120572
Orthodox,17,13,31.2700821,35.2120572
Arab-Israeli,17,1,31.2700821,35.2120572
Micro,17,16,31.2700821,35.2120572
Sectoral,17,47,31.2700821,35.2120572
Right,17,212,31.2700821,35.2120572
Secular Centre,17,141,31.2700821,35.2120572
Left,17,54,31.2700821,35.2120572
Orthodox,17,20,31.2700821,35.2120572
Arab-Israeli,17,0,31.2700821,35.2120572
Micro,17,6,31.2700821,35.2120572
Sectoral,17,19,31.2700821,35.2120572
Right,17,180,31.2700821,35.2120572
Secular Centre,17,122,31.2700821,35.2120572
Left,17,43,31.2606034,35.2034909
Orthodox,17,52,31.2606034,35.2034909
Arab-Israeli,17,1,31.2606034,35.2034909
Micro,17,8,31.2606034,35.2034909
Sectoral,17,13,31.2606034,35.2034909
Right,17,127,31.2606034,35.2034909
Secular Centre,17,37,31.2606034,35.2034909
Left,17,80,31.2703503,35.2130209
Orthodox,17,9,31.2703503,35.2130209
Arab-Israeli,17,0,31.2703503,35.2130209
Micro,17,6,31.2703503,35.2130209
Sectoral,17,25,31.2703503,35.2130209
Right,17,174,31.2703503,35.2130209
Secular Centre,17,123,31.2703503,35.2130209
Left,17,39,31.2606034,35.2034909
Orthodox,17,13,31.2606034,35.2034909
Arab-Israeli,17,1,31.2606034,35.2034909
Micro,17,16,31.2606034,35.2034909
Sectoral,17,25,31.2606034,35.2034909
Right,17,162,31.2606034,35.2034909
Secular Centre,17,93,31.2606034,35.2034909
Left,17,48,31.2606034,35.2034909
Orthodox,17,84,31.2606034,35.2034909
Arab-Israeli,17,0,31.2606034,35.2034909
Micro,17,12,31.2606034,35.2034909
Sectoral,17,19,31.2606034,35.2034909
Right,17,122,31.2606034,35.2034909
Secular Centre,17,77,31.2606034,35.2034909
Left,17,75,31.2527251,35.200574
Orthodox,17,21,31.2527251,35.200574
Arab-Israeli,17,1,31.2527251,35.200574
Micro,17,6,31.2527251,35.200574
Sectoral,17,34,31.2527251,35.200574
Right,17,124,31.2527251,35.200574
Secular Centre,17,67,31.2527251,35.200574
Left,17,20,31.2577007,35.2133662
Orthodox,17,11,31.2577007,35.2133662
Arab-Israeli,17,2,31.2577007,35.2133662
Micro,17,12,31.2577007,35.2133662
Sectoral,17,9,31.2577007,35.2133662
Right,17,125,31.2577007,35.2133662
Secular Centre,17,35,31.2577007,35.2133662
Left,17,27,31.2606034,35.2034909
Orthodox,17,29,31.2606034,35.2034909
Arab-Israeli,17,0,31.2606034,35.2034909
Micro,17,13,31.2606034,35.2034909
Sectoral,17,12,31.2606034,35.2034909
Right,17,143,31.2606034,35.2034909
Secular Centre,17,41,31.2606034,35.2034909
Left,17,81,31.2502967,35.2173154
Orthodox,17,13,31.2502967,35.2173154
Arab-Israeli,17,1,31.2502967,35.2173154
Micro,17,10,31.2502967,35.2173154
Sectoral,17,45,31.2502967,35.2173154
Right,17,92,31.2502967,35.2173154
Secular Centre,17,116,31.2502967,35.2173154
Left,17,90,31.2617408,35.2156692
Orthodox,17,9,31.2617408,35.2156692
Arab-Israeli,17,0,31.2617408,35.2156692
Micro,17,13,31.2617408,35.2156692
Sectoral,17,30,31.2617408,35.2156692
Right,17,46,31.2617408,35.2156692
Secular Centre,17,111,31.2617408,35.2156692
Left,17,35,29.5601698,34.9453269
Orthodox,17,21,29.5601698,34.9453269
Arab-Israeli,17,0,29.5601698,34.9453269
Micro,17,12,29.5601698,34.9453269
Sectoral,17,23,29.5601698,34.9453269
Right,17,34,29.5601698,34.9453269
Secular Centre,17,26,29.5601698,34.9453269
Left,17,57,29.5601698,34.9453269
Orthodox,17,29,29.5601698,34.9453269
Arab-Israeli,17,0,29.5601698,34.9453269
Micro,17,11,29.5601698,34.9453269
Sectoral,17,23,29.5601698,34.9453269
Right,17,34,29.5601698,34.9453269
Secular Centre,17,57,29.5601698,34.9453269
Left,17,41,29.5559095,34.9429408
Orthodox,17,22,29.5559095,34.9429408
