Bloc	Knesset	Votes	Latitude	Longitude
Micro	15	4	32.8096935	34.9933693
Right	15	116	32.8096935	34.9933693
Secular Centre	15	22	32.8096935	34.9933693
Sectoral	15	6	32.8096935	34.9933693
Left	15	36	32.686919	35.604656
Orthodox	15	408	32.686919	35.604656
Arab-Israeli	15	0	32.686919	35.604656
Micro	15	56	32.686919	35.604656
Right	15	113	32.686919	35.604656
Secular Centre	15	6	32.686919	35.604656
Sectoral	15	0	32.686919	35.604656
Left	15	294	32.558698	35.55277299999999
Orthodox	15	31	32.558698	35.55277299999999
Arab-Israeli	15	5	32.558698	35.55277299999999
Micro	15	4	32.558698	35.55277299999999
Right	15	94	32.558698	35.55277299999999
Secular Centre	15	105	32.558698	35.55277299999999
Sectoral	15	22	32.558698	35.55277299999999
Left	15	55	32.49407	35.550767
Orthodox	15	7	32.49407	35.550767
Arab-Israeli	15	362	32.49407	35.550767
Micro	15	4	32.49407	35.550767
Right	15	4	32.49407	35.550767
Secular Centre	15	3	32.49407	35.550767
Sectoral	15	5	32.49407	35.550767
Left	15	167	32.783393	35.640119
Orthodox	15	5	32.783393	35.640119
Arab-Israeli	15	500	32.783393	35.640119
Micro	15	4	32.783393	35.640119
Right	15	0	32.783393	35.640119
Secular Centre	15	16	32.783393	35.640119
Sectoral	15	2	32.783393	35.640119
Left	15	75	33.087634	35.17343
Orthodox	15	158	33.087634	35.17343
Arab-Israeli	15	0	33.087634	35.17343
Micro	15	9	33.087634	35.17343
Right	15	88	33.087634	35.17343
Secular Centre	15	18	33.087634	35.17343
Sectoral	15	25	33.087634	35.17343
Left	15	24	33.172527	35.607938
Orthodox	15	44	33.172527	35.607938
Arab-Israeli	15	0	33.172527	35.607938
Micro	15	10	33.172527	35.607938
Right	15	330	33.172527	35.607938
Secular Centre	15	30	33.172527	35.607938
Sectoral	15	58	33.172527	35.607938
Left	15	65	31.889854	34.842094
Orthodox	15	114	31.889854	34.842094
Arab-Israeli	15	1	31.889854	34.842094
Micro	15	7	31.889854	34.842094
Right	15	117	31.889854	34.842094
Secular Centre	15	45	31.889854	34.842094
Sectoral	15	59	31.889854	34.842094
Left	15	136	31.70261	34.689968
Orthodox	15	67	31.70261	34.689968
Arab-Israeli	15	3	31.70261	34.689968
Micro	15	11	31.70261	34.689968
Right	15	125	31.70261	34.689968
Secular Centre	15	70	31.70261	34.689968
Sectoral	15	93	31.70261	34.689968
Left	15	357	31.745864	34.755932
Orthodox	15	68	31.745864	34.755932
Arab-Israeli	15	1	31.745864	34.755932
Micro	15	10	31.745864	34.755932
Right	15	112	31.745864	34.755932
Secular Centre	15	129	31.745864	34.755932
Sectoral	15	19	31.745864	34.755932
Left	15	84	31.780095	34.770572
Orthodox	15	109	31.780095	34.770572
Arab-Israeli	15	87	31.780095	34.770572
Micro	15	19	31.780095	34.770572
Right	15	113	31.780095	34.770572
Secular Centre	15	29	31.780095	34.770572
Sectoral	15	40	31.780095	34.770572
Left	15	62	31.783058	35.161117
Orthodox	15	54	31.783058	35.161117
Arab-Israeli	15	1	31.783058	35.161117
Micro	15	16	31.783058	35.161117
Right	15	163	31.783058	35.161117
Secular Centre	15	31	31.783058	35.161117
Sectoral	15	208	31.783058	35.161117
Left	15	53	31.783058	35.161117
Orthodox	15	154	31.783058	35.161117
Arab-Israeli	15	2	31.783058	35.161117
Micro	15	20	31.783058	35.161117
Right	15	142	31.783058	35.161117
Secular Centre	15	28	31.783058	35.161117
Sectoral	15	28	31.783058	35.161117
Left	15	106	31.82552	34.68254
Orthodox	15	143	31.82552	34.68254
Arab-Israeli	15	2	31.82552	34.68254
Micro	15	14	31.82552	34.68254
Right	15	102	31.82552	34.68254
Secular Centre	15	49	31.82552	34.68254
Sectoral	15	10	31.82552	34.68254
Left	15	16	32.947834	35.548516
Orthodox	15	6	32.947834	35.548516
Arab-Israeli	15	451	32.947834	35.548516
Micro	15	0	32.947834	35.548516
Right	15	1	32.947834	35.548516
Secular Centre	15	0	32.947834	35.548516
Sectoral	15	1	32.947834	35.548516
Left	15	114	31.780385	35.010102
Orthodox	15	187	31.780385	35.010102
Arab-Israeli	15	2	31.780385	35.010102
Micro	15	16	31.780385	35.010102
Right	15	125	31.780385	35.010102
Secular Centre	15	44	31.780385	35.010102
Sectoral	15	137	31.780385	35.010102
Left	15	17	31.326275	34.612069
Orthodox	15	4	31.326275	34.612069
Arab-Israeli	15	594	31.326275	34.612069
Micro	15	5	31.326275	34.612069
Right	15	2	31.326275	34.612069
Secular Centre	15	2	31.326275	34.612069
Sectoral	15	24	31.326275	34.612069
Left	15	49	31.85722299999999	34.727432
Orthodox	15	94	31.85722299999999	34.727432
Arab-Israeli	15	17	31.85722299999999	34.727432
Micro	15	16	31.85722299999999	34.727432
Right	15	91	31.85722299999999	34.727432
Secular Centre	15	20	31.85722299999999	34.727432
Sectoral	15	86	31.85722299999999	34.727432
Left	15	46	32.529504	34.926734
Orthodox	15	54	32.529504	34.926734
Arab-Israeli	15	0	32.529504	34.926734
Micro	15	20	32.529504	34.926734
Right	15	76	32.529504	34.926734
Secular Centre	15	41	32.529504	34.926734
Sectoral	15	4	32.529504	34.926734
Left	15	218	31.57794	34.658391
Orthodox	15	67	31.57794	34.658391
Arab-Israeli	15	0	31.57794	34.658391
Micro	15	10	31.57794	34.658391
Right	15	73	31.57794	34.658391
Secular Centre	15	81	31.57794	34.658391
Sectoral	15	23	31.57794	34.658391
Left	15	136	32.387701	34.990826
Orthodox	15	111	32.387701	34.990826
Arab-Israeli	15	14	32.387701	34.990826
Micro	15	6	32.387701	34.990826
Right	15	119	32.387701	34.990826
Secular Centre	15	65	32.387701	34.990826
Sectoral	15	16	32.387701	34.990826
Left	15	168	32.09634	34.920628
Orthodox	15	149	32.09634	34.920628
Arab-Israeli	15	3	32.09634	34.920628
Micro	15	10	32.09634	34.920628
Right	15	107	32.09634	34.920628
Secular Centre	15	76	32.09634	34.920628
Sectoral	15	20	32.09634	34.920628
Left	15	76	32.274901	34.93418
Orthodox	15	16	32.274901	34.93418
Arab-Israeli	15	354	32.274901	34.93418
Micro	15	7	32.274901	34.93418
Right	15	16	32.274901	34.93418
Secular Centre	15	4	32.274901	34.93418
Sectoral	15	3	32.274901	34.93418
Left	15	22	32.742897	35.09615
Orthodox	15	4	32.742897	35.09615
Arab-Israeli	15	612	32.742897	35.09615
Micro	15	2	32.742897	35.09615
Right	15	1	32.742897	35.09615
Secular Centre	15	1	32.742897	35.09615
Sectoral	15	1	32.742897	35.09615
Left	15	155	31.345481	34.739126
Orthodox	15	25	31.345481	34.739126
Arab-Israeli	15	2	31.345481	34.739126
Micro	15	7	31.345481	34.739126
Right	15	66	31.345481	34.739126
Secular Centre	15	69	31.345481	34.739126
Sectoral	15	23	31.345481	34.739126
