Bloc	Knesset	Votes	Latitude	Longitude
Orthodox	13	63	31.8536297	34.836651
Micro	13	12	31.8536297	34.836651
Micro	13	12	31.8536297	34.836651
Arab-Israeli	13	1	31.8536297	34.836651
Arab-Israeli	13	1	31.8536297	34.836651
Right	13	216	31.8536297	34.836651
Right	13	216	31.8536297	34.836651
Left	13	415	31.8536297	34.836651
Orthodox	13	48	31.8536297	34.836651
Micro	13	13	31.8536297	34.836651
Arab-Israeli	13	0	31.8536297	34.836651
Right	13	176	31.8536297	34.836651
Left	13	215	31.8536297	34.836651
Orthodox	13	43	31.8536297	34.836651
Micro	13	20	31.8536297	34.836651
Arab-Israeli	13	0	31.8536297	34.836651
Right	13	197	31.8536297	34.836651
Left	13	195	33.05358	35.589013
Orthodox	13	17	33.05358	35.589013
Micro	13	17	33.05358	35.589013
Arab-Israeli	13	2	33.05358	35.589013
Right	13	250	33.05358	35.589013
Left	13	139	31.3179779	34.6249052
Orthodox	13	129	31.3179779	34.6249052
Micro	13	6	31.3179779	34.6249052
Arab-Israeli	13	1	31.3179779	34.6249052
Right	13	164	31.3179779	34.6249052
Left	13	97	31.311337	34.622824
Orthodox	13	147	31.311337	34.622824
Micro	13	7	31.311337	34.622824
Arab-Israeli	13	0	31.311337	34.622824
Right	13	170	31.311337	34.622824
Left	13	212	31.3155712	34.6180858
Orthodox	13	217	31.3155712	34.6180858
Micro	13	10	31.3155712	34.6180858
Arab-Israeli	13	1	31.3155712	34.6180858
Right	13	296	31.3155712	34.6180858
Left	13	137	31.311337	34.622824
Orthodox	13	123	31.311337	34.622824
Micro	13	5	31.311337	34.622824
Arab-Israeli	13	0	31.311337	34.622824
Right	13	163	31.311337	34.622824
Left	13	176	31.3188549	34.6173015
Orthodox	13	132	31.3188549	34.6173015
Micro	13	0	31.3188549	34.6173015
Arab-Israeli	13	0	31.3188549	34.6173015
Right	13	243	31.3188549	34.6173015
Left	13	144	31.3120968	34.6191809
Orthodox	13	128	31.3120968	34.6191809
Micro	13	6	31.3120968	34.6191809
Arab-Israeli	13	1	31.3120968	34.6191809
Right	13	217	31.3120968	34.6191809
Left	13	198	31.3120968	34.6191809
Left	13	198	31.3120968	34.6191809
Orthodox	13	153	31.3120968	34.6191809
Orthodox	13	153	31.3120968	34.6191809
Micro	13	10	31.3120968	34.6191809
Micro	13	10	31.3120968	34.6191809
Arab-Israeli	13	0	31.3120968	34.6191809
Arab-Israeli	13	0	31.3120968	34.6191809
Right	13	321	31.3120968	34.6191809
Right	13	321	31.3120968	34.6191809
Left	13	147	31.3120968	34.6191809
Orthodox	13	174	31.3120968	34.6191809
Micro	13	9	31.3120968	34.6191809
Arab-Israeli	13	1	31.3120968	34.6191809
Right	13	228	31.3120968	34.6191809
Left	13	241	31.311337	34.622824
Orthodox	13	146	31.311337	34.622824
Micro	13	9	31.311337	34.622824
Arab-Israeli	13	0	31.311337	34.622824
Right	13	226	31.311337	34.622824
Left	13	105	31.307378	34.624426
Orthodox	13	374	31.307378	34.624426
Micro	13	3	31.307378	34.624426
Arab-Israeli	13	0	31.307378	34.624426
Right	13	172	31.307378	34.624426
Left	13	115	31.307378	34.624426
Left	13	115	31.307378	34.624426
Orthodox	13	413	31.307378	34.624426
Orthodox	13	413	31.307378	34.624426
Micro	13	6	31.307378	34.624426
Micro	13	6	31.307378	34.624426
Arab-Israeli	13	0	31.307378	34.624426
Arab-Israeli	13	0	31.307378	34.624426
Right	13	214	31.307378	34.624426
Right	13	214	31.307378	34.624426
Left	13	236	31.307378	34.624426
Left	13	236	31.307378	34.624426
Orthodox	13	246	31.307378	34.624426
Orthodox	13	246	31.307378	34.624426
Micro	13	11	31.307378	34.624426
Micro	13	11	31.307378	34.624426
Arab-Israeli	13	0	31.307378	34.624426
Arab-Israeli	13	0	31.307378	34.624426
Right	13	303	31.307378	34.624426
Right	13	303	31.307378	34.624426
Left	13	16	31.637665	34.705108
Orthodox	13	177	31.637665	34.705108
Micro	13	0	31.637665	34.705108
Arab-Israeli	13	1	31.637665	34.705108
Right	13	132	31.637665	34.705108
Left	13	89	32.600335	35.003837
Orthodox	13	12	32.600335	35.003837
Micro	13	5	32.600335	35.003837
Arab-Israeli	13	0	32.600335	35.003837
Right	13	56	32.600335	35.003837
Left	13	230	33.018208	35.619547
Orthodox	13	0	33.018208	35.619547
Micro	13	5	33.018208	35.619547
Arab-Israeli	13	0	33.018208	35.619547
Right	13	8	33.018208	35.619547
Left	13	38	31.577476	34.683443
Orthodox	13	56	31.577476	34.683443
Micro	13	1	31.577476	34.683443
Arab-Israeli	13	0	31.577476	34.683443
Right	13	116	31.577476	34.683443
Left	13	196	32.407659	34.925028
Orthodox	13	118	32.407659	34.925028
Micro	13	11	32.407659	34.925028
Arab-Israeli	13	0	32.407659	34.925028
Right	13	309	32.407659	34.925028
Left	13	234	32.407659	34.925028
Orthodox	13	129	32.407659	34.925028
Micro	13	3	32.407659	34.925028
Arab-Israeli	13	0	32.407659	34.925028
Right	13	198	32.407659	34.925028
Left	13	228	54.204836	37.6184915
Orthodox	13	11	54.204836	37.6184915
Micro	13	12	54.204836	37.6184915
Arab-Israeli	13	0	54.204836	37.6184915
Right	13	213	54.204836	37.6184915
Left	13	81	31.595592	34.692362
Orthodox	13	10	31.595592	34.692362
Micro	13	1	31.595592	34.692362
Arab-Israeli	13	0	31.595592	34.692362
Right	13	101	31.595592	34.692362
Left	13	235	32.708765	35.503778
Orthodox	13	107	32.708765	35.503778
Micro	13	7	32.708765	35.503778
Arab-Israeli	13	1	32.708765	35.503778
Right	13	237	32.708765	35.503778
Left	13	97	32.708765	35.503778
Orthodox	13	137	32.708765	35.503778
Micro	13	6	32.708765	35.503778
Arab-Israeli	13	0	32.708765	35.503778
Right	13	172	32.708765	35.503778
Left	13	360	32.687346	35.419972
Left	13	360	32.687346	35.419972
Orthodox	13	14	32.687346	35.419972
Orthodox	13	14	32.687346	35.419972
Micro	13	14	32.687346	35.419972
Micro	13	14	32.687346	35.419972
Arab-Israeli	13	0	32.687346	35.419972
Arab-Israeli	13	0	32.687346	35.419972
Right	13	164	32.687346	35.419972
Right	13	164	32.687346	35.419972
Left	13	87	32.753908	35.408188
Orthodox	13	3	32.753908	35.408188
Micro	13	2	32.753908	35.408188
Arab-Israeli	13	0	32.753908	35.408188
Right	13	95	32.753908	35.408188
Left	13	231	32.5197478	34.9413971
Orthodox	13	35	32.5197478	34.9413971
Micro	13	0	32.5197478	34.9413971
Arab-Israeli	13	0	32.5197478	34.9413971
Right	13	184	32.5197478	34.9413971
Left	13	103	32.5192191	34.9486079
Orthodox	13	163	32.5192191	34.9486079
Micro	13	13	32.5192191	34.9486079
Arab-Israeli	13	0	32.5192191	34.9486079
Right	13	149	32.5192191	34.9486079
Left	13	63	31.688209	34.888222
Orthodox	13	54	31.688209	34.888222
Micro	13	2	31.688209	34.888222
Arab-Israeli	13	0	31.688209	34.888222
Right	13	41	31.688209	34.888222
Left	13	329	32.6924049	34.9438381
Orthodox	13	68	32.6924049	34.9438381
Micro	13	21	32.6924049	34.9438381
Arab-Israeli	13	0	32.6924049	34.9438381
Right	13	245	32.6924049	34.9438381
Left	13	136	32.6924049	34.9438381
Left	13	136	32.6924049	34.9438381
Orthodox	13	130	32.6924049	34.9438381
Orthodox	13	130	32.6924049	34.9438381
Micro	13	14	32.6924049	34.9438381
Micro	13	14	32.6924049	34.9438381
Arab-Israeli	13	0	32.6924049	34.9438381
Arab-Israeli	13	0	32.6924049	34.9438381
Right	13	377	32.6924049	34.9438381
Right	13	377	32.6924049	34.9438381
Left	13	146	32.6924049	34.9438381
Orthodox	13	79	32.6924049	34.9438381
Micro	13	11	32.6924049	34.9438381
Arab-Israeli	13	0	32.6924049	34.9438381
Right	13	224	32.6924049	34.9438381
Left	13	84	31.625691	34.69528
Orthodox	13	32	31.625691	34.69528
Micro	13	0	31.625691	34.69528
Arab-Israeli	13	0	31.625691	34.69528
Right	13	120	31.625691	34.69528
Left	13	460	32.7142102	35.5627477
Orthodox	13	6	32.7142102	35.5627477
Micro	13	2	32.7142102	35.5627477
Arab-Israeli	13	0	32.7142102	35.5627477
Right	13	53	32.7142102	35.5627477
Left	13	34	31.8965818	34.8164685
Orthodox	13	1	31.8965818	34.8164685
Micro	13	1	31.8965818	34.8164685
Arab-Israeli	13	0	31.8965818	34.8164685
Right	13	29	31.8965818	34.8164685
Left	13	364	32.706938	35.575062
Orthodox	13	0	32.706938	35.575062
Micro	13	1	32.706938	35.575062
Arab-Israeli	13	0	32.706938	35.575062
Right	13	15	32.706938	35.575062
Left	13	117	32.722716	35.5671652
Orthodox	13	4	32.722716	35.5671652
Micro	13	4	32.722716	35.5671652
Arab-Israeli	13	0	32.722716	35.5671652
Right	13	66	32.722716	35.5671652
Left	13	35	31.9038454	34.8988749
Orthodox	13	145	31.9038454	34.8988749
Micro	13	9	31.9038454	34.8988749
Arab-Israeli	13	0	31.9038454	34.8988749
Right	13	140	31.9038454	34.8988749
Left	13	122	32.839494	35.499849
Orthodox	13	130	32.839494	35.499849
Micro	13	7	32.839494	35.499849
Arab-Israeli	13	5	32.839494	35.499849
Right	13	285	32.839494	35.499849
Left	13	428	32.605823	35.307384
Orthodox	13	1	32.605823	35.307384
Micro	13	1	32.605823	35.307384
Arab-Israeli	13	0	32.605823	35.307384
Right	13	8	32.605823	35.307384
Left	13	225	31.556197	34.602305
Orthodox	13	1	31.556197	34.602305
Micro	13	0	31.556197	34.602305
Arab-Israeli	13	0	31.556197	34.602305
Right	13	15	31.556197	34.602305
Left	13	229	31.309697	34.402075
Orthodox	13	0	31.309697	34.402075
Micro	13	3	31.309697	34.402075
Arab-Israeli	13	0	31.309697	34.402075
Right	13	3	31.309697	34.402075
Left	13	231	31.812483	34.646472
Orthodox	13	105	31.812483	34.646472
Micro	13	8	31.812483	34.646472
Arab-Israeli	13	2	31.812483	34.646472
Right	13	221	31.812483	34.646472
Left	13	345	31.806073	34.642834
Orthodox	13	39	31.806073	34.642834
Micro	13	16	31.806073	34.642834
Arab-Israeli	13	0	31.806073	34.642834
Right	13	140	31.806073	34.642834
Left	13	255	31.8086302	34.6445395
Orthodox	13	93	31.8086302	34.6445395
Micro	13	28	31.8086302	34.6445395
Arab-Israeli	13	0	31.8086302	34.6445395
Right	13	309	31.8086302	34.6445395
Left	13	207	31.812483	34.646472
Orthodox	13	120	31.812483	34.646472
Micro	13	26	31.812483	34.646472
Arab-Israeli	13	0	31.812483	34.646472
Right	13	285	31.812483	34.646472
Left	13	242	31.8086302	34.6445395
Orthodox	13	78	31.8086302	34.6445395
Micro	13	14	31.8086302	34.6445395
Arab-Israeli	13	0	31.8086302	34.6445395
Right	13	208	31.8086302	34.6445395
Left	13	174	31.8093822	34.6486043
Orthodox	13	130	31.8093822	34.6486043
Micro	13	17	31.8093822	34.6486043
Arab-Israeli	13	0	31.8093822	34.6486043
Right	13	232	31.8093822	34.6486043
Left	13	237	31.805497	34.658573
Orthodox	13	103	31.805497	34.658573
Micro	13	18	31.805497	34.658573
Arab-Israeli	13	0	31.805497	34.658573
Right	13	241	31.805497	34.658573
Left	13	232	31.8086269	34.6529243
Left	13	232	31.8086269	34.6529243
Orthodox	13	43	31.8086269	34.6529243
Orthodox	13	43	31.8086269	34.6529243
Micro	13	18	31.8086269	34.6529243
Micro	13	18	31.8086269	34.6529243
Arab-Israeli	13	2	31.8086269	34.6529243
Arab-Israeli	13	2	31.8086269	34.6529243
Right	13	208	31.8086269	34.6529243
Right	13	208	31.8086269	34.6529243
Left	13	178	31.8067553	34.6556644
Orthodox	13	87	31.8067553	34.6556644
Micro	13	22	31.8067553	34.6556644
Arab-Israeli	13	0	31.8067553	34.6556644
Right	13	257	31.8067553	34.6556644
Left	13	154	31.8040997	34.6527168
Orthodox	13	66	31.8040997	34.6527168
Micro	13	12	31.8040997	34.6527168
Arab-Israeli	13	0	31.8040997	34.6527168
Right	13	162	31.8040997	34.6527168
Left	13	146	31.8040997	34.6527168
Orthodox	13	60	31.8040997	34.6527168
Micro	13	20	31.8040997	34.6527168
Arab-Israeli	13	1	31.8040997	34.6527168
Right	13	180	31.8040997	34.6527168
Left	13	178	31.8063517	34.6505255
Orthodox	13	106	31.8063517	34.6505255
Micro	13	11	31.8063517	34.6505255
Arab-Israeli	13	2	31.8063517	34.6505255
Right	13	221	31.8063517	34.6505255
Left	13	217	31.8042032	34.6508792
Orthodox	13	93	31.8042032	34.6508792
Micro	13	15	31.8042032	34.6508792
Arab-Israeli	13	0	31.8042032	34.6508792
Right	13	234	31.8042032	34.6508792
Left	13	144	31.796118	34.65627
Orthodox	13	122	31.796118	34.65627
Micro	13	23	31.796118	34.65627
Arab-Israeli	13	1	31.796118	34.65627
Right	13	296	31.796118	34.65627
Left	13	101	31.8014291	34.6642253
Orthodox	13	265	31.8014291	34.6642253
Micro	13	11	31.8014291	34.6642253
Arab-Israeli	13	0	31.8014291	34.6642253
Right	13	125	31.8014291	34.6642253
Left	13	223	31.812483	34.646472
Orthodox	13	113	31.812483	34.646472
Micro	13	21	31.812483	34.646472
Arab-Israeli	13	0	31.812483	34.646472
Right	13	223	31.812483	34.646472
Left	13	304	31.8095439	34.6488899
Orthodox	13	108	31.8095439	34.6488899
Micro	13	25	31.8095439	34.6488899
Arab-Israeli	13	1	31.8095439	34.6488899
Right	13	232	31.8095439	34.6488899
Left	13	158	31.8001325	34.6485144
Left	13	158	31.8001325	34.6485144
Orthodox	13	92	31.8001325	34.6485144
Orthodox	13	92	31.8001325	34.6485144
Micro	13	32	31.8001325	34.6485144
Micro	13	32	31.8001325	34.6485144
Arab-Israeli	13	0	31.8001325	34.6485144
Arab-Israeli	13	0	31.8001325	34.6485144
Right	13	333	31.8001325	34.6485144
Right	13	333	31.8001325	34.6485144
Left	13	183	31.8067553	34.6556644
Orthodox	13	87	31.8067553	34.6556644
Micro	13	13	31.8067553	34.6556644
Arab-Israeli	13	0	31.8067553	34.6556644
Right	13	172	31.8067553	34.6556644
Left	13	220	31.806073	34.642834
Orthodox	13	28	31.806073	34.642834
Micro	13	24	31.806073	34.642834
Arab-Israeli	13	1	31.806073	34.642834
Right	13	160	31.806073	34.642834
Left	13	115	31.792117	34.658808
Orthodox	13	92	31.792117	34.658808
Micro	13	25	31.792117	34.658808
Arab-Israeli	13	1	31.792117	34.658808
Right	13	186	31.792117	34.658808
Left	13	231	31.794918	34.653418
Orthodox	13	73	31.794918	34.653418
Micro	13	17	31.794918	34.653418
Arab-Israeli	13	1	31.794918	34.653418
Right	13	250	31.794918	34.653418
Left	13	157	31.7959841	34.6576361
Orthodox	13	165	31.7959841	34.6576361
Micro	13	14	31.7959841	34.6576361
Arab-Israeli	13	0	31.7959841	34.6576361
Right	13	240	31.7959841	34.6576361
Left	13	147	31.8086302	34.6445395
Orthodox	13	66	31.8086302	34.6445395
Micro	13	22	31.8086302	34.6445395
Arab-Israeli	13	1	31.8086302	34.6445395
Right	13	202	31.8086302	34.6445395
Left	13	173	31.8079493	34.6466814
Orthodox	13	73	31.8079493	34.6466814
Micro	13	12	31.8079493	34.6466814
Arab-Israeli	13	3	31.8079493	34.6466814
Right	13	190	31.8079493	34.6466814
Left	13	193	31.8040997	34.6527168
Orthodox	13	101	31.8040997	34.6527168
Micro	13	15	31.8040997	34.6527168
Arab-Israeli	13	0	31.8040997	34.6527168
Right	13	247	31.8040997	34.6527168
Left	13	187	31.8011783	34.6615666
Orthodox	13	253	31.8011783	34.6615666
Micro	13	12	31.8011783	34.6615666
Arab-Israeli	13	2	31.8011783	34.6615666
Right	13	246	31.8011783	34.6615666
Left	13	107	31.8014291	34.6642253
Orthodox	13	112	31.8014291	34.6642253
Micro	13	9	31.8014291	34.6642253
Arab-Israeli	13	1	31.8014291	34.6642253
Right	13	225	31.8014291	34.6642253
Left	13	182	31.8014291	34.6642253
Orthodox	13	100	31.8014291	34.6642253
Micro	13	11	31.8014291	34.6642253
Arab-Israeli	13	0	31.8014291	34.6642253
Right	13	169	31.8014291	34.6642253
Left	13	117	31.8011783	34.6615666
Orthodox	13	119	31.8011783	34.6615666
Micro	13	10	31.8011783	34.6615666
Arab-Israeli	13	0	31.8011783	34.6615666
Right	13	200	31.8011783	34.6615666
Left	13	122	31.8011783	34.6615666
Orthodox	13	117	31.8011783	34.6615666
Micro	13	9	31.8011783	34.6615666
Arab-Israeli	13	1	31.8011783	34.6615666
Right	13	184	31.8011783	34.6615666
Left	13	215	31.812483	34.646472
Orthodox	13	82	31.812483	34.646472
Micro	13	12	31.812483	34.646472
Arab-Israeli	13	0	31.812483	34.646472
Right	13	200	31.812483	34.646472
Left	13	238	31.812483	34.646472
Orthodox	13	82	31.812483	34.646472
Micro	13	18	31.812483	34.646472
Arab-Israeli	13	1	31.812483	34.646472
Right	13	182	31.812483	34.646472
Left	13	165	31.8086269	34.6529243
Orthodox	13	106	31.8086269	34.6529243
Micro	13	15	31.8086269	34.6529243
Arab-Israeli	13	0	31.8086269	34.6529243
Right	13	225	31.8086269	34.6529243
Left	13	133	31.812483	34.646472
Orthodox	13	137	31.812483	34.646472
Micro	13	13	31.812483	34.646472
Arab-Israeli	13	0	31.812483	34.646472
Right	13	215	31.812483	34.646472
Left	13	201	31.8086269	34.6529243
Orthodox	13	89	31.8086269	34.6529243
Micro	13	15	31.8086269	34.6529243
Arab-Israeli	13	2	31.8086269	34.6529243
Right	13	238	31.8086269	34.6529243
Left	13	0	31.8014291	34.6642253
Orthodox	13	496	31.8014291	34.6642253
Micro	13	7	31.8014291	34.6642253
Arab-Israeli	13	0	31.8014291	34.6642253
Right	13	4	31.8014291	34.6642253
Left	13	276	31.8033798	34.6408381
Orthodox	13	31	31.8033798	34.6408381
Micro	13	19	31.8033798	34.6408381
Arab-Israeli	13	0	31.8033798	34.6408381
Right	13	176	31.8033798	34.6408381
Left	13	121	31.7968123	34.6426936
Orthodox	13	114	31.7968123	34.6426936
Micro	13	54	31.7968123	34.6426936
Arab-Israeli	13	1	31.7968123	34.6426936
Right	13	278	31.7968123	34.6426936
Left	13	179	31.792117	34.658808
Orthodox	13	66	31.792117	34.658808
Micro	13	21	31.792117	34.658808
Arab-Israeli	13	2	31.792117	34.658808
Right	13	286	31.792117	34.658808
Left	13	99	31.794992	34.654283
Orthodox	13	98	31.794992	34.654283
Micro	13	16	31.794992	34.654283
Arab-Israeli	13	0	31.794992	34.654283
Right	13	308	31.794992	34.654283
Left	13	222	31.794992	34.654283
Orthodox	13	66	31.794992	34.654283
Micro	13	9	31.794992	34.654283
Arab-Israeli	13	0	31.794992	34.654283
Right	13	241	31.794992	34.654283
Left	13	117	31.794918	34.653418
Orthodox	13	79	31.794918	34.653418
Micro	13	10	31.794918	34.653418
Arab-Israeli	13	0	31.794918	34.653418
Right	13	217	31.794918	34.653418
Left	13	138	31.792117	34.658808
Orthodox	13	89	31.792117	34.658808
Micro	13	19	31.792117	34.658808
Arab-Israeli	13	2	31.792117	34.658808
Right	13	184	31.792117	34.658808
Left	13	137	31.792117	34.658808
Orthodox	13	108	31.792117	34.658808
Micro	13	13	31.792117	34.658808
Arab-Israeli	13	0	31.792117	34.658808
Right	13	293	31.792117	34.658808
Left	13	191	31.796603	34.648511
Orthodox	13	123	31.796603	34.648511
Micro	13	11	31.796603	34.648511
Arab-Israeli	13	0	31.796603	34.648511
Right	13	224	31.796603	34.648511
Left	13	179	31.796603	34.648511
Orthodox	13	33	31.796603	34.648511
Micro	13	9	31.796603	34.648511
Arab-Israeli	13	0	31.796603	34.648511
Right	13	171	31.796603	34.648511
Left	13	132	31.8001593	34.6627743
Left	13	132	31.8001593	34.6627743
Orthodox	13	345	31.8001593	34.6627743
Orthodox	13	345	31.8001593	34.6627743
Micro	13	8	31.8001593	34.6627743
Micro	13	8	31.8001593	34.6627743
Arab-Israeli	13	0	31.8001593	34.6627743
Arab-Israeli	13	0	31.8001593	34.6627743
Right	13	232	31.8001593	34.6627743
Right	13	232	31.8001593	34.6627743
Left	13	154	31.8001593	34.6627743
Orthodox	13	176	31.8001593	34.6627743
Micro	13	11	31.8001593	34.6627743
Arab-Israeli	13	1	31.8001593	34.6627743
Right	13	197	31.8001593	34.6627743
Left	13	131	31.8014291	34.6642253
Orthodox	13	379	31.8014291	34.6642253
Micro	13	18	31.8014291	34.6642253
Arab-Israeli	13	1	31.8014291	34.6642253
Right	13	229	31.8014291	34.6642253
Left	13	208	31.8042032	34.6508792
Orthodox	13	76	31.8042032	34.6508792
Micro	13	14	31.8042032	34.6508792
Arab-Israeli	13	2	31.8042032	34.6508792
Right	13	182	31.8042032	34.6508792
Left	13	82	31.8014291	34.6642253
Orthodox	13	209	31.8014291	34.6642253
Micro	13	16	31.8014291	34.6642253
Arab-Israeli	13	0	31.8014291	34.6642253
Right	13	182	31.8014291	34.6642253
Left	13	119	31.794992	34.654283
Orthodox	13	56	31.794992	34.654283
Micro	13	21	31.794992	34.654283
Arab-Israeli	13	0	31.794992	34.654283
Right	13	194	31.794992	34.654283
Left	13	144	31.794992	34.654283
Orthodox	13	67	31.794992	34.654283
Micro	13	22	31.794992	34.654283
Arab-Israeli	13	3	31.794992	34.654283
Right	13	349	31.794992	34.654283
Left	13	62	31.7959841	34.6576361
Orthodox	13	110	31.7959841	34.6576361
Micro	13	12	31.7959841	34.6576361
Arab-Israeli	13	0	31.7959841	34.6576361
Right	13	283	31.7959841	34.6576361
Left	13	160	31.796118	34.65627
Orthodox	13	64	31.796118	34.65627
Micro	13	15	31.796118	34.65627
Arab-Israeli	13	1	31.796118	34.65627
Right	13	219	31.796118	34.65627
Left	13	143	31.8001325	34.6485144
Orthodox	13	115	31.8001325	34.6485144
Micro	13	12	31.8001325	34.6485144
Arab-Israeli	13	1	31.8001325	34.6485144
Right	13	333	31.8001325	34.6485144
Left	13	248	31.8001325	34.6485144
Orthodox	13	59	31.8001325	34.6485144
Micro	13	11	31.8001325	34.6485144
Arab-Israeli	13	0	31.8001325	34.6485144
Right	13	171	31.8001325	34.6485144
Left	13	81	31.795622	34.644526
Orthodox	13	104	31.795622	34.644526
Micro	13	8	31.795622	34.644526
Arab-Israeli	13	0	31.795622	34.644526
Right	13	221	31.795622	34.644526
Left	13	236	31.795622	34.644526
Left	13	236	31.795622	34.644526
Orthodox	13	105	31.795622	34.644526
Orthodox	13	105	31.795622	34.644526
Micro	13	34	31.795622	34.644526
Micro	13	34	31.795622	34.644526
Arab-Israeli	13	0	31.795622	34.644526
Arab-Israeli	13	0	31.795622	34.644526
Right	13	307	31.795622	34.644526
Right	13	307	31.795622	34.644526
Left	13	302	31.8017285	34.6453437
Orthodox	13	107	31.8017285	34.6453437
Micro	13	32	31.8017285	34.6453437
Arab-Israeli	13	0	31.8017285	34.6453437
Right	13	228	31.8017285	34.6453437
Left	13	263	31.8017285	34.6453437
Orthodox	13	100	31.8017285	34.6453437
Micro	13	28	31.8017285	34.6453437
Arab-Israeli	13	1	31.8017285	34.6453437
Right	13	324	31.8017285	34.6453437
Left	13	291	31.8002287	34.6413351
Orthodox	13	58	31.8002287	34.6413351
Micro	13	11	31.8002287	34.6413351
Arab-Israeli	13	0	31.8002287	34.6413351
Right	13	251	31.8002287	34.6413351
Left	13	164	31.7966782	34.6397347
Orthodox	13	105	31.7966782	34.6397347
Micro	13	7	31.7966782	34.6397347
Arab-Israeli	13	1	31.7966782	34.6397347
Right	13	257	31.7966782	34.6397347
Left	13	301	31.7968123	34.6426936
Left	13	301	31.7968123	34.6426936
Orthodox	13	59	31.7968123	34.6426936
Orthodox	13	59	31.7968123	34.6426936
Micro	13	14	31.7968123	34.6426936
Micro	13	14	31.7968123	34.6426936
Arab-Israeli	13	0	31.7968123	34.6426936
Arab-Israeli	13	0	31.7968123	34.6426936
Right	13	250	31.7968123	34.6426936
Right	13	250	31.7968123	34.6426936
Left	13	153	31.7968123	34.6426936
Orthodox	13	103	31.7968123	34.6426936
Micro	13	24	31.7968123	34.6426936
Arab-Israeli	13	3	31.7968123	34.6426936
Right	13	211	31.7968123	34.6426936
Left	13	294	31.78197	34.6330254
Orthodox	13	34	31.78197	34.6330254
Micro	13	15	31.78197	34.6330254
Arab-Israeli	13	0	31.78197	34.6330254
Right	13	209	31.78197	34.6330254
Left	13	229	31.8033798	34.6408381
Orthodox	13	49	31.8033798	34.6408381
Micro	13	14	31.8033798	34.6408381
Arab-Israeli	13	0	31.8033798	34.6408381
Right	13	141	31.8033798	34.6408381
Left	13	280	31.7966782	34.6397347
Orthodox	13	66	31.7966782	34.6397347
Micro	13	8	31.7966782	34.6397347
Arab-Israeli	13	0	31.7966782	34.6397347
Right	13	214	31.7966782	34.6397347
Left	13	323	31.8033798	34.6408381
Orthodox	13	60	31.8033798	34.6408381
Micro	13	13	31.8033798	34.6408381
Arab-Israeli	13	0	31.8033798	34.6408381
Right	13	213	31.8033798	34.6408381
Left	13	294	31.7966782	34.6397347
Orthodox	13	71	31.7966782	34.6397347
Micro	13	9	31.7966782	34.6397347
Arab-Israeli	13	0	31.7966782	34.6397347
Right	13	266	31.7966782	34.6397347
Left	13	113	31.788056	34.6539345
Orthodox	13	110	31.788056	34.6539345
Micro	13	8	31.788056	34.6539345
Arab-Israeli	13	0	31.788056	34.6539345
Right	13	253	31.788056	34.6539345
Left	13	235	31.788056	34.6539345
Orthodox	13	75	31.788056	34.6539345
