Bloc,Knesset,Votes,Latitude,Longitude
Sectoral,14,0,31.560907,34.84409
Left,14,271,32.968586,35.544182
Orthodox,14,28,32.968586,35.544182
Micro,14,4,32.968586,35.544182
Secular Centre,14,37,32.968586,35.544182
Arab-Israeli,14,6,32.968586,35.544182
Right,14,78,32.968586,35.544182
Sectoral,14,9,32.968586,35.544182
Left,14,268,32.968586,35.544182
Orthodox,14,46,32.968586,35.544182
Micro,14,10,32.968586,35.544182
Secular Centre,14,40,32.968586,35.544182
Arab-Israeli,14,1,32.968586,35.544182
Right,14,193,32.968586,35.544182
Sectoral,14,0,32.968586,35.544182
Left,14,21,31.721354,34.920683
Orthodox,14,98,31.721354,34.920683
Micro,14,5,31.721354,34.920683
Secular Centre,14,3,31.721354,34.920683
Arab-Israeli,14,0,31.721354,34.920683
Right,14,25,31.721354,34.920683
Sectoral,14,0,31.721354,34.920683
Left,14,362,31.8536297,34.836651
Left,14,362,31.8536297,34.836651
Orthodox,14,171,31.8536297,34.836651
Orthodox,14,171,31.8536297,34.836651
Micro,14,8,31.8536297,34.836651
Micro,14,8,31.8536297,34.836651
Secular Centre,14,37,31.8536297,34.836651
Secular Centre,14,37,31.8536297,34.836651
Arab-Israeli,14,2,31.8536297,34.836651
Arab-Israeli,14,2,31.8536297,34.836651
Right,14,306,31.8536297,34.836651
Right,14,306,31.8536297,34.836651
Sectoral,14,19,31.8536297,34.836651
Sectoral,14,19,31.8536297,34.836651
Left,14,254,31.8536297,34.836651
Orthodox,14,46,31.8536297,34.836651
Micro,14,0,31.8536297,34.836651
Secular Centre,14,22,31.8536297,34.836651
Arab-Israeli,14,0,31.8536297,34.836651
Right,14,101,31.8536297,34.836651
Sectoral,14,5,31.8536297,34.836651
Left,14,128,31.8536297,34.836651
Orthodox,14,94,31.8536297,34.836651
Micro,14,4,31.8536297,34.836651
Secular Centre,14,22,31.8536297,34.836651
Arab-Israeli,14,0,31.8536297,34.836651
Right,14,197,31.8536297,34.836651
Sectoral,14,19,31.8536297,34.836651
Left,14,385,31.8536297,34.836651
Orthodox,14,87,31.8536297,34.836651
Micro,14,1,31.8536297,34.836651
Secular Centre,14,30,31.8536297,34.836651
Arab-Israeli,14,0,31.8536297,34.836651
Right,14,190,31.8536297,34.836651
Sectoral,14,4,31.8536297,34.836651
Left,14,218,33.05358,35.589013
Orthodox,14,37,33.05358,35.589013
Micro,14,7,33.05358,35.589013
Secular Centre,14,41,33.05358,35.589013
Arab-Israeli,14,2,33.05358,35.589013
Right,14,234,33.05358,35.589013
Sectoral,14,2,33.05358,35.589013
Left,14,60,31.3179779,34.6249052
Orthodox,14,186,31.3179779,34.6249052
Micro,14,8,31.3179779,34.6249052
Secular Centre,14,4,31.3179779,34.6249052
Arab-Israeli,14,1,31.3179779,34.6249052
Right,14,119,31.3179779,34.6249052
Sectoral,14,7,31.3179779,34.6249052
Left,14,58,31.311337,34.622824
Orthodox,14,186,31.311337,34.622824
Micro,14,13,31.311337,34.622824
Secular Centre,14,3,31.311337,34.622824
Arab-Israeli,14,3,31.311337,34.622824
Right,14,103,31.311337,34.622824
Sectoral,14,18,31.311337,34.622824
Left,14,71,31.3155712,34.6180858
Orthodox,14,160,31.3155712,34.6180858
Micro,14,7,31.3155712,34.6180858
Secular Centre,14,3,31.3155712,34.6180858
Arab-Israeli,14,1,31.3155712,34.6180858
Right,14,124,31.3155712,34.6180858
Sectoral,14,9,31.3155712,34.6180858
Left,14,91,31.311337,34.622824
Orthodox,14,179,31.311337,34.622824
Micro,14,12,31.311337,34.622824
Secular Centre,14,4,31.311337,34.622824
Arab-Israeli,14,1,31.311337,34.622824
Right,14,109,31.311337,34.622824
Sectoral,14,16,31.311337,34.622824
Left,14,84,31.3188549,34.6173015
Orthodox,14,186,31.3188549,34.6173015
Micro,14,51,31.3188549,34.6173015
Secular Centre,14,10,31.3188549,34.6173015
Arab-Israeli,14,1,31.3188549,34.6173015
Right,14,114,31.3188549,34.6173015
Sectoral,14,104,31.3188549,34.6173015
Left,14,72,31.3120968,34.6191809
Orthodox,14,167,31.3120968,34.6191809
Micro,14,6,31.3120968,34.6191809
Secular Centre,14,2,31.3120968,34.6191809
Arab-Israeli,14,1,31.3120968,34.6191809
Right,14,132,31.3120968,34.6191809
Sectoral,14,25,31.3120968,34.6191809
Left,14,86,31.3120968,34.6191809
Left,14,86,31.3120968,34.6191809
Orthodox,14,237,31.3120968,34.6191809
Orthodox,14,237,31.3120968,34.6191809
Micro,14,20,31.3120968,34.6191809
Micro,14,20,31.3120968,34.6191809
Secular Centre,14,10,31.3120968,34.6191809
Secular Centre,14,10,31.3120968,34.6191809
Arab-Israeli,14,1,31.3120968,34.6191809
Arab-Israeli,14,1,31.3120968,34.6191809
Right,14,226,31.3120968,34.6191809
Right,14,226,31.3120968,34.6191809
Sectoral,14,78,31.3120968,34.6191809
Sectoral,14,78,31.3120968,34.6191809
Left,14,78,31.3120968,34.6191809
Orthodox,14,263,31.3120968,34.6191809
Micro,14,12,31.3120968,34.6191809
Secular Centre,14,4,31.3120968,34.6191809
Arab-Israeli,14,3,31.3120968,34.6191809
Right,14,153,31.3120968,34.6191809
Sectoral,14,32,31.3120968,34.6191809
Left,14,97,31.311337,34.622824
Orthodox,14,180,31.311337,34.622824
Micro,14,16,31.311337,34.622824
Secular Centre,14,9,31.311337,34.622824
Arab-Israeli,14,3,31.311337,34.622824
Right,14,126,31.311337,34.622824
Sectoral,14,55,31.311337,34.622824
Left,14,43,31.307378,34.624426
Orthodox,14,426,31.307378,34.624426
Micro,14,41,31.307378,34.624426
Secular Centre,14,4,31.307378,34.624426
Arab-Israeli,14,0,31.307378,34.624426
Right,14,119,31.307378,34.624426
Sectoral,14,44,31.307378,34.624426
Left,14,56,31.307378,34.624426
Left,14,56,31.307378,34.624426
Orthodox,14,768,31.307378,34.624426
Orthodox,14,768,31.307378,34.624426
Micro,14,62,31.307378,34.624426
Micro,14,62,31.307378,34.624426
Secular Centre,14,4,31.307378,34.624426
Secular Centre,14,4,31.307378,34.624426
Arab-Israeli,14,0,31.307378,34.624426
Arab-Israeli,14,0,31.307378,34.624426
Right,14,113,31.307378,34.624426
Right,14,113,31.307378,34.624426
Sectoral,14,31,31.307378,34.624426
Sectoral,14,31,31.307378,34.624426
Left,14,88,31.307378,34.624426
Left,14,88,31.307378,34.624426
Orthodox,14,282,31.307378,34.624426
Orthodox,14,282,31.307378,34.624426
Micro,14,24,31.307378,34.624426
Micro,14,24,31.307378,34.624426
Secular Centre,14,10,31.307378,34.624426
Secular Centre,14,10,31.307378,34.624426
Arab-Israeli,14,0,31.307378,34.624426
Arab-Israeli,14,0,31.307378,34.624426
Right,14,260,31.307378,34.624426
Right,14,260,31.307378,34.624426
Sectoral,14,135,31.307378,34.624426
Sectoral,14,135,31.307378,34.624426
Left,14,103,31.307378,34.624426
Orthodox,14,251,31.307378,34.624426
Micro,14,9,31.307378,34.624426
Secular Centre,14,5,31.307378,34.624426
Arab-Israeli,14,0,31.307378,34.624426
Right,14,125,31.307378,34.624426
Sectoral,14,10,31.307378,34.624426
Left,14,123,31.3155712,34.6180858
Left,14,123,31.3155712,34.6180858
Orthodox,14,251,31.3155712,34.6180858
Orthodox,14,251,31.3155712,34.6180858
Micro,14,44,31.3155712,34.6180858
Micro,14,44,31.3155712,34.6180858
Secular Centre,14,7,31.3155712,34.6180858
Secular Centre,14,7,31.3155712,34.6180858
Arab-Israeli,14,5,31.3155712,34.6180858
Arab-Israeli,14,5,31.3155712,34.6180858
Right,14,228,31.3155712,34.6180858
Right,14,228,31.3155712,34.6180858
Sectoral,14,163,31.3155712,34.6180858
Sectoral,14,163,31.3155712,34.6180858
Left,14,135,31.3188549,34.6173015
Left,14,135,31.3188549,34.6173015
Orthodox,14,222,31.3188549,34.6173015
Orthodox,14,222,31.3188549,34.6173015
Micro,14,110,31.3188549,34.6173015
Micro,14,110,31.3188549,34.6173015
Secular Centre,14,6,31.3188549,34.6173015
Secular Centre,14,6,31.3188549,34.6173015
Arab-Israeli,14,4,31.3188549,34.6173015
Arab-Israeli,14,4,31.3188549,34.6173015
Right,14,223,31.3188549,34.6173015
Right,14,223,31.3188549,34.6173015
Sectoral,14,321,31.3188549,34.6173015
Sectoral,14,321,31.3188549,34.6173015
Left,14,168,31.307378,34.624426
Left,14,168,31.307378,34.624426
Orthodox,14,181,31.307378,34.624426
Orthodox,14,181,31.307378,34.624426
Micro,14,82,31.307378,34.624426
Micro,14,82,31.307378,34.624426
Secular Centre,14,4,31.307378,34.624426
Secular Centre,14,4,31.307378,34.624426
Arab-Israeli,14,2,31.307378,34.624426
Arab-Israeli,14,2,31.307378,34.624426
Right,14,157,31.307378,34.624426
Right,14,157,31.307378,34.624426
Sectoral,14,260,31.307378,34.624426
Sectoral,14,260,31.307378,34.624426
Left,14,10,31.637665,34.705108
Orthodox,14,228,31.637665,34.705108
Micro,14,5,31.637665,34.705108
Secular Centre,14,0,31.637665,34.705108
Arab-Israeli,14,0,31.637665,34.705108
Right,14,64,31.637665,34.705108
Sectoral,14,0,31.637665,34.705108
Left,14,81,32.600335,35.003837
Orthodox,14,21,32.600335,35.003837
Micro,14,3,32.600335,35.003837
Secular Centre,14,6,32.600335,35.003837
Arab-Israeli,14,0,32.600335,35.003837
Right,14,48,32.600335,35.003837
Sectoral,14,0,32.600335,35.003837
Left,14,212,33.018208,35.619547
Orthodox,14,1,33.018208,35.619547
Micro,14,1,33.018208,35.619547
Secular Centre,14,10,33.018208,35.619547
Arab-Israeli,14,0,33.018208,35.619547
Right,14,5,33.018208,35.619547
Sectoral,14,2,33.018208,35.619547
Left,14,61,31.577476,34.683443
Orthodox,14,46,31.577476,34.683443
Micro,14,7,31.577476,34.683443
Secular Centre,14,2,31.577476,34.683443
Arab-Israeli,14,0,31.577476,34.683443
Right,14,92,31.577476,34.683443
Sectoral,14,0,31.577476,34.683443
Left,14,99,32.407659,34.925028
Orthodox,14,258,32.407659,34.925028
Micro,14,5,32.407659,34.925028
Secular Centre,14,68,32.407659,34.925028
Arab-Israeli,14,0,32.407659,34.925028
Right,14,221,32.407659,34.925028
Sectoral,14,0,32.407659,34.925028
Left,14,122,32.407659,34.925028
Orthodox,14,247,32.407659,34.925028
Micro,14,2,32.407659,34.925028
Secular Centre,14,77,32.407659,34.925028
Arab-Israeli,14,0,32.407659,34.925028
Right,14,153,32.407659,34.925028
Sectoral,14,0,32.407659,34.925028
Left,14,309,54.204836,37.6184915
Orthodox,14,37,54.204836,37.6184915
Micro,14,5,54.204836,37.6184915
Secular Centre,14,33,54.204836,37.6184915
Arab-Israeli,14,3,54.204836,37.6184915
Right,14,202,54.204836,37.6184915
Sectoral,14,20,54.204836,37.6184915
Left,14,71,31.595592,34.692362
Orthodox,14,31,31.595592,34.692362
Micro,14,2,31.595592,34.692362
Secular Centre,14,4,31.595592,34.692362
Arab-Israeli,14,0,31.595592,34.692362
Right,14,84,31.595592,34.692362
Sectoral,14,2,31.595592,34.692362
Left,14,198,32.708765,35.503778
Orthodox,14,212,32.708765,35.503778
Micro,14,10,32.708765,35.503778
Secular Centre,14,47,32.708765,35.503778
Arab-Israeli,14,4,32.708765,35.503778
Right,14,179,32.708765,35.503778
Sectoral,14,3,32.708765,35.503778
Left,14,80,32.708765,35.503778
Orthodox,14,186,32.708765,35.503778
Micro,14,6,32.708765,35.503778
Secular Centre,14,22,32.708765,35.503778
Arab-Israeli,14,0,32.708765,35.503778
Right,14,136,32.708765,35.503778
Sectoral,14,1,32.708765,35.503778
Left,14,458,32.687346,35.419972
Left,14,458,32.687346,35.419972
Orthodox,14,54,32.687346,35.419972
Orthodox,14,54,32.687346,35.419972
Micro,14,8,32.687346,35.419972
Micro,14,8,32.687346,35.419972
Secular Centre,14,55,32.687346,35.419972
Secular Centre,14,55,32.687346,35.419972
Arab-Israeli,14,1,32.687346,35.419972
Arab-Israeli,14,1,32.687346,35.419972
Right,14,195,32.687346,35.419972
Right,14,195,32.687346,35.419972
Sectoral,14,2,32.687346,35.419972
Sectoral,14,2,32.687346,35.419972
Left,14,86,32.753908,35.408188
Orthodox,14,14,32.753908,35.408188
Micro,14,8,32.753908,35.408188
Secular Centre,14,5,32.753908,35.408188
Arab-Israeli,14,0,32.753908,35.408188
Right,14,80,32.753908,35.408188
Sectoral,14,7,32.753908,35.408188
Left,14,236,32.5197478,34.9413971
Orthodox,14,31,32.5197478,34.9413971
Micro,14,2,32.5197478,34.9413971
Secular Centre,14,14,32.5197478,34.9413971
Arab-Israeli,14,0,32.5197478,34.9413971
Right,14,139,32.5197478,34.9413971
Sectoral,14,1,32.5197478,34.9413971
Left,14,171,32.5192191,34.9486079
Orthodox,14,255,32.5192191,34.9486079
Micro,14,6,32.5192191,34.9486079
Secular Centre,14,28,32.5192191,34.9486079
Arab-Israeli,14,0,32.5192191,34.9486079
Right,14,132,32.5192191,34.9486079
Sectoral,14,7,32.5192191,34.9486079
Left,14,22,31.688209,34.888222
Orthodox,14,91,31.688209,34.888222
Micro,14,0,31.688209,34.888222
Secular Centre,14,0,31.688209,34.888222
Arab-Israeli,14,0,31.688209,34.888222
Right,14,36,31.688209,34.888222
Sectoral,14,0,31.688209,34.888222
Left,14,264,32.6924049,34.9438381
Orthodox,14,91,32.6924049,34.9438381
Micro,14,10,32.6924049,34.9438381
Secular Centre,14,18,32.6924049,34.9438381
Arab-Israeli,14,3,32.6924049,34.9438381
Right,14,179,32.6924049,34.9438381
Sectoral,14,12,32.6924049,34.9438381
Left,14,91,32.6924049,34.9438381
Left,14,91,32.6924049,34.9438381
Orthodox,14,203,32.6924049,34.9438381
Orthodox,14,203,32.6924049,34.9438381
Micro,14,12,32.6924049,34.9438381
Micro,14,12,32.6924049,34.9438381
Secular Centre,14,6,32.6924049,34.9438381
Secular Centre,14,6,32.6924049,34.9438381
Arab-Israeli,14,1,32.6924049,34.9438381
Arab-Israeli,14,1,32.6924049,34.9438381
Right,14,199,32.6924049,34.9438381
Right,14,199,32.6924049,34.9438381
Sectoral,14,55,32.6924049,34.9438381
Sectoral,14,55,32.6924049,34.9438381
Left,14,124,32.6924049,34.9438381
Orthodox,14,113,32.6924049,34.9438381
Micro,14,1,32.6924049,34.9438381
Secular Centre,14,14,32.6924049,34.9438381
Arab-Israeli,14,0,32.6924049,34.9438381
Right,14,191,32.6924049,34.9438381
Sectoral,14,2,32.6924049,34.9438381
Left,14,219,32.6924049,34.9438381
Orthodox,14,105,32.6924049,34.9438381
Micro,14,3,32.6924049,34.9438381
Secular Centre,14,28,32.6924049,34.9438381
Arab-Israeli,14,0,32.6924049,34.9438381
Right,14,260,32.6924049,34.9438381
Sectoral,14,5,32.6924049,34.9438381
Left,14,56,31.625691,34.69528
Orthodox,14,55,31.625691,34.69528
Micro,14,4,31.625691,34.69528
Secular Centre,14,4,31.625691,34.69528
Arab-Israeli,14,0,31.625691,34.69528
Right,14,116,31.625691,34.69528
Sectoral,14,0,31.625691,34.69528
Left,14,375,32.7142102,35.5627477
Orthodox,14,16,32.7142102,35.5627477
Micro,14,1,32.7142102,35.5627477
Secular Centre,14,28,32.7142102,35.5627477
Arab-Israeli,14,1,32.7142102,35.5627477
Right,14,23,32.7142102,35.5627477
Sectoral,14,2,32.7142102,35.5627477
Left,14,39,31.8965818,34.8164685
Orthodox,14,5,31.8965818,34.8164685
Micro,14,4,31.8965818,34.8164685
Secular Centre,14,5,31.8965818,34.8164685
Arab-Israeli,14,0,31.8965818,34.8164685
Right,14,25,31.8965818,34.8164685
Sectoral,14,0,31.8965818,34.8164685
Left,14,331,32.706938,35.575062
Orthodox,14,2,32.706938,35.575062
Micro,14,0,32.706938,35.575062
Secular Centre,14,28,32.706938,35.575062
Arab-Israeli,14,0,32.706938,35.575062
Right,14,14,32.706938,35.575062
Sectoral,14,1,32.706938,35.575062
Left,14,105,32.722716,35.5671652
Orthodox,14,20,32.722716,35.5671652
Micro,14,2,32.722716,35.5671652
Secular Centre,14,13,32.722716,35.5671652
Arab-Israeli,14,0,32.722716,35.5671652
Right,14,82,32.722716,35.5671652
Sectoral,14,1,32.722716,35.5671652
Left,14,35,31.9038454,34.8988749
Orthodox,14,167,31.9038454,34.8988749
Micro,14,2,31.9038454,34.8988749
Secular Centre,14,2,31.9038454,34.8988749
Arab-Israeli,14,0,31.9038454,34.8988749
Right,14,159,31.9038454,34.8988749
Sectoral,14,0,31.9038454,34.8988749
Left,14,87,32.839494,35.499849
Orthodox,14,162,32.839494,35.499849
Micro,14,12,32.839494,35.499849
Secular Centre,14,11,32.839494,35.499849
Arab-Israeli,14,3,32.839494,35.499849
Right,14,300,32.839494,35.499849
Sectoral,14,17,32.839494,35.499849
Left,14,369,32.605823,35.307384
Orthodox,14,2,32.605823,35.307384
Micro,14,1,32.605823,35.307384
Secular Centre,14,10,32.605823,35.307384
Arab-Israeli,14,1,32.605823,35.307384
Right,14,8,32.605823,35.307384
Sectoral,14,6,32.605823,35.307384
Left,14,213,31.556197,34.602305
Orthodox,14,0,31.556197,34.602305
Micro,14,0,31.556197,34.602305
Secular Centre,14,4,31.556197,34.602305
Arab-Israeli,14,0,31.556197,34.602305
Right,14,1,31.556197,34.602305
Sectoral,14,4,31.556197,34.602305
Left,14,257,31.309697,34.402075
Orthodox,14,1,31.309697,34.402075
Micro,14,1,31.309697,34.402075
Secular Centre,14,4,31.309697,34.402075
Arab-Israeli,14,0,31.309697,34.402075
Right,14,1,31.309697,34.402075
Sectoral,14,1,31.309697,34.402075
Left,14,147,31.812483,34.646472
Orthodox,14,101,31.812483,34.646472
Micro,14,30,31.812483,34.646472
Secular Centre,14,18,31.812483,34.646472
Arab-Israeli,14,2,31.812483,34.646472
Right,14,212,31.812483,34.646472
Sectoral,14,75,31.812483,34.646472
Left,14,237,31.806073,34.642834
Orthodox,14,68,31.806073,34.642834
Micro,14,23,31.806073,34.642834
Secular Centre,14,15,31.806073,34.642834
Arab-Israeli,14,0,31.806073,34.642834
Right,14,108,31.806073,34.642834
Sectoral,14,20,31.806073,34.642834
Left,14,141,31.8086302,34.6445395
Orthodox,14,117,31.8086302,34.6445395
Micro,14,19,31.8086302,34.6445395
Secular Centre,14,7,31.8086302,34.6445395
Arab-Israeli,14,0,31.8086302,34.6445395
Right,14,162,31.8086302,34.6445395
Sectoral,14,40,31.8086302,34.6445395
Left,14,65,31.812483,34.646472
Orthodox,14,122,31.812483,34.646472
Micro,14,4,31.812483,34.646472
Secular Centre,14,8,31.812483,34.646472
Arab-Israeli,14,2,31.812483,34.646472
Right,14,147,31.812483,34.646472
Sectoral,14,81,31.812483,34.646472
Left,14,119,31.8086302,34.6445395
Orthodox,14,164,31.8086302,34.6445395
Micro,14,19,31.8086302,34.6445395
Secular Centre,14,15,31.8086302,34.6445395
Arab-Israeli,14,1,31.8086302,34.6445395
Right,14,165,31.8086302,34.6445395
Sectoral,14,74,31.8086302,34.6445395
Left,14,101,31.8086302,34.6445395
Orthodox,14,132,31.8086302,34.6445395
Micro,14,19,31.8086302,34.6445395
Secular Centre,14,8,31.8086302,34.6445395
Arab-Israeli,14,0,31.8086302,34.6445395
Right,14,152,31.8086302,34.6445395
Sectoral,14,68,31.8086302,34.6445395
Left,14,33,31.8093822,34.6486043
Orthodox,14,120,31.8093822,34.6486043
Micro,14,15,31.8093822,34.6486043
Secular Centre,14,4,31.8093822,34.6486043
Arab-Israeli,14,0,31.8093822,34.6486043
Right,14,81,31.8093822,34.6486043
Sectoral,14,54,31.8093822,34.6486043
Left,14,85,31.805497,34.658573
Orthodox,14,146,31.805497,34.658573
Micro,14,25,31.805497,34.658573
Secular Centre,14,6,31.805497,34.658573
Arab-Israeli,14,1,31.805497,34.658573
Right,14,160,31.805497,34.658573
Sectoral,14,131,31.805497,34.658573
Left,14,123,31.8086269,34.6529243
Left,14,123,31.8086269,34.6529243
Orthodox,14,177,31.8086269,34.6529243
Orthodox,14,177,31.8086269,34.6529243
Micro,14,40,31.8086269,34.6529243
Micro,14,40,31.8086269,34.6529243
Secular Centre,14,1,31.8086269,34.6529243
Secular Centre,14,1,31.8086269,34.6529243
Arab-Israeli,14,1,31.8086269,34.6529243
Arab-Israeli,14,1,31.8086269,34.6529243
Right,14,141,31.8086269,34.6529243
Right,14,141,31.8086269,34.6529243
Sectoral,14,105,31.8086269,34.6529243
Sectoral,14,105,31.8086269,34.6529243
Left,14,82,31.8067553,34.6556644
Orthodox,14,166,31.8067553,34.6556644
Micro,14,39,31.8067553,34.6556644
Secular Centre,14,2,31.8067553,34.6556644
Arab-Israeli,14,2,31.8067553,34.6556644
Right,14,157,31.8067553,34.6556644
Sectoral,14,85,31.8067553,34.6556644
Left,14,69,31.8040997,34.6527168
Orthodox,14,124,31.8040997,34.6527168
Micro,14,20,31.8040997,34.6527168
Secular Centre,14,4,31.8040997,34.6527168
Arab-Israeli,14,0,31.8040997,34.6527168
Right,14,121,31.8040997,34.6527168
Sectoral,14,75,31.8040997,34.6527168
Left,14,79,31.8040997,34.6527168
Orthodox,14,109,31.8040997,34.6527168
Micro,14,32,31.8040997,34.6527168
Secular Centre,14,1,31.8040997,34.6527168
Arab-Israeli,14,0,31.8040997,34.6527168
Right,14,105,31.8040997,34.6527168
Sectoral,14,75,31.8040997,34.6527168
Left,14,84,31.8063517,34.6505255
Orthodox,14,141,31.8063517,34.6505255
Micro,14,19,31.8063517,34.6505255
Secular Centre,14,1,31.8063517,34.6505255
Arab-Israeli,14,1,31.8063517,34.6505255
Right,14,153,31.8063517,34.6505255
Sectoral,14,60,31.8063517,34.6505255
Left,14,99,31.8042032,34.6508792
Orthodox,14,173,31.8042032,34.6508792
Micro,14,33,31.8042032,34.6508792
Secular Centre,14,8,31.8042032,34.6508792
Arab-Israeli,14,0,31.8042032,34.6508792
Right,14,134,31.8042032,34.6508792
Sectoral,14,90,31.8042032,34.6508792
Left,14,74,31.796118,34.65627
Orthodox,14,198,31.796118,34.65627
Micro,14,38,31.796118,34.65627
Secular Centre,14,12,31.796118,34.65627
Arab-Israeli,14,0,31.796118,34.65627
Right,14,169,31.796118,34.65627
Sectoral,14,35,31.796118,34.65627
Left,14,99,31.8093822,34.6486043
Orthodox,14,141,31.8093822,34.6486043
Micro,14,11,31.8093822,34.6486043
Secular Centre,14,5,31.8093822,34.6486043
Arab-Israeli,14,0,31.8093822,34.6486043
Right,14,95,31.8093822,34.6486043
Sectoral,14,77,31.8093822,34.6486043
Left,14,81,31.8014291,34.6642253
Orthodox,14,171,31.8014291,34.6642253
Micro,14,53,31.8014291,34.6642253
Secular Centre,14,7,31.8014291,34.6642253
Arab-Israeli,14,1,31.8014291,34.6642253
Right,14,160,31.8014291,34.6642253
Sectoral,14,84,31.8014291,34.6642253
Left,14,87,31.812483,34.646472
Orthodox,14,170,31.812483,34.646472
Micro,14,14,31.812483,34.646472
Secular Centre,14,10,31.812483,34.646472
Arab-Israeli,14,1,31.812483,34.646472
Right,14,137,31.812483,34.646472
Sectoral,14,65,31.812483,34.646472
Left,14,105,31.8095439,34.6488899
Orthodox,14,139,31.8095439,34.6488899
Micro,14,27,31.8095439,34.6488899
Secular Centre,14,8,31.8095439,34.6488899
Arab-Israeli,14,1,31.8095439,34.6488899
Right,14,145,31.8095439,34.6488899
Sectoral,14,98,31.8095439,34.6488899
Left,14,157,31.8001325,34.6485144
Left,14,157,31.8001325,34.6485144
Orthodox,14,211,31.8001325,34.6485144
Orthodox,14,211,31.8001325,34.6485144
Micro,14,136,31.8001325,34.6485144
Micro,14,136,31.8001325,34.6485144
Secular Centre,14,8,31.8001325,34.6485144
Secular Centre,14,8,31.8001325,34.6485144
Arab-Israeli,14,1,31.8001325,34.6485144
Arab-Israeli,14,1,31.8001325,34.6485144
Right,14,221,31.8001325,34.6485144
Right,14,221,31.8001325,34.6485144
Sectoral,14,104,31.8001325,34.6485144
Sectoral,14,104,31.8001325,34.6485144
Left,14,93,31.8067553,34.6556644
Orthodox,14,148,31.8067553,34.6556644
Micro,14,13,31.8067553,34.6556644
Secular Centre,14,3,31.8067553,34.6556644
Arab-Israeli,14,0,31.8067553,34.6556644
Right,14,115,31.8067553,34.6556644
Sectoral,14,62,31.8067553,34.6556644
Left,14,129,31.806073,34.642834
Orthodox,14,60,31.806073,34.642834
Micro,14,19,31.806073,34.642834
Secular Centre,14,20,31.806073,34.642834
Arab-Israeli,14,0,31.806073,34.642834
Right,14,126,31.806073,34.642834
Sectoral,14,46,31.806073,34.642834
Left,14,46,31.792117,34.658808
Orthodox,14,114,31.792117,34.658808
Micro,14,49,31.792117,34.658808
Secular Centre,14,4,31.792117,34.658808
Arab-Israeli,14,0,31.792117,34.658808
Right,14,126,31.792117,34.658808
Sectoral,14,35,31.792117,34.658808
Left,14,131,31.794918,34.653418
Orthodox,14,132,31.794918,34.653418
Micro,14,34,31.794918,34.653418
Secular Centre,14,10,31.794918,34.653418
Arab-Israeli,14,1,31.794918,34.653418
Right,14,157,31.794918,34.653418
Sectoral,14,105,31.794918,34.653418
Left,14,66,31.7959841,34.6576361
Orthodox,14,183,31.7959841,34.6576361
Micro,14,45,31.7959841,34.6576361
Secular Centre,14,3,31.7959841,34.6576361
Arab-Israeli,14,0,31.7959841,34.6576361
Right,14,153,31.7959841,34.6576361
Sectoral,14,117,31.7959841,34.6576361
